gid	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY
TRINITY_DN133153_c0_g1_i1	3.647213993	3	male	4.170017264
TRINITY_DN131596_c0_g4_i1	3.647648578	3	male	5.616492391
TRINITY_DN194461_c0_g1_i1	3.648781041	3	male	7.415413272
TRINITY_DN129370_c1_g3_i2	3.648824765	3	male	2.79221065
TRINITY_DN120658_c0_g1_i3	3.649588874	3	male	2.779695012
TRINITY_DN133816_c2_g3_i2	3.650017411	3	male	3.104149871
TRINITY_DN24244_c0_g1_i1	3.650166817	3	male	4.190076482
TRINITY_DN122619_c0_g1_i2	3.650251677	3	male	-0.431940396
TRINITY_DN117486_c0_g1_i2	3.651861429	3	male	4.092320373
TRINITY_DN124443_c2_g3_i2	3.653798379	3	male	5.465100712
TRINITY_DN136346_c0_g2_i3	3.656204092	3	male	-0.161445713
TRINITY_DN135537_c0_g1_i1	3.656920601	3	male	3.339630222
TRINITY_DN93894_c0_g2_i1	3.658274459	3	male	2.614041417
TRINITY_DN131161_c5_g5_i3	3.661622698	3	male	1.423014557
TRINITY_DN128760_c0_g1_i1	3.665792118	3	male	-0.402011555
TRINITY_DN122610_c1_g4_i1	3.667264642	3	male	0.164081835
TRINITY_DN134898_c1_g7_i3	3.668765185	3	male	1.904965512
TRINITY_DN123126_c1_g1_i1	3.668943385	3	male	-0.455195288
TRINITY_DN124256_c0_g3_i2	3.672339219	3	male	1.533194466
TRINITY_DN124197_c2_g4_i1	3.673850708	3	male	2.993749808
TRINITY_DN118559_c0_g2_i1	3.675593631	3	male	1.15878434
TRINITY_DN126737_c1_g6_i1	3.678969947	3	male	3.238793172
TRINITY_DN126196_c0_g1_i2	3.679344228	3	male	5.388302616
TRINITY_DN136707_c6_g2_i1	3.681427572	3	male	5.316106281
TRINITY_DN179330_c0_g1_i1	3.683269158	3	male	-0.267623086
TRINITY_DN131486_c0_g1_i1	3.684796172	3	male	0.341101977
TRINITY_DN119191_c0_g1_i1	3.687808264	3	male	-0.796554814
TRINITY_DN120467_c0_g2_i3	3.688565499	3	male	5.426900505
TRINITY_DN124136_c0_g3_i1	3.688631144	3	male	0.519283322
TRINITY_DN129452_c0_g1_i5	3.69390233	3	male	3.547132558
TRINITY_DN133735_c0_g1_i9	3.694474677	3	male	2.267543183
TRINITY_DN121184_c0_g3_i1	3.695712278	3	male	3.412249862
TRINITY_DN118738_c0_g1_i3	3.697051963	3	male	1.844989725
TRINITY_DN100830_c0_g1_i2	3.699629332	3	male	2.427566357
TRINITY_DN126797_c0_g1_i3	3.70150444	3	male	3.879886223
TRINITY_DN132024_c1_g3_i8	3.702228951	3	male	0.030989223
TRINITY_DN135147_c4_g1_i1	3.70344685	3	male	3.194717147
TRINITY_DN129754_c1_g2_i2	3.703683613	3	male	3.184773138
TRINITY_DN122753_c0_g1_i3	3.707410164	3	male	1.052589034
TRINITY_DN118871_c0_g1_i1	3.708518765	3	male	0.058801841
TRINITY_DN76183_c0_g3_i1	3.708594189	3	male	2.634164257
TRINITY_DN132647_c0_g2_i1	3.709914444	3	male	0.652314887
TRINITY_DN135792_c0_g1_i3	3.712637504	3	male	2.177484118
TRINITY_DN134622_c7_g4_i3	3.712688035	3	male	6.35358418
TRINITY_DN129013_c2_g5_i1	3.713327811	3	male	5.856246795
TRINITY_DN121465_c5_g6_i3	3.716488079	3	male	2.90665469
TRINITY_DN136510_c2_g1_i1	3.717034242	3	male	4.917554997
TRINITY_DN102067_c0_g2_i1	3.718726949	3	male	5.700962417
TRINITY_DN130691_c1_g2_i1	3.72018207	3	male	1.390496822
TRINITY_DN98356_c0_g2_i1	3.721583726	3	male	0.624070006
TRINITY_DN128959_c2_g1_i1	3.723053201	3	male	-0.91002447
TRINITY_DN120876_c0_g1_i1	3.725497084	3	male	5.026135906
TRINITY_DN126959_c0_g2_i1	3.726180711	3	male	4.979378172
TRINITY_DN131740_c2_g3_i2	3.727428247	3	male	0.485609619
TRINITY_DN134753_c4_g3_i2	3.730954242	3	male	1.248731973
TRINITY_DN127874_c4_g1_i1	3.734091727	3	male	2.894315962
TRINITY_DN134115_c0_g2_i1	3.735104733	3	male	2.702134163
TRINITY_DN127227_c0_g1_i4	3.735951056	3	male	1.958306734
TRINITY_DN125110_c1_g6_i4	3.736640786	3	male	2.625465902
TRINITY_DN96356_c0_g2_i1	3.737029364	3	male	3.054969117
TRINITY_DN126638_c0_g1_i3	3.737802186	3	male	4.007024668
TRINITY_DN129262_c0_g1_i1	3.738144178	3	male	3.784699778
TRINITY_DN122322_c0_g1_i2	3.738385624	3	male	1.725436302
TRINITY_DN133577_c1_g4_i3	3.73977095	3	male	3.126589841
TRINITY_DN134386_c0_g4_i1	3.741316812	3	male	1.033824434
TRINITY_DN118865_c0_g1_i6	3.741755085	3	male	3.914074647
TRINITY_DN133594_c2_g2_i1	3.742356647	3	male	8.092932782
TRINITY_DN130738_c0_g1_i10	3.743030941	3	male	5.029055025
TRINITY_DN129592_c1_g1_i1	3.743157259	3	male	2.586787309
TRINITY_DN118145_c0_g3_i1	3.743322705	3	male	3.787360528
TRINITY_DN107659_c0_g1_i1	3.755883369	3	male	6.358800975
TRINITY_DN134367_c0_g2_i2	3.757137936	3	male	2.122566315
TRINITY_DN133060_c3_g1_i1	3.76165879	3	male	1.573388332
TRINITY_DN107120_c0_g1_i1	3.764181547	3	male	1.986208881
TRINITY_DN132922_c3_g2_i1	3.765293643	3	male	1.920901388
TRINITY_DN131756_c6_g5_i1	3.766265488	3	male	0.496838837
TRINITY_DN121566_c0_g2_i1	3.767415423	3	male	0.874558744
TRINITY_DN129290_c0_g1_i1	3.767973488	3	male	-0.641491504
TRINITY_DN124864_c1_g1_i2	3.768822321	3	male	1.57987823
TRINITY_DN128645_c0_g1_i6	3.770914208	3	male	4.673268417
TRINITY_DN130236_c1_g1_i4	3.773298839	3	male	4.998331665
TRINITY_DN123800_c0_g1_i1	3.773772211	3	male	0.641384517
TRINITY_DN133551_c0_g1_i1	3.775813547	3	male	2.870278603
TRINITY_DN123051_c5_g1_i6	3.779566247	3	male	0.212892591
TRINITY_DN133417_c3_g3_i1	3.779609304	3	male	6.76039221
TRINITY_DN123298_c0_g2_i2	3.780031875	3	male	2.576866628
TRINITY_DN132618_c0_g5_i4	3.783615334	3	male	2.352550424
TRINITY_DN122440_c5_g1_i1	3.788154987	3	male	2.75720067
TRINITY_DN123473_c0_g1_i2	3.788566196	3	male	1.13921136
TRINITY_DN128954_c1_g1_i4	3.789678574	3	male	2.357916395
TRINITY_DN126546_c0_g3_i2	3.790101853	3	male	-0.065443191
TRINITY_DN119782_c3_g2_i1	3.790401929	3	male	3.040284099
TRINITY_DN123472_c0_g1_i1	3.790443452	3	male	-0.114351359
TRINITY_DN122889_c9_g2_i2	3.79068586	3	male	1.236839237
TRINITY_DN132427_c1_g1_i1	3.79303355	3	male	-0.644049165
TRINITY_DN116714_c1_g1_i3	3.797901415	3	male	1.631870733
TRINITY_DN93398_c0_g1_i1	3.800138286	3	male	3.638840272
TRINITY_DN110726_c0_g1_i2	3.803067368	3	male	2.321861373
TRINITY_DN136086_c0_g3_i2	3.804426105	3	male	2.938221804
TRINITY_DN9119_c0_g1_i1	3.806878865	3	male	3.097528515
TRINITY_DN122901_c0_g2_i4	3.80909258	3	male	2.590787081
TRINITY_DN115225_c0_g1_i2	3.809438781	3	male	2.93923391
TRINITY_DN120668_c0_g1_i3	3.812023286	3	male	1.067674509
TRINITY_DN128979_c9_g2_i1	3.813338318	3	male	1.322506601
TRINITY_DN124571_c6_g2_i2	3.813546025	3	male	1.565358183
TRINITY_DN122744_c1_g2_i4	3.814540862	3	male	1.648923978
TRINITY_DN118559_c0_g1_i1	3.818791848	3	male	0.751959766
TRINITY_DN130634_c6_g1_i1	3.819922322	3	male	5.144982623
TRINITY_DN126546_c0_g1_i1	3.822577439	3	male	0.902256107
TRINITY_DN132363_c0_g1_i2	3.823479838	3	male	-0.093321588
TRINITY_DN120621_c0_g2_i1	3.826415952	3	male	1.855626951
TRINITY_DN124506_c0_g3_i2	3.826561205	3	male	5.12115329
TRINITY_DN124471_c6_g1_i1	3.830920822	3	male	3.584045267
TRINITY_DN130611_c2_g4_i4	3.83248373	3	male	3.486560512
TRINITY_DN127891_c2_g1_i1	3.833354245	3	male	2.564443065
TRINITY_DN124819_c0_g1_i3	3.835179042	3	male	3.53291775
TRINITY_DN132047_c3_g1_i4	3.838536013	3	male	2.322840988
TRINITY_DN124348_c0_g2_i1	3.839447148	3	male	3.234774798
TRINITY_DN133234_c0_g1_i4	3.842076074	3	male	0.426218054
TRINITY_DN135445_c7_g2_i1	3.843944319	3	male	2.194806346
TRINITY_DN135065_c0_g1_i7	3.844652269	3	male	3.337847481
TRINITY_DN132918_c0_g3_i1	3.847188475	3	male	-0.125352033
TRINITY_DN136418_c2_g1_i1	3.850245643	3	male	3.736157931
TRINITY_DN132397_c1_g3_i1	3.851912772	3	male	1.792785117
TRINITY_DN133424_c5_g3_i2	3.852575449	3	male	3.839988932
TRINITY_DN130050_c8_g5_i3	3.852948494	3	male	3.371506993
TRINITY_DN126880_c1_g1_i6	3.855643709	3	male	1.174920281
TRINITY_DN120916_c0_g2_i3	3.85720447	3	male	5.665891947
TRINITY_DN131414_c0_g1_i1	3.860675854	3	male	3.631964319
TRINITY_DN121679_c0_g1_i1	3.861437965	3	male	1.506976989
TRINITY_DN136181_c5_g6_i1	3.862557597	3	male	3.873118949
TRINITY_DN131892_c3_g2_i5	3.866453836	3	male	10.92357888
TRINITY_DN130170_c1_g2_i1	3.867151866	3	male	4.603964825
TRINITY_DN124008_c0_g9_i2	3.868539464	3	male	0.919044858
TRINITY_DN1091_c0_g1_i1	3.872638838	3	male	1.724216191
TRINITY_DN116943_c0_g1_i6	3.872910775	3	male	4.001356283
TRINITY_DN132040_c1_g2_i1	3.877402423	3	male	0.320951846
TRINITY_DN134709_c0_g1_i1	3.877940129	3	male	3.749381913
TRINITY_DN123981_c0_g1_i1	3.878550245	3	male	1.183220154
TRINITY_DN122256_c0_g1_i1	3.885760205	3	male	4.791169422
TRINITY_DN128203_c2_g1_i10	3.886803902	3	male	1.811314647
TRINITY_DN129213_c0_g2_i1	3.892831008	3	male	0.320854233
TRINITY_DN117532_c0_g1_i1	3.897515376	3	male	1.474809086
TRINITY_DN120962_c5_g3_i1	3.899100888	3	male	2.851810323
TRINITY_DN117486_c0_g6_i2	3.899911979	3	male	4.704618156
TRINITY_DN133223_c0_g3_i3	3.902861256	3	male	2.756829728
TRINITY_DN132015_c0_g2_i2	3.906230619	3	male	0.596933029
TRINITY_DN124752_c5_g1_i1	3.906650451	3	male	3.163350929
TRINITY_DN134948_c4_g1_i1	3.909250758	3	male	2.383052556
TRINITY_DN129482_c0_g1_i2	3.914631433	3	male	0.852051078
TRINITY_DN135031_c1_g1_i1	3.915197331	3	male	1.176489737
TRINITY_DN125026_c0_g1_i2	3.917112737	3	male	1.759772475
TRINITY_DN103145_c0_g1_i1	3.918370421	3	male	0.373980794
TRINITY_DN116378_c0_g1_i2	3.926266949	3	male	-0.085611088
TRINITY_DN134931_c2_g3_i1	3.929019615	3	male	2.300482477
TRINITY_DN129937_c0_g1_i1	3.929280914	3	male	5.31636284
TRINITY_DN100586_c0_g1_i1	3.930112321	3	male	1.796007482
TRINITY_DN132077_c1_g11_i1	3.933806254	3	male	1.37441437
TRINITY_DN127696_c2_g1_i1	3.935220217	3	male	0.818817623
TRINITY_DN128322_c0_g2_i2	3.937366466	3	male	2.808753206
TRINITY_DN135083_c1_g1_i1	3.944713441	3	male	3.938483823
TRINITY_DN121728_c3_g5_i2	3.945708768	3	male	3.560243665
TRINITY_DN121758_c0_g1_i1	3.94632435	3	male	0.266870877
TRINITY_DN124456_c0_g4_i6	3.946893805	3	male	2.421576948
TRINITY_DN128277_c0_g3_i1	3.947421605	3	male	-0.347338123
TRINITY_DN132692_c14_g4_i3	3.948998107	3	male	1.614488189
TRINITY_DN120429_c3_g1_i1	3.951887909	3	male	3.896174011
TRINITY_DN97984_c0_g1_i2	3.951976975	3	male	0.384272124
TRINITY_DN136589_c3_g3_i1	3.957149051	3	male	0.763549458
TRINITY_DN189998_c0_g1_i1	3.957917016	3	male	1.251025109
TRINITY_DN135417_c1_g1_i2	3.965274617	3	male	3.557817931
TRINITY_DN130634_c6_g2_i1	3.967349249	3	male	5.032859458
TRINITY_DN132245_c4_g2_i3	3.967968391	3	male	3.082936339
TRINITY_DN133787_c2_g2_i1	3.968957002	3	male	2.02405331
TRINITY_DN130923_c0_g2_i2	3.969855962	3	male	3.362715671
TRINITY_DN131284_c1_g2_i1	3.970470892	3	male	0.741721365
TRINITY_DN117355_c1_g1_i1	3.972047924	3	male	3.852465473
TRINITY_DN117634_c2_g1_i1	3.974090491	3	male	0.648264356
TRINITY_DN116491_c0_g1_i1	3.975029501	3	male	2.12124092
TRINITY_DN35372_c0_g1_i1	3.977201934	3	male	2.255500024
TRINITY_DN123704_c2_g3_i1	3.977215543	3	male	0.498451251
TRINITY_DN116454_c0_g1_i2	3.977602343	3	male	2.530517368
TRINITY_DN124935_c0_g1_i2	3.97788418	3	male	0.799444119
TRINITY_DN123051_c5_g2_i1	3.979175262	3	male	0.879921804
TRINITY_DN126919_c0_g4_i1	3.980385932	3	male	2.151695911
TRINITY_DN120068_c0_g2_i1	3.982396835	3	male	1.628004187
TRINITY_DN127117_c4_g1_i1	3.983813273	3	male	1.584534824
TRINITY_DN125128_c0_g2_i1	3.995159321	3	male	2.565115751
TRINITY_DN118330_c0_g1_i1	4.00276022	3	male	4.663002611
TRINITY_DN131280_c0_g1_i1	4.004552916	3	male	3.985513084
TRINITY_DN132667_c0_g1_i1	4.008944429	3	male	1.069239659
TRINITY_DN118480_c0_g1_i2	4.009184042	3	male	0.046060592
TRINITY_DN124468_c0_g3_i3	4.011873067	3	male	4.124418144
TRINITY_DN130061_c1_g1_i2	4.013523276	3	male	2.407660601
TRINITY_DN134482_c0_g4_i3	4.01641427	3	male	1.745720941
TRINITY_DN127269_c2_g3_i1	4.018081855	3	male	3.435677017
TRINITY_DN129610_c0_g1_i1	4.019346366	3	male	-0.138092103
TRINITY_DN120776_c1_g5_i4	4.019509755	3	male	4.377648011
TRINITY_DN131082_c0_g1_i5	4.032312449	3	male	4.977231736
TRINITY_DN132748_c0_g1_i1	4.032703634	3	male	-0.606226392
TRINITY_DN119232_c0_g1_i3	4.032884954	3	male	2.084328701
TRINITY_DN153359_c0_g1_i1	4.045831708	3	male	2.867365114
TRINITY_DN131903_c0_g4_i1	4.048969416	3	male	0.236225199
TRINITY_DN125205_c0_g1_i1	4.049500286	3	male	1.168092623
TRINITY_DN124188_c9_g3_i1	4.049683587	3	male	1.328458196
TRINITY_DN114223_c0_g2_i3	4.051880466	3	male	7.800903449
TRINITY_DN129924_c11_g1_i1	4.052143424	3	male	2.581641779
TRINITY_DN134097_c3_g1_i1	4.052364485	3	male	6.505164628
TRINITY_DN116994_c0_g2_i1	4.056132019	3	male	-0.269236703
TRINITY_DN127676_c1_g3_i5	4.059004181	3	male	1.053149811
TRINITY_DN128027_c3_g2_i2	4.060214753	3	male	4.495443935
TRINITY_DN85307_c0_g1_i1	4.061195788	3	male	5.650292313
TRINITY_DN130597_c4_g2_i1	4.061693989	3	male	-0.881379603
TRINITY_DN134235_c1_g1_i4	4.069622802	3	male	2.827888467
TRINITY_DN112164_c0_g1_i1	4.071301047	3	male	1.484132274
TRINITY_DN135049_c6_g1_i2	4.076365533	3	male	9.213419162
TRINITY_DN125460_c0_g1_i6	4.084884437	3	male	4.320903459
TRINITY_DN136561_c3_g5_i1	4.084965588	3	male	3.5574316
TRINITY_DN22056_c0_g3_i1	4.087054675	3	male	3.236451148
TRINITY_DN135387_c1_g1_i1	4.09141787	3	male	3.908446032
TRINITY_DN112269_c0_g1_i1	4.095759984	3	male	1.03305547
TRINITY_DN130214_c0_g3_i1	4.097502941	3	male	0.494885406
TRINITY_DN126910_c8_g7_i3	4.103462998	3	male	-1.077823448
TRINITY_DN124328_c4_g9_i3	4.109453171	3	male	-1.048013834
TRINITY_DN117268_c0_g1_i3	4.109954056	3	male	0.571992886
TRINITY_DN122746_c3_g1_i3	4.112186062	3	male	6.837235954
TRINITY_DN135445_c7_g1_i2	4.115994539	3	male	2.316269069
TRINITY_DN98787_c0_g1_i1	4.11785387	3	male	1.747541008
TRINITY_DN119920_c0_g2_i1	4.118048213	3	male	3.811530054
TRINITY_DN132188_c1_g1_i2	4.120495816	3	male	4.173753919
TRINITY_DN118485_c0_g1_i3	4.120761289	3	male	5.013239339
TRINITY_DN133860_c2_g2_i5	4.125174083	3	male	2.533911264
TRINITY_DN106031_c0_g1_i1	4.128979489	3	male	3.880932087
TRINITY_DN116729_c0_g2_i1	4.134793211	3	male	3.542032257
TRINITY_DN128443_c0_g3_i6	4.13522671	3	male	2.299273787
TRINITY_DN131895_c1_g6_i5	4.140863641	3	male	7.207007058
TRINITY_DN122813_c4_g3_i1	4.140946719	3	male	2.614505088
TRINITY_DN130443_c0_g2_i1	4.144784236	3	male	2.380097158
TRINITY_DN125527_c3_g1_i2	4.147766892	3	male	3.511667227
TRINITY_DN131814_c3_g1_i4	4.159439278	3	male	5.852314974
TRINITY_DN118357_c0_g2_i2	4.179414329	3	male	-0.05328776
TRINITY_DN125962_c0_g1_i6	4.1874219	3	male	2.702435897
TRINITY_DN112041_c0_g1_i2	4.18990088	3	male	4.403304969
TRINITY_DN129859_c0_g5_i1	4.194022032	3	male	5.295670501
TRINITY_DN135066_c4_g2_i1	4.19410501	3	male	3.802038673
TRINITY_DN135202_c0_g2_i3	4.195150676	3	male	0.848800511
TRINITY_DN135486_c0_g3_i8	4.195853735	3	male	0.048490988
TRINITY_DN123285_c0_g2_i2	4.20020414	3	male	0.167160595
TRINITY_DN111163_c0_g1_i3	4.203026792	3	male	4.618173367
TRINITY_DN119737_c0_g2_i2	4.204077928	3	male	3.084929524
TRINITY_DN131659_c0_g7_i4	4.204322176	3	male	7.751592194
TRINITY_DN126390_c3_g2_i2	4.205040895	3	male	2.885007253
TRINITY_DN128113_c6_g2_i3	4.205179125	3	male	6.841098563
TRINITY_DN133984_c0_g1_i2	4.217287951	3	male	2.526284212
TRINITY_DN129692_c1_g1_i2	4.220896293	3	male	2.596145595
TRINITY_DN134753_c4_g4_i1	4.228102345	3	male	3.922506799
TRINITY_DN127012_c1_g2_i4	4.231126336	3	male	1.69352672
TRINITY_DN131356_c6_g1_i1	4.235231974	3	male	2.546113932
TRINITY_DN113403_c0_g2_i2	4.240861254	3	male	1.244909181
TRINITY_DN134497_c1_g1_i8	4.241401325	3	male	3.423723308
TRINITY_DN127194_c0_g1_i3	4.244235811	3	male	5.68024748
TRINITY_DN129036_c2_g1_i4	4.246232062	3	male	2.400667463
TRINITY_DN86592_c0_g1_i1	4.250209426	3	male	1.18182835
TRINITY_DN135832_c0_g1_i5	4.25223039	3	male	-0.67020582
TRINITY_DN126360_c0_g1_i1	4.259691816	3	male	1.745568642
TRINITY_DN130326_c2_g2_i1	4.261966141	3	male	2.096224225
TRINITY_DN119353_c1_g1_i2	4.262755904	3	male	3.015576053
TRINITY_DN133428_c0_g3_i1	4.263793479	3	male	4.750432413
TRINITY_DN134440_c4_g1_i1	4.263834052	3	male	4.524883641
TRINITY_DN131710_c5_g4_i1	4.269939588	3	male	4.879016388
TRINITY_DN109600_c0_g2_i3	4.275243951	3	male	6.354585373
TRINITY_DN112020_c0_g1_i2	4.276770687	3	male	3.077258965
TRINITY_DN107559_c0_g1_i1	4.279088851	3	male	2.286669551
TRINITY_DN126118_c1_g1_i1	4.280000933	3	male	1.550882588
TRINITY_DN105042_c0_g2_i1	4.281866124	3	male	2.84433039
TRINITY_DN117292_c0_g1_i2	4.287565515	3	male	1.496692854
TRINITY_DN134511_c2_g1_i4	4.288401842	3	male	5.918295141
TRINITY_DN130442_c6_g4_i3	4.288694549	3	male	3.237411206
TRINITY_DN134046_c4_g3_i6	4.292738205	3	male	1.490543985
TRINITY_DN131154_c3_g9_i2	4.297362616	3	male	3.608460711
TRINITY_DN117374_c0_g1_i1	4.302735236	3	male	1.005348322
TRINITY_DN128505_c1_g3_i1	4.3032784	3	male	1.547895937
TRINITY_DN135982_c2_g2_i3	4.30329419	3	male	0.187531606
TRINITY_DN77810_c0_g1_i1	4.308446848	3	male	0.165114551
TRINITY_DN119118_c0_g1_i13	4.309957232	3	male	2.598032398
TRINITY_DN124256_c0_g4_i2	4.311077975	3	male	2.553498538
TRINITY_DN110959_c0_g1_i1	4.312672107	3	male	2.657987311
TRINITY_DN134679_c1_g1_i1	4.315424965	3	male	2.339576257
TRINITY_DN128268_c3_g7_i1	4.31797091	3	male	1.22995956
TRINITY_DN96279_c0_g1_i1	4.320398206	3	male	-0.410636358
TRINITY_DN109423_c0_g1_i2	4.322486741	3	male	3.990601058
TRINITY_DN134242_c3_g2_i1	4.323270161	3	male	4.169407527
TRINITY_DN136196_c3_g1_i3	4.324517916	3	male	0.789036793
TRINITY_DN128885_c0_g1_i1	4.32589669	3	male	3.255795285
TRINITY_DN135430_c5_g7_i2	4.326863348	3	male	5.507391812
TRINITY_DN135618_c2_g1_i1	4.327076723	3	male	0.513497114
TRINITY_DN112188_c0_g2_i1	4.331908398	3	male	2.460096926
TRINITY_DN131332_c3_g4_i1	4.344855096	3	male	3.047582575
TRINITY_DN132475_c2_g1_i3	4.348132034	3	male	0.128138977
TRINITY_DN131829_c1_g2_i1	4.349084153	3	male	-1.789701734
TRINITY_DN133482_c10_g4_i2	4.34912011	3	male	-0.485669235
TRINITY_DN116702_c3_g3_i1	4.350788164	3	male	0.321580881
TRINITY_DN102300_c0_g1_i1	4.353418217	3	male	2.166137825
TRINITY_DN116872_c1_g1_i1	4.358264385	3	male	2.231753443
TRINITY_DN134536_c0_g2_i3	4.364904663	3	male	1.637486698
TRINITY_DN117770_c1_g1_i1	4.376473491	3	male	0.443464887
TRINITY_DN119004_c0_g1_i1	4.378135089	3	male	0.041410703
TRINITY_DN123241_c0_g1_i1	4.381938031	3	male	1.541982875
TRINITY_DN123962_c1_g2_i4	4.386257282	3	male	2.689510672
TRINITY_DN131116_c0_g1_i1	4.386586044	3	male	NA
TRINITY_DN130239_c0_g1_i7	4.390776812	3	male	1.585108494
TRINITY_DN121679_c0_g4_i1	4.399534222	3	male	5.2798594
TRINITY_DN114086_c0_g1_i1	4.401380307	3	male	2.203801206
TRINITY_DN130180_c1_g4_i1	4.403331938	3	male	1.071342414
TRINITY_DN119782_c3_g1_i1	4.411301669	3	male	3.48827579
TRINITY_DN110283_c0_g1_i1	4.412170522	3	male	0.827521028
TRINITY_DN128364_c0_g1_i7	4.412456224	3	male	3.050981846
TRINITY_DN130576_c1_g3_i2	4.419393433	3	male	4.008017683
TRINITY_DN125834_c4_g2_i1	4.426959564	3	male	2.204838758
TRINITY_DN134440_c3_g5_i1	4.427682215	3	male	4.200598794
TRINITY_DN133065_c0_g1_i1	4.432351762	3	male	0.330119959
TRINITY_DN130214_c0_g2_i2	4.432967337	3	male	0.537667996
TRINITY_DN80535_c0_g2_i1	4.433533802	3	male	-0.053667872
TRINITY_DN135427_c0_g3_i2	4.433753573	3	male	0.155618543
TRINITY_DN118600_c0_g1_i1	4.442038246	3	male	-0.550576706
TRINITY_DN132887_c0_g1_i4	4.44366891	3	male	0.317704005
TRINITY_DN129802_c0_g3_i1	4.453914658	3	male	2.312310175
TRINITY_DN126963_c1_g2_i3	4.45790398	3	male	6.410426081
TRINITY_DN114317_c0_g2_i1	4.459558182	3	male	-0.217253229
TRINITY_DN35299_c0_g1_i1	4.463585466	3	male	2.652357526
TRINITY_DN127604_c4_g2_i1	4.464626022	3	male	5.173279265
TRINITY_DN91218_c0_g3_i2	4.470631505	3	male	2.645147901
TRINITY_DN119747_c0_g1_i2	4.471752536	3	male	0.156437194
TRINITY_DN78049_c0_g2_i1	4.477001791	3	male	1.744148231
TRINITY_DN122333_c0_g1_i2	4.478120612	3	male	0.406350449
TRINITY_DN116454_c0_g2_i1	4.478272165	3	male	3.460916827
TRINITY_DN122181_c0_g7_i1	4.480074178	3	male	0.25797552
TRINITY_DN121164_c0_g2_i1	4.482336808	3	male	1.15643343
TRINITY_DN97124_c0_g2_i2	4.487419229	3	male	4.104201329
TRINITY_DN132087_c0_g1_i2	4.488856012	3	male	0.025649886
TRINITY_DN127187_c0_g3_i1	4.490766448	3	male	3.945118594
TRINITY_DN107915_c0_g1_i1	4.491151781	3	male	6.147171936
TRINITY_DN119205_c0_g4_i1	4.492646342	3	male	1.57157164
TRINITY_DN122787_c0_g1_i5	4.494327031	3	male	-0.183199183
TRINITY_DN136335_c7_g3_i3	4.496794033	3	male	5.903945179
TRINITY_DN126075_c0_g3_i2	4.505165466	3	male	4.669537636
TRINITY_DN121557_c0_g1_i2	4.510761927	3	male	2.685152682
TRINITY_DN131721_c0_g2_i1	4.523501373	3	male	1.512419526
TRINITY_DN63183_c0_g1_i1	4.532690615	3	male	3.475921305
TRINITY_DN132162_c1_g1_i4	4.532884197	3	male	1.124139162
TRINITY_DN122786_c0_g1_i11	4.534734557	3	male	5.841479964
TRINITY_DN128297_c0_g3_i3	4.535963209	3	male	4.339432001
TRINITY_DN107077_c0_g2_i1	4.540355185	3	male	2.919328735
TRINITY_DN132417_c0_g1_i1	4.540603418	3	male	1.749237575
TRINITY_DN126372_c7_g1_i1	4.542427857	3	male	4.769928364
TRINITY_DN130315_c2_g13_i1	4.54423535	3	male	1.906686396
TRINITY_DN97590_c0_g2_i1	4.54739988	3	male	0.776634365
TRINITY_DN127370_c1_g7_i1	4.552245526	3	male	2.195954144
TRINITY_DN126460_c0_g6_i1	4.565978686	3	male	-1.406379672
TRINITY_DN119582_c0_g1_i1	4.566391629	3	male	5.591460122
TRINITY_DN79680_c0_g2_i1	4.567955809	3	male	2.334577629
TRINITY_DN124146_c9_g5_i1	4.571886455	3	male	2.239202606
TRINITY_DN128731_c5_g7_i1	4.577606719	3	male	6.719970405
TRINITY_DN119798_c0_g1_i2	4.579509593	3	male	0.817675717
TRINITY_DN105985_c0_g1_i1	4.580300183	3	male	1.799507056
TRINITY_DN122671_c3_g1_i1	4.582561675	3	male	2.120566014
TRINITY_DN131061_c0_g1_i2	4.584775099	3	male	6.63207664
TRINITY_DN132065_c5_g1_i6	4.585626292	3	male	2.146938552
TRINITY_DN136816_c0_g1_i1	4.586401532	3	male	3.977801763
TRINITY_DN114391_c0_g1_i1	4.587218832	3	male	1.091362714
TRINITY_DN118963_c0_g1_i2	4.587538519	3	male	0.958104231
TRINITY_DN131466_c7_g2_i1	4.589079722	3	male	3.555389689
TRINITY_DN130391_c4_g1_i1	4.589565767	3	male	0.885951321
TRINITY_DN127195_c8_g1_i3	4.591980299	3	male	1.474713084
TRINITY_DN119633_c8_g2_i1	4.598484674	3	male	4.680324863
TRINITY_DN118761_c0_g1_i1	4.609621035	3	male	4.567247559
TRINITY_DN133194_c0_g3_i3	4.619240267	3	male	5.372474538
TRINITY_DN116342_c0_g1_i1	4.620643927	3	male	1.334614483
TRINITY_DN122068_c1_g3_i4	4.621117486	3	male	5.328726288
TRINITY_DN124664_c0_g1_i1	4.622172293	3	male	3.275522642
TRINITY_DN122325_c0_g1_i2	4.632917417	3	male	5.482449629
TRINITY_DN131325_c0_g2_i4	4.63570652	3	male	2.750353453
TRINITY_DN135376_c5_g3_i2	4.637260319	3	male	3.048966229
TRINITY_DN134536_c0_g1_i1	4.640593053	3	male	1.968270308
TRINITY_DN132389_c3_g13_i2	4.64887139	3	male	5.907114227
TRINITY_DN118766_c1_g1_i1	4.654694224	3	male	6.902076202
TRINITY_DN130835_c3_g2_i2	4.659757518	3	male	1.185160811
