gid	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	sex
TRINITY_DN126950_c6_g6_i3	1.542070805	FC1	male	4.964889596	male
TRINITY_DN120758_c3_g7_i1	1.542262454	FC1	male	2.821861513	male
TRINITY_DN129633_c3_g2_i1	1.542479067	FC1	male	2.973324715	male
TRINITY_DN131513_c1_g2_i1	1.542970434	FC1	male	2.475475253	male
TRINITY_DN132447_c0_g2_i1	1.543097895	FC1	male	7.066607426	male
TRINITY_DN132003_c1_g9_i1	1.543220339	FC1	male	1.791342123	male
TRINITY_DN28233_c0_g1_i1	1.543371911	FC1	male	1.243413022	male
TRINITY_DN122345_c2_g1_i1	1.543804962	FC1	male	-0.625389405	male
TRINITY_DN127413_c1_g1_i1	1.543975041	FC1	male	4.821806415	male
TRINITY_DN127493_c0_g3_i4	1.544565279	FC1	male	3.096923322	male
TRINITY_DN134731_c1_g3_i5	1.544611154	FC1	male	3.143301372	male
TRINITY_DN133314_c3_g1_i1	1.544706381	FC1	male	0.238691367	male
TRINITY_DN128801_c0_g1_i3	1.544741049	FC1	male	2.631892852	male
TRINITY_DN107843_c0_g2_i1	1.54489038	FC1	male	3.920591691	male
TRINITY_DN123988_c0_g3_i1	1.545327082	FC1	male	1.117207564	male
TRINITY_DN131503_c1_g3_i4	1.545459699	FC1	male	0.707959614	male
TRINITY_DN119594_c0_g1_i1	1.545531872	FC1	male	7.271388477	male
TRINITY_DN134386_c0_g9_i1	1.545865372	FC1	male	2.825872517	male
TRINITY_DN118156_c0_g2_i1	1.54604251	FC1	male	-0.118313131	male
TRINITY_DN130706_c0_g1_i1	1.546178124	FC1	male	0.391417561	male
TRINITY_DN121847_c0_g1_i2	1.546801689	FC1	male	5.993435504	male
TRINITY_DN129514_c0_g1_i1	1.547023784	FC1	male	3.231333218	male
TRINITY_DN128631_c4_g2_i1	1.547098477	FC1	male	1.398673782	male
TRINITY_DN128838_c1_g1_i1	1.547355289	FC1	male	0.398852608	male
TRINITY_DN134232_c2_g1_i2	1.548300358	FC1	male	1.141663819	male
TRINITY_DN121490_c3_g1_i3	1.548359997	FC1	male	0.658889442	male
TRINITY_DN121746_c0_g1_i1	1.548817269	FC1	male	3.040494065	male
TRINITY_DN131116_c0_g7_i1	1.54890119	FC1	male	1.156641226	male
TRINITY_DN133824_c2_g2_i2	1.549169842	FC1	male	2.007916155	male
TRINITY_DN128156_c1_g2_i4	1.549314402	FC1	male	3.254869852	male
TRINITY_DN112160_c0_g1_i1	1.550334338	FC1	male	1.023480676	male
TRINITY_DN130477_c2_g3_i2	1.550645742	FC1	male	0.94100682	male
TRINITY_DN115366_c0_g1_i1	1.550744796	FC1	male	2.721081802	male
TRINITY_DN111523_c0_g1_i1	1.550953191	FC1	male	1.796811538	male
TRINITY_DN57864_c0_g2_i1	1.55103993	FC1	male	2.8685712	male
TRINITY_DN117542_c0_g1_i2	1.551061361	FC1	male	5.395263575	male
TRINITY_DN135409_c0_g2_i1	1.55113417	FC1	male	5.483468863	male
TRINITY_DN134767_c1_g2_i1	1.551508718	FC1	male	NA	male
TRINITY_DN122616_c0_g1_i1	1.551642859	FC1	male	-1.078009834	male
TRINITY_DN121752_c1_g1_i3	1.551664549	FC1	male	2.866911488	male
TRINITY_DN136216_c2_g2_i1	1.552391016	FC1	male	NA	male
TRINITY_DN108146_c0_g2_i1	1.552459708	FC1	male	NA	male
TRINITY_DN133869_c1_g5_i9	1.552558777	FC1	male	5.079836135	male
TRINITY_DN135997_c1_g1_i2	1.552620288	FC1	male	-1.022611166	male
TRINITY_DN122798_c0_g1_i4	1.552958893	FC1	male	2.809057445	male
TRINITY_DN127193_c5_g2_i2	1.553406617	FC1	male	3.808488977	male
TRINITY_DN132125_c0_g4_i1	1.553425675	FC1	male	2.634539148	male
TRINITY_DN134069_c1_g3_i1	1.55346421	FC1	male	6.567400221	male
TRINITY_DN136249_c1_g1_i2	1.5552004	FC1	male	2.24902786	male
TRINITY_DN131598_c1_g1_i1	1.555319131	FC1	male	2.746768296	male
TRINITY_DN136295_c5_g1_i2	1.555533614	FC1	male	3.495397698	male
TRINITY_DN134349_c1_g2_i1	1.556053782	FC1	male	0.158122646	male
TRINITY_DN131583_c4_g2_i3	1.556154686	FC1	male	11.93990112	male
TRINITY_DN122075_c3_g2_i3	1.556557093	FC1	male	2.22899443	male
TRINITY_DN130059_c0_g1_i1	1.556679282	FC1	male	-0.888370206	male
TRINITY_DN131807_c5_g2_i2	1.558219018	FC1	male	7.587555433	male
TRINITY_DN114841_c0_g1_i1	1.558614746	FC1	male	0.163427241	male
TRINITY_DN133827_c4_g1_i2	1.558732283	FC1	male	3.885748983	male
TRINITY_DN136169_c1_g1_i2	1.558812779	FC1	male	1.986155976	male
TRINITY_DN124041_c0_g1_i2	1.5589858	FC1	male	2.794835758	male
TRINITY_DN129739_c2_g1_i1	1.559069071	FC1	male	5.278280577	male
TRINITY_DN89420_c0_g1_i1	1.55917107	FC1	male	2.047652912	male
TRINITY_DN131083_c3_g5_i5	1.559685711	FC1	male	3.40087547	male
TRINITY_DN131416_c0_g1_i2	1.559927811	FC1	male	4.269394159	male
TRINITY_DN128605_c4_g2_i1	1.559933693	FC1	male	2.60272517	male
TRINITY_DN111333_c0_g1_i1	1.560064033	FC1	male	4.161849838	male
TRINITY_DN128125_c2_g1_i3	1.560412025	FC1	male	3.308105764	male
TRINITY_DN128412_c3_g1_i2	1.560528037	FC1	male	-0.487963041	male
TRINITY_DN128082_c2_g11_i1	1.560824814	FC1	male	1.816771222	male
TRINITY_DN202027_c0_g1_i1	1.560894594	FC1	male	1.06116508	male
TRINITY_DN135912_c4_g2_i1	1.560916249	FC1	male	6.396006809	male
TRINITY_DN113703_c0_g1_i1	1.56092856	FC1	male	-0.792909508	male
TRINITY_DN108157_c0_g2_i1	1.561023108	FC1	male	-0.178616024	male
TRINITY_DN126118_c2_g2_i1	1.561127658	FC1	male	2.644655431	male
TRINITY_DN136023_c6_g1_i1	1.561376935	FC1	male	3.328410632	male
TRINITY_DN123515_c0_g2_i1	1.561531276	FC1	male	1.383141851	male
TRINITY_DN120737_c0_g1_i1	1.561785344	FC1	male	2.429069049	male
TRINITY_DN128622_c0_g1_i3	1.561794567	FC1	male	4.099174746	male
TRINITY_DN126518_c1_g6_i1	1.561931574	FC1	male	3.049440956	male
TRINITY_DN134276_c4_g5_i1	1.562167337	FC1	male	0.372280852	male
TRINITY_DN124216_c1_g3_i9	1.563510498	FC1	male	3.858932691	male
TRINITY_DN124501_c1_g2_i1	1.563578482	FC1	male	4.173418667	male
TRINITY_DN133691_c2_g1_i1	1.563615825	FC1	male	1.737801311	male
TRINITY_DN121961_c0_g1_i1	1.563819691	FC1	male	-0.333500026	male
TRINITY_DN121924_c0_g2_i2	1.564302799	FC1	male	1.66951339	male
TRINITY_DN124538_c2_g7_i4	1.5644694	FC1	male	3.908124093	male
TRINITY_DN134298_c3_g1_i1	1.565053661	FC1	male	1.437583296	male
TRINITY_DN121921_c1_g2_i1	1.565198789	FC1	male	0.543608845	male
TRINITY_DN132511_c0_g1_i1	1.565216449	FC1	male	5.752449872	male
TRINITY_DN133745_c0_g2_i1	1.565412926	FC1	male	1.302102221	male
TRINITY_DN133986_c0_g3_i8	1.56551586	FC1	male	3.82788993	male
TRINITY_DN121119_c0_g1_i1	1.566229741	FC1	male	3.645588981	male
TRINITY_DN131116_c0_g15_i1	1.566996895	FC1	male	3.355945258	male
TRINITY_DN128413_c0_g2_i1	1.567334868	FC1	male	0.254744937	male
TRINITY_DN134334_c0_g1_i2	1.56786862	FC1	male	4.138643806	male
TRINITY_DN125689_c3_g4_i1	1.567893625	FC1	male	0.480246531	male
TRINITY_DN133119_c1_g3_i2	1.568859525	FC1	male	4.396122821	male
TRINITY_DN132051_c5_g2_i1	1.569164489	FC1	male	2.515946132	male
TRINITY_DN131123_c0_g1_i1	1.569621282	FC1	male	3.584933529	male
TRINITY_DN131565_c0_g8_i1	1.569695141	FC1	male	1.301677096	male
TRINITY_DN132309_c1_g4_i1	1.569721193	FC1	male	4.681926623	male
TRINITY_DN131338_c1_g4_i1	1.569863009	FC1	male	1.331836947	male
TRINITY_DN132947_c0_g2_i8	1.569864844	FC1	male	3.289485827	male
TRINITY_DN129612_c2_g2_i7	1.569994434	FC1	male	6.33695442	male
TRINITY_DN131599_c1_g1_i5	1.570492082	FC1	male	2.448629818	male
TRINITY_DN131362_c1_g9_i1	1.570534537	FC1	male	4.705512801	male
TRINITY_DN121964_c1_g2_i5	1.570577645	FC1	male	0.154581287	male
TRINITY_DN111803_c0_g1_i2	1.570706137	FC1	male	0.875605355	male
TRINITY_DN113182_c0_g1_i2	1.570863259	FC1	male	6.721927688	male
TRINITY_DN119556_c0_g19_i1	1.57145199	FC1	male	-0.859684188	male
TRINITY_DN129917_c1_g4_i2	1.571802367	FC1	male	4.482149226	male
TRINITY_DN135964_c1_g2_i1	1.571889174	FC1	male	2.97374307	male
TRINITY_DN131239_c3_g5_i1	1.572760642	FC1	male	4.273540422	male
TRINITY_DN117528_c0_g3_i1	1.572936869	FC1	male	3.519271662	male
TRINITY_DN132453_c0_g5_i1	1.573119632	FC1	male	1.3442721	male
TRINITY_DN126441_c2_g4_i1	1.573429144	FC1	male	3.865820813	male
TRINITY_DN120110_c0_g1_i1	1.573560402	FC1	male	0.596333903	male
TRINITY_DN134523_c0_g1_i3	1.57378037	FC1	male	5.293376906	male
TRINITY_DN106100_c0_g2_i1	1.573892266	FC1	male	-0.62244628	male
TRINITY_DN125820_c3_g2_i2	1.574416767	FC1	male	1.54595938	male
TRINITY_DN124896_c0_g1_i2	1.574441708	FC1	male	2.074543353	male
TRINITY_DN131292_c2_g3_i1	1.574784551	FC1	male	5.081870989	male
TRINITY_DN116605_c0_g1_i1	1.57494301	FC1	male	0.831911311	male
TRINITY_DN128617_c6_g3_i1	1.575203165	FC1	male	0.920381849	male
TRINITY_DN108618_c0_g1_i2	1.575530115	FC1	male	3.014167746	male
TRINITY_DN117379_c0_g1_i6	1.575926431	FC1	male	0.030256378	male
TRINITY_DN126962_c0_g2_i1	1.57618823	FC1	male	-1.649850117	male
TRINITY_DN114599_c0_g1_i2	1.576270496	FC1	male	1.79120735	male
TRINITY_DN122155_c1_g2_i5	1.576507243	FC1	male	1.415883968	male
TRINITY_DN132196_c3_g1_i12	1.576880191	FC1	male	0.984801333	male
TRINITY_DN116139_c0_g1_i1	1.577658988	FC1	male	2.436669286	male
TRINITY_DN130564_c0_g1_i2	1.577672489	FC1	male	1.656520101	male
TRINITY_DN125329_c1_g3_i2	1.578120633	FC1	male	2.418170529	male
TRINITY_DN123426_c1_g2_i8	1.578142426	FC1	male	1.194631945	male
TRINITY_DN134769_c1_g3_i1	1.578192126	FC1	male	1.788999178	male
TRINITY_DN124535_c0_g1_i1	1.578719309	FC1	male	1.421035512	male
TRINITY_DN129162_c4_g5_i5	1.578904968	FC1	male	1.864112287	male
TRINITY_DN130941_c4_g3_i1	1.579232734	FC1	male	3.768557084	male
TRINITY_DN135420_c1_g1_i1	1.579386427	FC1	male	2.240628089	male
TRINITY_DN135555_c3_g1_i1	1.581548893	FC1	male	3.023416905	male
TRINITY_DN96535_c0_g1_i1	1.581848398	FC1	male	7.358117449	male
TRINITY_DN119663_c0_g1_i1	1.581887679	FC1	male	4.682644278	male
TRINITY_DN126848_c2_g6_i1	1.581964719	FC1	male	-0.194828004	male
TRINITY_DN133663_c0_g1_i1	1.582178862	FC1	male	3.000648757	male
TRINITY_DN118369_c0_g1_i2	1.583013153	FC1	male	-0.536145819	male
TRINITY_DN105981_c0_g1_i1	1.583183799	FC1	male	3.208291815	male
TRINITY_DN129673_c1_g4_i5	1.583549843	FC1	male	7.642910656	male
TRINITY_DN124545_c1_g3_i12	1.583631144	FC1	male	0.623388528	male
TRINITY_DN131691_c0_g3_i1	1.583821036	FC1	male	0.256592514	male
TRINITY_DN130976_c0_g2_i8	1.583950016	FC1	male	0.49796525	male
TRINITY_DN113064_c0_g1_i1	1.583980492	FC1	male	-0.300017379	male
TRINITY_DN125942_c2_g3_i6	1.584051649	FC1	male	8.068037837	male
TRINITY_DN135351_c2_g1_i2	1.58407826	FC1	male	1.344544234	male
TRINITY_DN107343_c0_g1_i1	1.584285855	FC1	male	5.304990097	male
TRINITY_DN132613_c1_g2_i2	1.584580847	FC1	male	6.350266948	male
TRINITY_DN131230_c2_g1_i17	1.585280913	FC1	male	7.078724115	male
TRINITY_DN127701_c2_g2_i1	1.586202068	FC1	male	3.103155357	male
TRINITY_DN61744_c0_g2_i1	1.586486142	FC1	male	2.656685296	male
TRINITY_DN135280_c2_g1_i9	1.5865228	FC1	male	6.821682967	male
TRINITY_DN107751_c0_g1_i1	1.586887407	FC1	male	4.616404006	male
TRINITY_DN130816_c5_g1_i9	1.587124894	FC1	male	-1.807606477	male
TRINITY_DN128525_c0_g1_i1	1.587193625	FC1	male	5.153192607	male
TRINITY_DN131182_c0_g1_i6	1.587219837	FC1	male	1.286489212	male
TRINITY_DN120977_c0_g3_i1	1.587401799	FC1	male	-0.221062897	male
TRINITY_DN133157_c0_g1_i1	1.5880707	FC1	male	3.787139329	male
TRINITY_DN133832_c0_g10_i1	1.588159139	FC1	male	0.228997861	male
TRINITY_DN119441_c0_g1_i1	1.588242585	FC1	male	1.046887933	male
TRINITY_DN113836_c0_g1_i1	1.589455126	FC1	male	5.795113559	male
TRINITY_DN124897_c0_g1_i3	1.589674002	FC1	male	5.409839313	male
TRINITY_DN132332_c0_g5_i9	1.589842139	FC1	male	4.915775515	male
TRINITY_DN134544_c1_g1_i1	1.590838583	FC1	male	2.801141267	male
TRINITY_DN133693_c1_g1_i1	1.591407968	FC1	male	1.554864484	male
TRINITY_DN130851_c2_g3_i1	1.591773524	FC1	male	0.003973896	male
TRINITY_DN130250_c2_g1_i1	1.592156019	FC1	male	2.932659588	male
TRINITY_DN121980_c0_g1_i4	1.59227217	FC1	male	-0.69646784	male
TRINITY_DN118177_c0_g1_i2	1.592787812	FC1	male	0.30682015	male
TRINITY_DN131897_c0_g3_i1	1.592959135	FC1	male	1.430442579	male
TRINITY_DN123024_c0_g2_i1	1.593212902	FC1	male	12.24635746	male
TRINITY_DN134842_c3_g1_i1	1.593697256	FC1	male	3.504137857	male
TRINITY_DN130356_c0_g1_i3	1.593827644	FC1	male	-0.095829712	male
TRINITY_DN134758_c1_g1_i3	1.593915813	FC1	male	4.677869441	male
TRINITY_DN133643_c0_g1_i3	1.594585026	FC1	male	-1.369584048	male
TRINITY_DN115668_c0_g1_i1	1.595267551	FC1	male	4.941487488	male
TRINITY_DN134013_c0_g2_i1	1.595413689	FC1	male	3.682108691	male
TRINITY_DN114311_c0_g4_i2	1.595565113	FC1	male	-0.076582904	male
TRINITY_DN131045_c0_g4_i1	1.596585307	FC1	male	1.928656586	male
TRINITY_DN133652_c0_g15_i1	1.596666261	FC1	male	3.964881449	male
TRINITY_DN135335_c1_g1_i1	1.596863452	FC1	male	0.997023873	male
TRINITY_DN135620_c6_g2_i4	1.597201284	FC1	male	0.81986203	male
TRINITY_DN121674_c1_g1_i1	1.59728522	FC1	male	-0.336358815	male
TRINITY_DN131154_c3_g7_i1	1.597361061	FC1	male	2.432839771	male
TRINITY_DN123269_c0_g1_i1	1.597692614	FC1	male	5.672781004	male
TRINITY_DN130851_c1_g4_i1	1.597935259	FC1	male	2.693561628	male
TRINITY_DN123922_c4_g1_i1	1.597935837	FC1	male	-0.648476971	male
TRINITY_DN134771_c0_g1_i2	1.598021688	FC1	male	3.180087935	male
TRINITY_DN126476_c0_g2_i1	1.598196288	FC1	male	1.705768443	male
TRINITY_DN122162_c1_g1_i2	1.598401678	FC1	male	-0.082832201	male
TRINITY_DN136165_c4_g1_i1	1.598807657	FC1	male	3.049836688	male
TRINITY_DN135864_c0_g7_i1	1.599327729	FC1	male	NA	male
TRINITY_DN135807_c3_g1_i4	1.59967505	FC1	male	3.328051388	male
TRINITY_DN135886_c6_g2_i2	1.599805813	FC1	male	-0.346052292	male
TRINITY_DN125688_c0_g2_i6	1.60016554	FC1	male	3.104276179	male
TRINITY_DN125966_c2_g1_i2	1.600677705	FC1	male	4.326363572	male
TRINITY_DN126514_c0_g2_i1	1.60093252	FC1	male	-0.603800547	male
TRINITY_DN133688_c2_g4_i10	1.60096806	FC1	male	6.544730623	male
TRINITY_DN127471_c0_g1_i1	1.60098663	FC1	male	1.721200836	male
TRINITY_DN120881_c0_g1_i3	1.601127255	FC1	male	2.164676774	male
TRINITY_DN129888_c13_g3_i1	1.601235295	FC1	male	3.536807438	male
TRINITY_DN129631_c6_g2_i1	1.602207158	FC1	male	6.465432921	male
TRINITY_DN127525_c2_g1_i6	1.602265644	FC1	male	3.163639586	male
TRINITY_DN130506_c0_g2_i1	1.602475863	FC1	male	1.918494791	male
TRINITY_DN124679_c0_g1_i2	1.60345965	FC1	male	2.703026039	male
TRINITY_DN132964_c1_g3_i6	1.604047912	FC1	male	4.237456333	male
TRINITY_DN132477_c1_g1_i1	1.60406912	FC1	male	3.820518235	male
TRINITY_DN132410_c0_g2_i1	1.604135829	FC1	male	0.305194925	male
TRINITY_DN120088_c0_g1_i1	1.604208214	FC1	male	-0.360668516	male
TRINITY_DN125300_c3_g1_i9	1.604263385	FC1	male	5.960405199	male
TRINITY_DN120439_c0_g3_i1	1.604277136	FC1	male	3.515852017	male
TRINITY_DN134357_c5_g3_i5	1.604626144	FC1	male	-0.384147551	male
TRINITY_DN133212_c2_g1_i2	1.605305161	FC1	male	2.436702465	male
TRINITY_DN131187_c0_g1_i2	1.606330546	FC1	male	3.568742471	male
TRINITY_DN109555_c0_g1_i2	1.606433498	FC1	male	4.423974175	male
TRINITY_DN136350_c0_g1_i6	1.606470634	FC1	male	2.009603562	male
TRINITY_DN133528_c1_g1_i3	1.607086561	FC1	male	3.424596479	male
TRINITY_DN131403_c3_g1_i1	1.608244768	FC1	male	1.222492559	male
TRINITY_DN122648_c2_g1_i1	1.608466849	FC1	male	1.566835925	male
TRINITY_DN131265_c3_g7_i2	1.608895264	FC1	male	0.092438238	male
TRINITY_DN127736_c7_g1_i2	1.608975093	FC1	male	1.442844305	male
TRINITY_DN116381_c0_g1_i2	1.609026215	FC1	male	2.421648715	male
TRINITY_DN127041_c0_g1_i3	1.609097981	FC1	male	7.567373257	male
TRINITY_DN125697_c1_g1_i1	1.609308039	FC1	male	4.475696256	male
TRINITY_DN106733_c0_g1_i1	1.609707729	FC1	male	0.851068486	male
TRINITY_DN110412_c0_g1_i1	1.61003563	FC1	male	5.157391756	male
TRINITY_DN117809_c0_g1_i2	1.610296048	FC1	male	4.031497237	male
TRINITY_DN128699_c4_g4_i1	1.610389917	FC1	male	1.525169073	male
TRINITY_DN131541_c0_g1_i6	1.610530514	FC1	male	5.356094529	male
TRINITY_DN133220_c4_g1_i4	1.610578269	FC1	male	5.485110124	male
TRINITY_DN116517_c0_g1_i3	1.610956773	FC1	male	4.004061075	male
TRINITY_DN110308_c0_g1_i1	1.611164813	FC1	male	2.799799879	male
TRINITY_DN208714_c0_g1_i1	1.611225158	FC1	male	4.828052194	male
TRINITY_DN120527_c0_g1_i1	1.611398782	FC1	male	2.432061308	male
TRINITY_DN135864_c0_g9_i2	1.611536836	FC1	male	4.889163578	male
TRINITY_DN124180_c0_g5_i1	1.611854324	FC1	male	4.60783744	male
TRINITY_DN132601_c0_g7_i4	1.611995356	FC1	male	-0.935301253	male
TRINITY_DN134189_c0_g2_i3	1.612193168	FC1	male	2.761720338	male
TRINITY_DN128200_c1_g1_i5	1.612504748	FC1	male	4.157548795	male
TRINITY_DN124957_c1_g1_i4	1.613037688	FC1	male	1.325180577	male
TRINITY_DN128101_c2_g3_i3	1.613049275	FC1	male	0.974852768	male
TRINITY_DN16998_c0_g1_i1	1.613213252	FC1	male	2.3635298	male
TRINITY_DN124566_c0_g1_i2	1.613245546	FC1	male	6.344718607	male
TRINITY_DN103997_c0_g1_i1	1.613869631	FC1	male	2.468134769	male
TRINITY_DN123961_c0_g1_i1	1.614115208	FC1	male	2.057509404	male
TRINITY_DN109773_c0_g1_i2	1.614121338	FC1	male	4.922559995	male
TRINITY_DN130497_c3_g1_i1	1.614381936	FC1	male	7.497355099	male
TRINITY_DN132073_c1_g2_i1	1.614573108	FC1	male	0.354331456	male
TRINITY_DN124281_c0_g1_i1	1.61486392	FC1	male	3.171098567	male
TRINITY_DN130790_c0_g1_i3	1.61494174	FC1	male	-0.967207514	male
TRINITY_DN126030_c0_g2_i2	1.615019156	FC1	male	4.46700249	male
TRINITY_DN122251_c0_g1_i2	1.615248381	FC1	male	1.214091222	male
TRINITY_DN132516_c3_g2_i3	1.615268609	FC1	male	-0.527336992	male
TRINITY_DN132507_c3_g3_i2	1.615375884	FC1	male	2.841768916	male
TRINITY_DN128455_c8_g1_i4	1.615521118	FC1	male	2.355519475	male
TRINITY_DN132403_c1_g2_i1	1.615552384	FC1	male	0.742676311	male
TRINITY_DN122712_c0_g1_i1	1.615815072	FC1	male	3.73531628	male
TRINITY_DN129806_c7_g2_i1	1.616003555	FC1	male	0.179744642	male
TRINITY_DN105493_c0_g2_i1	1.616667721	FC1	male	6.776481051	male
TRINITY_DN128606_c2_g12_i1	1.616762883	FC1	male	0.741914486	male
TRINITY_DN126137_c6_g2_i3	1.617311653	FC1	male	3.42775554	male
TRINITY_DN134082_c5_g5_i1	1.617313292	FC1	male	-0.17665734	male
TRINITY_DN127083_c1_g4_i1	1.617814595	FC1	male	0.926763208	male
TRINITY_DN118932_c0_g1_i1	1.618514797	FC1	male	4.890679942	male
TRINITY_DN130788_c6_g1_i1	1.618701074	FC1	male	2.899092229	male
TRINITY_DN96186_c0_g2_i1	1.618994066	FC1	male	1.251420161	male
TRINITY_DN128634_c2_g2_i1	1.61924311	FC1	male	3.209783214	male
TRINITY_DN117073_c0_g1_i1	1.619474065	FC1	male	4.026575344	male
TRINITY_DN105198_c0_g4_i1	1.619618364	FC1	male	1.72687898	male
TRINITY_DN123392_c3_g3_i1	1.619965762	FC1	male	0.628455282	male
TRINITY_DN131580_c4_g2_i1	1.620062896	FC1	male	2.579663029	male
TRINITY_DN127169_c0_g1_i1	1.620080578	FC1	male	0.944700255	male
TRINITY_DN122862_c0_g1_i6	1.620285963	FC1	male	1.132737252	male
TRINITY_DN128485_c2_g8_i1	1.620430594	FC1	male	2.68085724	male
TRINITY_DN126846_c0_g3_i1	1.620561002	FC1	male	1.196664016	male
TRINITY_DN120978_c0_g1_i1	1.620600086	FC1	male	3.317977074	male
TRINITY_DN117679_c1_g1_i1	1.621046324	FC1	male	1.033391453	male
TRINITY_DN102865_c0_g1_i2	1.621113902	FC1	male	4.514610342	male
TRINITY_DN131746_c0_g1_i2	1.621415674	FC1	male	0.537209527	male
TRINITY_DN120940_c1_g2_i1	1.622086295	FC1	male	1.215482292	male
TRINITY_DN132639_c0_g1_i4	1.622142306	FC1	male	3.825131305	male
TRINITY_DN114283_c0_g2_i2	1.622384476	FC1	male	2.259574211	male
TRINITY_DN116837_c0_g1_i1	1.622873299	FC1	male	1.453908217	male
TRINITY_DN135387_c2_g2_i2	1.623066739	FC1	male	3.819667897	male
TRINITY_DN107257_c0_g1_i1	1.623084806	FC1	male	1.689559633	male
TRINITY_DN118533_c0_g1_i1	1.62335682	FC1	male	2.155289296	male
TRINITY_DN119833_c0_g1_i1	1.623680213	FC1	male	2.018817282	male
TRINITY_DN124945_c0_g2_i1	1.623816672	FC1	male	10.70827919	male
TRINITY_DN130295_c0_g1_i2	1.624528932	FC1	male	4.033443425	male
TRINITY_DN128815_c0_g4_i1	1.624582012	FC1	male	10.84091583	male
TRINITY_DN131868_c0_g11_i1	1.624981414	FC1	male	0.075893666	male
TRINITY_DN118134_c0_g6_i7	1.625071487	FC1	male	2.108877625	male
TRINITY_DN125789_c3_g2_i3	1.625326986	FC1	male	3.65046493	male
TRINITY_DN127320_c1_g3_i2	1.625979289	FC1	male	4.797517135	male
TRINITY_DN165623_c0_g1_i1	1.62601288	FC1	male	2.274870648	male
TRINITY_DN127386_c0_g6_i1	1.626823481	FC1	male	1.370494448	male
TRINITY_DN134736_c2_g3_i1	1.627140551	FC1	male	0.848222973	male
TRINITY_DN129335_c5_g1_i1	1.628222139	FC1	male	5.091335502	male
TRINITY_DN130965_c1_g3_i1	1.628313293	FC1	male	-0.224940547	male
TRINITY_DN130727_c0_g9_i2	1.628385372	FC1	male	4.737050142	male
TRINITY_DN128434_c1_g1_i1	1.628494618	FC1	male	-1.020839988	male
TRINITY_DN128982_c0_g1_i1	1.628563838	FC1	male	-0.009405637	male
TRINITY_DN132044_c0_g3_i8	1.628851055	FC1	male	3.392748616	male
TRINITY_DN126524_c0_g1_i1	1.629134643	FC1	male	2.397422498	male
TRINITY_DN127403_c4_g1_i3	1.629215214	FC1	male	1.828256899	male
TRINITY_DN135499_c5_g2_i1	1.629294498	FC1	male	2.11609032	male
TRINITY_DN130825_c2_g5_i1	1.62962122	FC1	male	-0.12621402	male
TRINITY_DN132788_c6_g1_i5	1.629757166	FC1	male	2.015684023	male
TRINITY_DN129942_c0_g1_i1	1.629884433	FC1	male	0.758470607	male
TRINITY_DN125613_c5_g4_i1	1.629992931	FC1	male	2.886924014	male
TRINITY_DN115690_c0_g1_i1	1.63015495	FC1	male	-0.015942606	male
TRINITY_DN129661_c1_g7_i2	1.630594586	FC1	male	1.478593621	male
TRINITY_DN120444_c2_g2_i3	1.630640288	FC1	male	0.103794493	male
TRINITY_DN123491_c0_g2_i4	1.631329692	FC1	male	3.516532862	male
TRINITY_DN124085_c6_g1_i4	1.631436456	FC1	male	2.02098591	male
TRINITY_DN133578_c2_g2_i2	1.631511025	FC1	male	11.75387008	male
TRINITY_DN135104_c0_g1_i2	1.63197051	FC1	male	1.021639319	male
TRINITY_DN115005_c0_g1_i2	1.632292133	FC1	male	5.102120602	male
TRINITY_DN129680_c1_g2_i6	1.632350685	FC1	male	4.251323465	male
TRINITY_DN128732_c0_g1_i2	1.632629149	FC1	male	-0.047410687	male
TRINITY_DN126907_c4_g6_i1	1.634158275	FC1	male	NA	male
TRINITY_DN127757_c0_g1_i1	1.634411014	FC1	male	1.85115555	male
TRINITY_DN131177_c2_g1_i2	1.634447695	FC1	male	3.643478551	male
TRINITY_DN134258_c1_g1_i5	1.63474591	FC1	male	5.297288016	male
TRINITY_DN130469_c2_g8_i1	1.634977434	FC1	male	1.026774105	male
TRINITY_DN127286_c0_g1_i2	1.635090991	FC1	male	4.623742213	male
TRINITY_DN135287_c3_g2_i2	1.635103478	FC1	male	0.893452572	male
TRINITY_DN128639_c3_g2_i2	1.636111731	FC1	male	3.936545658	male
TRINITY_DN135214_c3_g3_i1	1.636257578	FC1	male	0.001923907	male
TRINITY_DN124076_c2_g2_i3	1.636711435	FC1	male	8.485920996	male
TRINITY_DN135721_c0_g1_i2	1.636908227	FC1	male	1.355840574	male
TRINITY_DN132767_c0_g1_i1	1.637161999	FC1	male	3.459274879	male
TRINITY_DN116548_c0_g1_i2	1.63736117	FC1	male	1.747246196	male
TRINITY_DN131259_c12_g3_i1	1.637465966	FC1	male	1.278718742	male
TRINITY_DN135994_c1_g1_i5	1.637585199	FC1	male	0.241438737	male
TRINITY_DN110732_c0_g1_i2	1.637654628	FC1	male	-0.302663529	male
TRINITY_DN136052_c1_g1_i3	1.637732354	FC1	male	3.927031003	male
TRINITY_DN135755_c5_g1_i1	1.638353402	FC1	male	1.369242798	male
TRINITY_DN132276_c5_g7_i1	1.638649546	FC1	male	3.040350093	male
TRINITY_DN134190_c0_g1_i2	1.638754612	FC1	male	8.940422693	male
TRINITY_DN129643_c0_g1_i2	1.638963433	FC1	male	1.150267241	male
