gid	sex	bias
5.602784697	meanmale	unbias
3.6139887	meanmale	unbias
4.514328265	meanmale	unbias
NA?	meanmale	unbias
3.850865639	meanmale	unbias
3.846587673	meanmale	unbias
7.251296231	meanmale	unbias
4.477218972	meanmale	unbias
1.606433367	meanmale	unbias
3.222644706	meanmale	unbias
4.308972035	meanmale	unbias
6.255211744	meanmale	unbias
3.074998785	meanmale	unbias
5.2508023	meanmale	unbias
6.577847536	meanmale	unbias
2.713349404	meanmale	unbias
1.295364809	meanmale	unbias
-0.123889852	meanmale	unbias
4.21923936	meanmale	unbias
4.420282973	meanmale	unbias
5.526534956	meanmale	unbias
1.972314334	meanmale	unbias
7.306993923	meanmale	unbias
2.36497482	meanmale	unbias
2.75320138	meanmale	unbias
3.073798434	meanmale	unbias
3.044897094	meanmale	unbias
5.085772848	meanmale	unbias
4.255806089	meanmale	unbias
0.402846647	meanmale	unbias
1.075127879	meanmale	unbias
-0.972745899	meanmale	unbias
2.538367968	meanmale	unbias
5.469410196	meanmale	unbias
4.180113703	meanmale	unbias
3.460251443	meanmale	unbias
0.422574519	meanmale	unbias
4.645117521	meanmale	unbias
-0.309585635	meanmale	unbias
5.317526416	meanmale	unbias
5.483394376	meanmale	unbias
0.885830184	meanmale	unbias
0.368102422	meanmale	unbias
7.935291128	meanmale	unbias
4.776058129	meanmale	unbias
2.012095937	meanmale	unbias
2.968202165	meanmale	unbias
-0.59442418	meanmale	unbias
8.065558497	meanmale	unbias
-0.779399088	meanmale	unbias
5.900624837	meanmale	unbias
5.991478207	meanmale	unbias
5.474797736	meanmale	unbias
5.117475503	meanmale	unbias
5.174463182	meanmale	unbias
NA?	meanmale	unbias
3.898314189	meanmale	unbias
0.861588437	meanmale	unbias
3.40915128	meanmale	unbias
-0.027391285	meanmale	unbias
6.616085257	meanmale	unbias
6.249307473	meanmale	unbias
2.081473799	meanmale	unbias
4.376596257	meanmale	unbias
2.079397087	meanmale	unbias
0.589420763	meanmale	unbias
4.394292652	meanmale	unbias
4.95263232	meanmale	unbias
0.376119417	meanmale	unbias
3.845240119	meanmale	unbias
-0.446482022	meanmale	unbias
-0.837857872	meanmale	unbias
2.075722575	meanmale	unbias
3.400469593	meanmale	unbias
6.628559862	meanmale	unbias
3.640022228	meanmale	unbias
1.215420564	meanmale	unbias
1.265637677	meanmale	unbias
0.134595096	meanmale	unbias
7.61392717	meanmale	unbias
0.735536772	meanmale	unbias
0.947764287	meanmale	unbias
1.94345541	meanmale	unbias
-0.920016811	meanmale	unbias
6.948118413	meanmale	unbias
0.063373588	meanmale	unbias
7.959135798	meanmale	unbias
1.848292136	meanmale	unbias
1.976966231	meanmale	unbias
-1.429736615	meanmale	unbias
3.10534146	meanmale	unbias
3.537660021	meanmale	unbias
0.901387344	meanmale	unbias
NA?	meanmale	unbias
3.493219006	meanmale	unbias
2.688432696	meanmale	unbias
1.713452756	meanmale	unbias
8.58973025	meanmale	unbias
2.706622167	meanmale	unbias
1.106364281	meanmale	unbias
6.895329845	meanmale	unbias
1.465686132	meanmale	unbias
2.634034701	meanmale	unbias
1.696393437	meanmale	unbias
6.404006883	meanmale	unbias
4.412575072	meanmale	unbias
0.04909971	meanmale	unbias
6.125842026	meanmale	unbias
1.695357159	meanmale	unbias
-1.049366433	meanmale	unbias
5.626851913	meanmale	unbias
2.377066146	meanmale	unbias
7.700157307	meanmale	unbias
5.163689248	meanmale	unbias
4.985017892	meanmale	unbias
0.104664051	meanmale	unbias
1.662658156	meanmale	unbias
0.625852981	meanmale	unbias
6.877451379	meanmale	unbias
4.118341616	meanmale	unbias
6.383339879	meanmale	unbias
3.031471166	meanmale	unbias
5.200212188	meanmale	unbias
4.656742902	meanmale	unbias
4.146708255	meanmale	unbias
4.801493696	meanmale	unbias
1.0928852	meanmale	unbias
2.141817926	meanmale	unbias
6.614215088	meanmale	unbias
3.747948823	meanmale	unbias
2.325236483	meanmale	unbias
1.529221541	meanmale	unbias
5.448748534	meanmale	unbias
1.735697933	meanmale	unbias
-1.378334807	meanmale	unbias
2.263909938	meanmale	unbias
6.23112068	meanmale	unbias
5.827069287	meanmale	unbias
6.770254347	meanmale	unbias
3.102750858	meanmale	unbias
6.195977925	meanmale	unbias
3.567272309	meanmale	unbias
4.493599086	meanmale	unbias
6.664049373	meanmale	unbias
0.893431617	meanmale	unbias
4.792824794	meanmale	unbias
0.705249503	meanmale	unbias
4.964901293	meanmale	unbias
-1.24129593	meanmale	unbias
0.010432362	meanmale	unbias
2.814131223	meanmale	unbias
1.284795225	meanmale	unbias
0.931693191	meanmale	unbias
0.330255862	meanmale	unbias
0.529226972	meanmale	unbias
0.707999969	meanmale	unbias
6.710986655	meanmale	unbias
0.200844651	meanmale	unbias
-0.277214853	meanmale	unbias
1.770521376	meanmale	unbias
4.325922609	meanmale	unbias
4.274149434	meanmale	unbias
5.378795034	meanmale	unbias
0.747166915	meanmale	unbias
3.352178372	meanmale	unbias
5.267746021	meanmale	unbias
7.566625788	meanmale	unbias
4.833113846	meanmale	unbias
-1.427923533	meanmale	unbias
2.576919696	meanmale	unbias
0.553917497	meanmale	unbias
7.792068543	meanmale	unbias
2.794028422	meanmale	unbias
3.963021452	meanmale	unbias
0.424415819	meanmale	unbias
-0.613206668	meanmale	unbias
1.827219507	meanmale	unbias
4.818294058	meanmale	unbias
3.684896377	meanmale	unbias
0.570246995	meanmale	unbias
8.307846192	meanmale	unbias
1.940228287	meanmale	unbias
1.965469559	meanmale	unbias
2.434416128	meanmale	unbias
0.185361151	meanmale	unbias
0.29206789	meanmale	unbias
3.751746587	meanmale	unbias
7.898383381	meanmale	unbias
2.651001666	meanmale	unbias
2.165009906	meanmale	unbias
6.888724448	meanmale	unbias
0.723276871	meanmale	unbias
6.47400251	meanmale	unbias
9.79530894	meanmale	unbias
3.345896909	meanmale	unbias
2.878798963	meanmale	unbias
0.025943416	meanmale	unbias
1.561524586	meanmale	unbias
1.612620529	meanmale	unbias
0.985079046	meanmale	unbias
8.201281741	meanmale	unbias
3.742021445	meanmale	unbias
0.808490031	meanmale	unbias
0.857746832	meanmale	unbias
2.274487451	meanmale	unbias
4.855976094	meanmale	unbias
0.304099069	meanmale	unbias
1.703672205	meanmale	unbias
1.829410393	meanmale	unbias
5.128438115	meanmale	unbias
4.104727358	meanmale	unbias
3.223541616	meanmale	unbias
2.477796808	meanmale	unbias
1.280648791	meanmale	unbias
-0.056355995	meanmale	unbias
6.049029349	meanmale	unbias
6.336842392	meanmale	unbias
1.800471482	meanmale	unbias
6.573914316	meanmale	unbias
4.617847163	meanmale	unbias
2.571684143	meanmale	unbias
8.854669312	meanmale	unbias
1.01103615	meanmale	unbias
1.242539652	meanmale	unbias
4.069056041	meanmale	unbias
NA?	meanmale	unbias
2.895908698	meanmale	unbias
7.599868865	meanmale	unbias
7.077251084	meanmale	unbias
6.990452446	meanmale	unbias
1.69191171	meanmale	unbias
1.592640863	meanmale	unbias
1.133772602	meanmale	unbias
1.532964902	meanmale	unbias
3.883988843	meanmale	unbias
-0.164519703	meanmale	unbias
3.16096507	meanmale	unbias
4.951831414	meanmale	unbias
0.682774252	meanmale	unbias
0.155307172	meanmale	unbias
4.979196156	meanmale	unbias
6.464745782	meanmale	unbias
4.8207997	meanmale	unbias
1.211030931	meanmale	unbias
2.9090955	meanmale	unbias
2.128489583	meanmale	unbias
-0.311254697	meanmale	unbias
2.953862641	meanmale	unbias
3.348608123	meanmale	unbias
8.575929429	meanmale	unbias
-0.707436436	meanmale	unbias
-1.328003402	meanmale	unbias
2.083468439	meanmale	unbias
2.343688948	meanmale	unbias
4.385170471	meanmale	unbias
1.47559191	meanmale	unbias
2.697788861	meanmale	unbias
3.646899291	meanmale	unbias
3.498033615	meanmale	unbias
6.061530179	meanmale	unbias
0.814106581	meanmale	unbias
1.844430988	meanmale	unbias
5.895397519	meanmale	unbias
3.818478049	meanmale	unbias
5.410075191	meanmale	unbias
0.727131477	meanmale	unbias
7.269400364	meanmale	unbias
2.904003357	meanmale	unbias
3.010513963	meanmale	unbias
0.740197395	meanmale	unbias
6.146154771	meanmale	unbias
5.758192031	meanmale	unbias
2.952707233	meanmale	unbias
1.481998268	meanmale	unbias
5.537613947	meanmale	unbias
5.995811657	meanmale	unbias
2.850006433	meanmale	unbias
-0.684826096	meanmale	unbias
3.691286299	meanmale	unbias
6.425031074	meanmale	unbias
1.862778865	meanmale	unbias
4.096063486	meanmale	unbias
3.50269575	meanmale	unbias
5.185988963	meanmale	unbias
5.474539514	meanmale	unbias
4.105066538	meanmale	unbias
NA?	meanmale	unbias
8.00358067	meanmale	unbias
6.212433894	meanmale	unbias
3.48114719	meanmale	unbias
2.981125476	meanmale	unbias
2.904961192	meanmale	unbias
2.058374493	meanmale	unbias
3.645374708	meanmale	unbias
5.1429186	meanmale	unbias
1.761184477	meanmale	unbias
6.905611775	meanmale	unbias
4.497965878	meanmale	unbias
1.536372618	meanmale	unbias
2.210639511	meanmale	unbias
1.002419118	meanmale	unbias
1.397972256	meanmale	unbias
6.766620015	meanmale	unbias
5.376651374	meanmale	unbias
1.541294175	meanmale	unbias
0.720618382	meanmale	unbias
7.468977483	meanmale	unbias
5.089232671	meanmale	unbias
0.147674444	meanmale	unbias
4.908345587	meanmale	unbias
3.526298177	meanmale	unbias
0.654337142	meanmale	unbias
7.147860575	meanmale	unbias
1.006473499	meanmale	unbias
3.083400511	meanmale	unbias
6.543322898	meanmale	unbias
5.849879464	meanmale	unbias
5.67358075	meanmale	unbias
1.356242549	meanmale	unbias
2.462976433	meanmale	unbias
6.266345451	meanmale	unbias
6.533960656	meanmale	unbias
6.262996788	meanmale	unbias
4.518776579	meanmale	unbias
0.613495135	meanmale	unbias
2.460870095	meanmale	unbias
NA?	meanmale	unbias
NA?	meanmale	unbias
NA?	meanmale	unbias
1.528456869	meanmale	unbias
4.42900944	meanmale	unbias
2.124083077	meanmale	unbias
6.44899438	meanmale	unbias
5.765168528	meanmale	unbias
5.201490699	meanmale	unbias
3.275957589	meanmale	unbias
3.791547193	meanmale	unbias
-0.998932814	meanmale	unbias
1.16607446	meanmale	unbias
4.103230772	meanmale	unbias
3.353509765	meanmale	unbias
2.496813737	meanmale	unbias
3.657444358	meanmale	unbias
3.34704797	meanmale	unbias
0.471770321	meanmale	unbias
5.130545085	meanmale	unbias
1.84702094	meanmale	unbias
5.220191193	meanmale	unbias
4.355155176	meanmale	unbias
3.944040679	meanmale	unbias
7.141602763	meanmale	unbias
2.105838985	meanmale	unbias
1.792353969	meanmale	unbias
3.772962023	meanmale	unbias
4.558725273	meanmale	unbias
4.997726287	meanmale	unbias
1.93657938	meanmale	unbias
-0.121883225	meanmale	unbias
4.733750579	meanmale	unbias
4.852292782	meanmale	unbias
4.567523592	meanmale	unbias
7.149131194	meanmale	unbias
3.788570768	meanmale	unbias
2.657495101	meanmale	unbias
6.69356741	meanmale	unbias
6.199030792	meanmale	unbias
1.314129391	meanmale	unbias
2.649834908	meanmale	unbias
5.487969811	meanmale	unbias
0.806971622	meanmale	unbias
2.898066981	meanmale	unbias
5.236507063	meanmale	unbias
5.806738578	meanmale	unbias
3.112967406	meanmale	unbias
4.159891779	meanmale	unbias
-0.55603825	meanmale	unbias
3.793605588	meanmale	unbias
5.733743526	meanmale	unbias
6.521791571	meanmale	unbias
8.035340268	meanmale	unbias
0.9154428	meanmale	unbias
2.82049602	meanmale	unbias
2.647431871	meanmale	unbias
4.601733724	meanmale	unbias
0.679575558	meanmale	unbias
-0.144432743	meanmale	unbias
7.264067385	meanmale	unbias
2.03123736	meanmale	unbias
1.787991709	meanmale	unbias
2.78882919	meanmale	unbias
6.255536544	meanmale	unbias
0.816800974	meanmale	unbias
4.186310171	meanmale	unbias
6.061704807	meanmale	unbias
1.241183998	meanmale	unbias
1.167525795	meanmale	unbias
3.216125282	meanmale	unbias
6.050128478	meanmale	unbias
-0.183446764	meanmale	unbias
5.922807482	meanmale	unbias
1.268924004	meanmale	unbias
2.461229856	meanmale	unbias
1.093772395	meanmale	unbias
-0.385726458	meanmale	unbias
0.54643382	meanmale	unbias
6.452387936	meanmale	unbias
1.141498769	meanmale	unbias
1.933324233	meanmale	unbias
7.748154875	meanmale	unbias
2.374407722	meanmale	unbias
4.661893413	meanmale	unbias
2.792961802	meanmale	unbias
2.058208877	meanmale	unbias
1.744513176	meanmale	unbias
3.755147545	meanmale	unbias
5.544953811	meanmale	unbias
0.995873515	meanmale	unbias
4.299168817	meanmale	unbias
2.959224186	meanmale	unbias
3.007243979	meanmale	unbias
8.036878241	meanmale	unbias
4.472281343	meanmale	unbias
1.846279264	meanmale	unbias
1.143176746	meanmale	unbias
2.9707516	meanmale	unbias
1.526701019	meanmale	unbias
3.075883252	meanmale	unbias
2.181852897	meanmale	unbias
1.852439628	meanmale	unbias
3.222633034	meanmale	unbias
1.747599163	meanmale	unbias
6.822774527	meanmale	unbias
NA?	meanmale	unbias
3.756413247	meanmale	unbias
8.890674819	meanmale	unbias
4.597697379	meanmale	unbias
6.802873506	meanmale	unbias
6.363577179	meanmale	unbias
1.350191389	meanmale	unbias
0.284573245	meanmale	unbias
0.383703852	meanmale	unbias
6.860560208	meanmale	unbias
2.061697771	meanmale	unbias
7.881574097	meanmale	unbias
3.300320958	meanmale	unbias
3.601273374	meanmale	unbias
4.383462667	meanmale	unbias
1.787450578	meanmale	unbias
6.205606979	meanmale	unbias
0.720645126	meanmale	unbias
4.917051989	meanmale	unbias
4.613709738	meanmale	unbias
2.247759461	meanmale	unbias
2.076233182	meanmale	unbias
3.339100608	meanmale	unbias
3.866045723	meanmale	unbias
2.855401994	meanmale	unbias
1.651540117	meanmale	unbias
2.423058706	meanmale	unbias
2.965172656	meanmale	unbias
5.723472197	meanmale	unbias
5.406345573	meanmale	unbias
0.81658332	meanmale	unbias
2.525680796	meanmale	unbias
4.496831932	meanmale	unbias
2.841767762	meanmale	unbias
6.923191358	meanmale	unbias
3.38881117	meanmale	unbias
1.987113646	meanmale	unbias
3.202434319	meanmale	unbias
4.419325119	meanmale	unbias
3.56997708	meanmale	unbias
5.03370029	meanmale	unbias
5.33912937	meanmale	unbias
5.781428028	meanmale	unbias
0.929668301	meanmale	unbias
1.548283776	meanmale	unbias
3.365088669	meanmale	unbias
1.182730848	meanmale	unbias
1.674022363	meanmale	unbias
0.650206585	meanmale	unbias
5.153937001	meanmale	unbias
5.916802027	meanmale	unbias
6.253576502	meanmale	unbias
-0.019373216	meanmale	unbias
2.46261293	meanmale	unbias
-1.016367369	meanmale	unbias
-0.954092868	meanmale	unbias
-0.967663457	meanmale	unbias
4.7503583	meanmale	unbias
4.439251095	meanmale	unbias
6.337381789	meanmale	unbias
NA?	meanmale	unbias
4.218663066	meanmale	unbias
3.785844968	meanmale	unbias
2.651317552	meanmale	unbias
0.779872758	meanmale	unbias
4.960683977	meanmale	unbias
0.576119087	meanmale	unbias
6.402172731	meanmale	unbias
0.611236501	meanmale	unbias
4.093689118	meanmale	unbias
4.966226671	meanmale	unbias
5.606950254	meanmale	unbias
4.394301645	meanmale	unbias
2.257813207	meanmale	unbias
6.03747659	meanmale	unbias
4.181727512	meanmale	unbias
4.783771681	meanmale	unbias
1.286325898	meanmale	unbias
1.174127886	meanmale	unbias
-0.645589069	meanmale	unbias
5.015235111	meanmale	unbias
3.971289006	meanmale	unbias
0.026070733	meanmale	unbias
0.642474479	meanmale	unbias
5.234938908	meanmale	unbias
5.81489426	meanmale	unbias
4.763805018	meanmale	unbias
0.951259785	meanmale	unbias
2.164390193	meanmale	unbias
-0.626308117	meanmale	unbias
5.085234521	meanmale	unbias
6.338415522	meanmale	unbias
-0.761262775	meanmale	unbias
0.201576198	meanmale	unbias
2.333928751	meanmale	unbias
4.369124325	meanmale	unbias
0.789974803	meanmale	unbias
-0.435696382	meanmale	unbias
1.779404399	meanmale	unbias
1.523913129	meanmale	unbias
7.522161876	meanmale	unbias
3.751382937	meanmale	unbias
1.186784881	meanmale	unbias
5.008931613	meanmale	unbias
2.523607857	meanmale	unbias
6.400220998	meanmale	unbias
3.843102306	meanmale	unbias
2.469910582	meanmale	unbias
5.422659248	meanmale	unbias
0.022397133	meanmale	unbias
1.126687493	meanmale	unbias
4.923100418	meanmale	unbias
4.711509195	meanmale	unbias
3.781095276	meanmale	unbias
1.721714981	meanmale	unbias
3.669423855	meanmale	unbias
2.31434383	meanmale	unbias
4.041337788	meanmale	unbias
4.340640863	meanmale	unbias
0.074193674	meanmale	unbias
4.123832171	meanmale	unbias
3.960182924	meanmale	unbias
1.103632242	meanmale	unbias
0.870674024	meanmale	unbias
5.581135031	meanmale	unbias
1.221622468	meanmale	unbias
0.472820891	meanmale	unbias
0.147189309	meanmale	unbias
3.657239854	meanmale	unbias
5.008806484	meanmale	unbias
5.955745713	meanmale	unbias
2.633407573	meanmale	unbias
2.536920145	meanmale	unbias
2.692345285	meanmale	unbias
7.177885368	meanmale	unbias
5.030390509	meanmale	unbias
6.281972625	meanmale	unbias
-1.350436473	meanmale	unbias
5.459629024	meanmale	unbias
4.610755177	meanmale	unbias
4.790824139	meanmale	unbias
5.611888714	meanmale	unbias
2.993091056	meanmale	unbias
0.738384805	meanmale	unbias
1.8306735	meanmale	unbias
-0.66105118	meanmale	unbias
0.145639861	meanmale	unbias
1.511101705	meanmale	unbias
4.15317902	meanmale	unbias
2.025271164	meanmale	unbias
4.209882075	meanmale	unbias
4.460768622	meanmale	unbias
4.48843249	meanmale	unbias
4.634994523	meanmale	unbias
5.675877923	meanmale	unbias
4.68542248	meanmale	unbias
1.840360589	meanmale	unbias
1.002247261	meanmale	unbias
4.207998816	meanmale	unbias
2.81579305	meanmale	unbias
2.260145914	meanmale	unbias
3.548269938	meanmale	unbias
-1.863506444	meanmale	unbias
0.59385712	meanmale	unbias
3.900911632	meanmale	unbias
2.582137096	meanmale	unbias
1.796149577	meanmale	unbias
5.412087453	meanmale	unbias
1.974507976	meanmale	unbias
2.121496706	meanmale	unbias
1.021339788	meanmale	unbias
3.102788375	meanmale	unbias
0.728052936	meanmale	unbias
2.569148879	meanmale	unbias
5.623473881	meanmale	unbias
6.054874498	meanmale	unbias
1.042413298	meanmale	unbias
-1.015982729	meanmale	unbias
8.864527783	meanmale	unbias
3.304193734	meanmale	unbias
0.942369089	meanmale	unbias
2.079208576	meanmale	unbias
1.458891881	meanmale	unbias
1.542923607	meanmale	unbias
1.050048047	meanmale	unbias
8.010322554	meanmale	unbias
5.540218725	meanmale	unbias
0.560027222	meanmale	unbias
6.728321172	meanmale	unbias
1.979452049	meanmale	unbias
3.097008073	meanmale	unbias
2.092634341	meanmale	unbias
0.950532572	meanmale	unbias
3.272581196	meanmale	unbias
1.40126049	meanmale	unbias
4.811909633	meanmale	unbias
6.489395429	meanmale	unbias
1.121449027	meanmale	unbias
3.378686471	meanmale	unbias
1.800545146	meanmale	unbias
8.667789583	meanmale	unbias
0.858141419	meanmale	unbias
3.012886782	meanmale	unbias
4.758925472	meanmale	unbias
0.952288106	meanmale	unbias
-0.473730802	meanmale	unbias
3.004325334	meanmale	unbias
1.011232023	meanmale	unbias
5.618716194	meanmale	unbias
1.607522737	meanmale	unbias
1.239970718	meanmale	unbias
5.196574135	meanmale	unbias
-0.030660082	meanmale	unbias
0.939944351	meanmale	unbias
-0.189396812	meanmale	unbias
4.434900417	meanmale	unbias
4.708652354	meanmale	unbias
7.06739473	meanmale	unbias
2.593471187	meanmale	unbias
4.284144146	meanmale	unbias
3.714863397	meanmale	unbias
5.588192306	meanmale	unbias
3.701408099	meanmale	unbias
5.678074668	meanmale	unbias
1.630431148	meanmale	unbias
-0.469005635	meanmale	unbias
1.36933249	meanmale	unbias
3.310573065	meanmale	unbias
5.896340754	meanmale	unbias
NA?	meanmale	unbias
5.989353834	meanmale	unbias
6.990035669	meanmale	unbias
7.357959535	meanmale	unbias
5.132057125	meanmale	unbias
NA?	meanmale	unbias
3.606792525	meanmale	unbias
5.70310867	meanmale	unbias
5.154299516	meanmale	unbias
2.07494776	meanmale	unbias
1.917490344	meanmale	unbias
4.716080737	meanmale	unbias
3.059120745	meanmale	unbias
2.245617932	meanmale	unbias
1.75803909	meanmale	unbias
5.277387238	meanmale	unbias
5.788212694	meanmale	unbias
2.264844745	meanmale	unbias
1.437088892	meanmale	unbias
4.470394962	meanmale	unbias
4.194102782	meanmale	unbias
2.809982652	meanmale	unbias
2.993341858	meanmale	unbias
5.916819161	meanmale	unbias
NA?	meanmale	unbias
6.712627757	meanmale	unbias
4.00607971	meanmale	unbias
1.48381861	meanmale	unbias
-0.633391467	meanmale	unbias
1.577477188	meanmale	unbias
