Log2RPKM	sex	bias
7.171225709	meanfemale	female
3.21787614	meanfemale	female
6.33871621	meanfemale	female
3.417787692	meanfemale	female
-0.146132269	meanfemale	female
6.553790174	meanfemale	female
5.430082111	meanfemale	female
2.078810874	meanfemale	female
5.757128758	meanfemale	female
NA	meanfemale	female
4.78887483	meanfemale	female
2.84374483	meanfemale	female
-0.009413216	meanfemale	female
3.928327844	meanfemale	female
4.863099873	meanfemale	female
4.904662072	meanfemale	female
5.297930361	meanfemale	female
1.584272562	meanfemale	female
5.32471909	meanfemale	female
6.938452331	meanfemale	female
5.296782971	meanfemale	female
7.094045658	meanfemale	female
1.223720093	meanfemale	female
5.877088127	meanfemale	female
2.087881962	meanfemale	female
2.891100178	meanfemale	female
7.182971224	meanfemale	female
5.452720514	meanfemale	female
5.284055374	meanfemale	female
0.454293779	meanfemale	female
5.202475321	meanfemale	female
NA	meanfemale	female
5.104270127	meanfemale	female
1.751038977	meanfemale	female
2.373891793	meanfemale	female
2.778341003	meanfemale	female
1.70537058	meanfemale	female
6.135081996	meanfemale	female
6.672746084	meanfemale	female
-0.99088167	meanfemale	female
5.931475892	meanfemale	female
5.178730572	meanfemale	female
NA	meanfemale	female
1.542675164	meanfemale	female
1.855535451	meanfemale	female
4.918635636	meanfemale	female
1.143756465	meanfemale	female
8.284518296	meanfemale	female
2.155592301	meanfemale	female
0.947350583	meanfemale	female
2.266144817	meanfemale	female
1.045038543	meanfemale	female
2.963510584	meanfemale	female
1.407165586	meanfemale	female
6.586574622	meanfemale	female
-0.650289488	meanfemale	female
3.344281833	meanfemale	female
8.657444118	meanfemale	female
7.36291278	meanfemale	female
1.724570462	meanfemale	female
8.476604292	meanfemale	female
NA	meanfemale	female
3.864880391	meanfemale	female
1.735012763	meanfemale	female
5.717727543	meanfemale	female
2.390741861	meanfemale	female
3.121926025	meanfemale	female
4.096250287	meanfemale	female
0.999625231	meanfemale	female
10.9132548	meanfemale	female
2.635306581	meanfemale	female
1.289305544	meanfemale	female
3.297287296	meanfemale	female
6.747802216	meanfemale	female
7.682757017	meanfemale	female
-0.719924903	meanfemale	female
2.403268532	meanfemale	female
4.090028921	meanfemale	female
6.253492212	meanfemale	female
1.979313644	meanfemale	female
5.546480939	meanfemale	female
6.9808681	meanfemale	female
4.124452361	meanfemale	female
4.169339864	meanfemale	female
3.06882324	meanfemale	female
-0.189304544	meanfemale	female
6.963788577	meanfemale	female
5.953440544	meanfemale	female
3.873008604	meanfemale	female
4.363013002	meanfemale	female
6.506560962	meanfemale	female
6.018619935	meanfemale	female
4.806900814	meanfemale	female
3.283005459	meanfemale	female
3.370634541	meanfemale	female
1.951994136	meanfemale	female
5.680775948	meanfemale	female
4.692783956	meanfemale	female
-0.257666307	meanfemale	female
6.771985555	meanfemale	female
7.584677862	meanfemale	female
2.615191713	meanfemale	female
3.74680617	meanfemale	female
6.4301625	meanfemale	female
3.49831481	meanfemale	female
7.487071491	meanfemale	female
4.592051215	meanfemale	female
3.610620582	meanfemale	female
6.485449234	meanfemale	female
7.427071628	meanfemale	female
2.344418708	meanfemale	female
6.389043293	meanfemale	female
1.231354338	meanfemale	female
5.147711203	meanfemale	female
6.945529895	meanfemale	female
3.176804922	meanfemale	female
1.177192563	meanfemale	female
3.550716273	meanfemale	female
6.056771707	meanfemale	female
7.384785349	meanfemale	female
4.819656594	meanfemale	female
1.345414486	meanfemale	female
2.400351978	meanfemale	female
3.673624704	meanfemale	female
4.835725987	meanfemale	female
6.810550934	meanfemale	female
4.707988816	meanfemale	female
7.612684874	meanfemale	female
5.973489505	meanfemale	female
3.649515669	meanfemale	female
2.848569693	meanfemale	female
4.396275205	meanfemale	female
6.580845818	meanfemale	female
6.165123166	meanfemale	female
7.26974187	meanfemale	female
2.093587581	meanfemale	female
3.512136045	meanfemale	female
1.42733066	meanfemale	female
6.59707977	meanfemale	female
2.516785118	meanfemale	female
2.599649427	meanfemale	female
-0.969852614	meanfemale	female
1.922911739	meanfemale	female
0.890054572	meanfemale	female
6.895842906	meanfemale	female
1.128554787	meanfemale	female
7.1357263	meanfemale	female
7.173247253	meanfemale	female
3.169567744	meanfemale	female
6.747191711	meanfemale	female
7.396585496	meanfemale	female
1.681979521	meanfemale	female
2.392957377	meanfemale	female
2.34195073	meanfemale	female
5.124722389	meanfemale	female
0.801736565	meanfemale	female
8.125899081	meanfemale	female
5.372745277	meanfemale	female
2.760144957	meanfemale	female
5.332863926	meanfemale	female
3.81442872	meanfemale	female
4.688253665	meanfemale	female
1.882725533	meanfemale	female
6.658464928	meanfemale	female
2.095644085	meanfemale	female
4.485776307	meanfemale	female
3.360508499	meanfemale	female
5.103518404	meanfemale	female
3.568146932	meanfemale	female
5.714966576	meanfemale	female
3.910737181	meanfemale	female
7.7862312	meanfemale	female
5.638919553	meanfemale	female
7.793735056	meanfemale	female
7.913508545	meanfemale	female
3.115407733	meanfemale	female
3.157886461	meanfemale	female
-0.285181249	meanfemale	female
7.56795453	meanfemale	female
5.895393194	meanfemale	female
5.486713259	meanfemale	female
2.312316446	meanfemale	female
7.288983375	meanfemale	female
2.917107013	meanfemale	female
2.540786258	meanfemale	female
4.51605036	meanfemale	female
5.481348036	meanfemale	female
5.445531651	meanfemale	female
5.058789963	meanfemale	female
9.000387631	meanfemale	female
8.302503275	meanfemale	female
2.604623253	meanfemale	female
1.788771452	meanfemale	female
5.716983916	meanfemale	female
1.61981128	meanfemale	female
0.295955671	meanfemale	female
2.623118381	meanfemale	female
6.061834826	meanfemale	female
7.761267626	meanfemale	female
7.208600198	meanfemale	female
6.311167219	meanfemale	female
2.410700251	meanfemale	female
3.405767739	meanfemale	female
7.776350944	meanfemale	female
6.800031657	meanfemale	female
5.101659988	meanfemale	female
6.734215012	meanfemale	female
5.89823648	meanfemale	female
7.646063302	meanfemale	female
5.703649986	meanfemale	female
3.991366791	meanfemale	female
4.670530936	meanfemale	female
3.039086654	meanfemale	female
4.053766463	meanfemale	female
5.856563892	meanfemale	female
NA	meanfemale	female
0.454247458	meanfemale	female
5.228922191	meanfemale	female
6.194699995	meanfemale	female
6.474876458	meanfemale	female
5.837647728	meanfemale	female
5.468750249	meanfemale	female
5.953540246	meanfemale	female
3.0460922	meanfemale	female
4.637100224	meanfemale	female
1.542304017	meanfemale	female
5.50057975	meanfemale	female
7.404067646	meanfemale	female
1.313250604	meanfemale	female
1.123761853	meanfemale	female
8.140208433	meanfemale	female
2.590442147	meanfemale	female
4.994815209	meanfemale	female
0.749921574	meanfemale	female
7.365259826	meanfemale	female
4.041976316	meanfemale	female
3.934437731	meanfemale	female
2.06450794	meanfemale	female
7.038436112	meanfemale	female
4.16198008	meanfemale	female
4.115676177	meanfemale	female
5.341407633	meanfemale	female
6.129718225	meanfemale	female
5.248360537	meanfemale	female
2.128933412	meanfemale	female
8.467470378	meanfemale	female
6.286024122	meanfemale	female
1.641734081	meanfemale	female
4.200631778	meanfemale	female
1.832098094	meanfemale	female
2.320253575	meanfemale	female
2.444806815	meanfemale	female
6.476095604	meanfemale	female
3.637056828	meanfemale	female
1.905268507	meanfemale	female
5.892227384	meanfemale	female
7.432200724	meanfemale	female
3.003057034	meanfemale	female
6.240667879	meanfemale	female
3.569839568	meanfemale	female
4.045713699	meanfemale	female
1.750304317	meanfemale	female
3.346777302	meanfemale	female
6.05572211	meanfemale	female
5.543147091	meanfemale	female
3.277130981	meanfemale	female
6.557335966	meanfemale	female
5.288166476	meanfemale	female
6.47352166	meanfemale	female
3.377619824	meanfemale	female
3.645124011	meanfemale	female
5.569239203	meanfemale	female
4.826425813	meanfemale	female
7.861237972	meanfemale	female
4.466663003	meanfemale	female
5.402172094	meanfemale	female
1.867507265	meanfemale	female
7.065063333	meanfemale	female
3.516279294	meanfemale	female
1.687188964	meanfemale	female
1.268761141	meanfemale	female
5.892774594	meanfemale	female
5.940037492	meanfemale	female
4.246030544	meanfemale	female
4.516193261	meanfemale	female
4.75581951	meanfemale	female
1.616933946	meanfemale	female
3.648189116	meanfemale	female
3.439276738	meanfemale	female
8.03048965	meanfemale	female
9.232036698	meanfemale	female
7.139440591	meanfemale	female
5.640392453	meanfemale	female
4.877996168	meanfemale	female
5.53655523	meanfemale	female
4.197242815	meanfemale	female
9.775277827	meanfemale	female
6.588508854	meanfemale	female
2.110287963	meanfemale	female
7.129668684	meanfemale	female
6.541968116	meanfemale	female
4.985891576	meanfemale	female
7.175761422	meanfemale	female
0.878999157	meanfemale	female
4.966482956	meanfemale	female
3.921264641	meanfemale	female
4.742596244	meanfemale	female
1.383922395	meanfemale	female
3.472060631	meanfemale	female
4.83236503	meanfemale	female
-1.494317405	meanfemale	female
3.796661571	meanfemale	female
4.963141619	meanfemale	female
6.424949341	meanfemale	female
1.849748018	meanfemale	female
5.942087237	meanfemale	female
5.486784712	meanfemale	female
4.545564546	meanfemale	female
0.133786903	meanfemale	female
6.537549965	meanfemale	female
6.123091456	meanfemale	female
5.002336988	meanfemale	female
-1.466582998	meanfemale	female
6.883333268	meanfemale	female
NA	meanfemale	female
7.186383681	meanfemale	female
3.453964121	meanfemale	female
6.016852052	meanfemale	female
3.181258968	meanfemale	female
3.923382758	meanfemale	female
-1.224135307	meanfemale	female
3.753705015	meanfemale	female
5.142531436	meanfemale	female
5.818620255	meanfemale	female
1.335305609	meanfemale	female
5.556961135	meanfemale	female
5.931774053	meanfemale	female
3.073951367	meanfemale	female
6.418629258	meanfemale	female
5.893378306	meanfemale	female
3.350337544	meanfemale	female
0.373314886	meanfemale	female
7.604042638	meanfemale	female
0.701464254	meanfemale	female
4.198142342	meanfemale	female
0.822247405	meanfemale	female
5.077101749	meanfemale	female
6.225247754	meanfemale	female
3.98669967	meanfemale	female
4.094572076	meanfemale	female
0.921622915	meanfemale	female
2.612232416	meanfemale	female
4.658010391	meanfemale	female
6.088978269	meanfemale	female
3.507211298	meanfemale	female
2.835524124	meanfemale	female
4.493764851	meanfemale	female
5.072903135	meanfemale	female
7.162772213	meanfemale	female
-1.643835824	meanfemale	female
7.633117704	meanfemale	female
4.012113747	meanfemale	female
1.884679861	meanfemale	female
0.644316977	meanfemale	female
8.212761913	meanfemale	female
4.345521747	meanfemale	female
6.707356175	meanfemale	female
6.262920592	meanfemale	female
NA	meanfemale	female
6.300514155	meanfemale	female
6.608069817	meanfemale	female
-0.633922552	meanfemale	female
6.944178038	meanfemale	female
6.332234226	meanfemale	female
7.789981151	meanfemale	female
7.205298234	meanfemale	female
4.254311472	meanfemale	female
1.794370746	meanfemale	female
6.020541558	meanfemale	female
3.632609619	meanfemale	female
3.301757079	meanfemale	female
2.67838884	meanfemale	female
2.793154842	meanfemale	female
9.41608824	meanfemale	female
6.643565989	meanfemale	female
6.959774125	meanfemale	female
7.480782853	meanfemale	female
6.682880318	meanfemale	female
1.148591607	meanfemale	female
3.382482672	meanfemale	female
6.003034972	meanfemale	female
2.529641794	meanfemale	female
6.711802283	meanfemale	female
0.982003927	meanfemale	female
4.994281375	meanfemale	female
2.559801252	meanfemale	female
7.04894714	meanfemale	female
5.855061835	meanfemale	female
6.419273629	meanfemale	female
6.969882754	meanfemale	female
5.35836757	meanfemale	female
2.981719102	meanfemale	female
0.224568288	meanfemale	female
6.433940006	meanfemale	female
2.501801772	meanfemale	female
5.786893636	meanfemale	female
5.590353782	meanfemale	female
6.984425804	meanfemale	female
6.258831584	meanfemale	female
6.803362601	meanfemale	female
5.958048076	meanfemale	female
3.637066753	meanfemale	female
6.932491673	meanfemale	female
2.936673253	meanfemale	female
6.157473059	meanfemale	female
3.977616	meanfemale	female
5.55513522	meanfemale	female
3.69139273	meanfemale	female
2.170744583	meanfemale	female
-0.824683824	meanfemale	female
6.027757947	meanfemale	female
6.440272522	meanfemale	female
0.319058239	meanfemale	female
4.635408282	meanfemale	female
5.344243315	meanfemale	female
1.946627601	meanfemale	female
5.049962342	meanfemale	female
1.08751252	meanfemale	female
1.687144017	meanfemale	female
8.212191865	meanfemale	female
5.406587832	meanfemale	female
6.09241653	meanfemale	female
4.935118163	meanfemale	female
4.572199084	meanfemale	female
5.440683923	meanfemale	female
4.474287136	meanfemale	female
4.843042441	meanfemale	female
2.34944918	meanfemale	female
2.773115599	meanfemale	female
4.233838578	meanfemale	female
-0.02952273	meanfemale	female
7.750296084	meanfemale	female
4.201166293	meanfemale	female
3.797089084	meanfemale	female
5.384791225	meanfemale	female
4.339383942	meanfemale	female
2.313494027	meanfemale	female
3.335562894	meanfemale	female
6.850415646	meanfemale	female
6.074341891	meanfemale	female
4.169184343	meanfemale	female
6.763092899	meanfemale	female
6.3863758	meanfemale	female
4.262669613	meanfemale	female
4.621982607	meanfemale	female
-0.703873692	meanfemale	female
7.955264898	meanfemale	female
5.359689461	meanfemale	female
5.001487987	meanfemale	female
5.083895403	meanfemale	female
7.443130464	meanfemale	female
3.212908098	meanfemale	female
3.098657299	meanfemale	female
6.33718259	meanfemale	female
3.066435342	meanfemale	female
6.026435918	meanfemale	female
5.399348646	meanfemale	female
-0.326623765	meanfemale	female
5.143497238	meanfemale	female
3.096213622	meanfemale	female
5.442499517	meanfemale	female
5.661351041	meanfemale	female
5.937355638	meanfemale	female
6.36217339	meanfemale	female
5.399094452	meanfemale	female
3.079659813	meanfemale	female
1.878858164	meanfemale	female
4.226995705	meanfemale	female
7.911767109	meanfemale	female
7.523073713	meanfemale	female
1.218026158	meanfemale	female
6.964371198	meanfemale	female
0.261124625	meanfemale	female
6.234218765	meanfemale	female
3.434232659	meanfemale	female
1.661764059	meanfemale	female
7.690852135	meanfemale	female
2.316250656	meanfemale	female
2.572150238	meanfemale	female
1.972632264	meanfemale	female
7.04863476	meanfemale	female
2.416660589	meanfemale	female
5.637514797	meanfemale	female
6.878279886	meanfemale	female
4.044752117	meanfemale	female
1.248754738	meanfemale	female
0.665707531	meanfemale	female
7.820536882	meanfemale	female
-0.305854164	meanfemale	female
1.146593475	meanfemale	female
6.244883129	meanfemale	female
3.247034524	meanfemale	female
4.673147463	meanfemale	female
0.165249568	meanfemale	female
-0.90608612	meanfemale	female
0.517514992	meanfemale	female
4.793313439	meanfemale	female
1.759578133	meanfemale	female
3.853983825	meanfemale	female
3.705242679	meanfemale	female
0.36517646	meanfemale	female
0.928907206	meanfemale	female
6.484671223	meanfemale	female
2.829223227	meanfemale	female
4.11301063	meanfemale	female
7.35938932	meanfemale	female
5.439052626	meanfemale	female
5.735950168	meanfemale	female
4.488649354	meanfemale	female
