gid	sex	log2RPKM	cutoff
TRINITY_DN132176_c6_g1_i1	meanfemale	5.334922102	FC1
TRINITY_DN121438_c0_g1_i1	meanfemale	3.436551808	FC1
TRINITY_DN129398_c8_g2_i1	meanfemale	-0.409527913	FC1
TRINITY_DN135345_c1_g2_i1	meanfemale	4.390816032	FC1
TRINITY_DN125068_c2_g1_i2	meanfemale	4.558777474	FC1
TRINITY_DN119467_c0_g1_i2	meanfemale	5.185107573	FC1
TRINITY_DN130140_c4_g1_i3	meanfemale	0.178437179	FC1
TRINITY_DN104838_c0_g1_i1	meanfemale	-0.623845264	FC1
TRINITY_DN121840_c0_g1_i3	meanfemale	1.479624635	FC1
TRINITY_DN134516_c0_g13_i1	meanfemale	3.136706592	FC1
TRINITY_DN120954_c2_g4_i1	meanfemale	1.222335334	FC1
TRINITY_DN123099_c0_g1_i6	meanfemale	4.052794631	FC1
TRINITY_DN124890_c0_g3_i1	meanfemale	3.632948303	FC1
TRINITY_DN128425_c0_g1_i1	meanfemale	5.032801484	FC1
TRINITY_DN131549_c3_g2_i10	meanfemale	4.053025733	FC1
TRINITY_DN132878_c0_g3_i1	meanfemale	3.813578626	FC1
TRINITY_DN122117_c0_g3_i3	meanfemale	3.853053292	FC1
TRINITY_DN134980_c3_g1_i1	meanfemale	-0.264769514	FC1
TRINITY_DN124339_c3_g2_i2	meanfemale	3.458454911	FC1
TRINITY_DN22400_c0_g2_i1	meanfemale	2.659013759	FC1
TRINITY_DN131685_c1_g4_i2	meanfemale	4.489894727	FC1
TRINITY_DN115752_c0_g1_i1	meanfemale	4.48095997	FC1
TRINITY_DN126533_c3_g2_i1	meanfemale	4.072126366	FC1
TRINITY_DN113248_c0_g1_i1	meanfemale	2.743304298	FC1
TRINITY_DN133652_c0_g18_i1	meanfemale	1.723204673	FC1
TRINITY_DN134855_c0_g2_i1	meanfemale	2.943911871	FC1
TRINITY_DN134750_c8_g2_i1	meanfemale	5.022811168	FC1
TRINITY_DN129176_c3_g4_i1	meanfemale	6.068636135	FC1
TRINITY_DN122613_c0_g1_i3	meanfemale	3.94375391	FC1
TRINITY_DN119102_c3_g7_i5	meanfemale	4.715534399	FC1
TRINITY_DN128991_c5_g5_i3	meanfemale	4.340539792	FC1
TRINITY_DN126007_c0_g2_i4	meanfemale	2.668910391	FC1
TRINITY_DN114610_c0_g3_i1	meanfemale	2.424092299	FC1
TRINITY_DN133715_c2_g2_i3	meanfemale	4.778652924	FC1
TRINITY_DN116929_c0_g1_i1	meanfemale	1.568114101	FC1
TRINITY_DN127429_c1_g3_i4	meanfemale	3.548283456	FC1
TRINITY_DN125838_c1_g1_i1	meanfemale	3.702384496	FC1
TRINITY_DN128054_c5_g1_i1	meanfemale	3.438581052	FC1
TRINITY_DN98865_c0_g3_i1	meanfemale	1.480078553	FC1
TRINITY_DN110622_c0_g1_i1	meanfemale	4.710026947	FC1
TRINITY_DN133747_c3_g1_i1	meanfemale	4.685298852	FC1
TRINITY_DN114776_c0_g1_i3	meanfemale	3.398069692	FC1
TRINITY_DN133209_c1_g2_i1	meanfemale	2.591791083	FC1
TRINITY_DN110801_c0_g2_i1	meanfemale	2.929839273	FC1
TRINITY_DN116581_c0_g1_i1	meanfemale	6.878644507	FC1
TRINITY_DN130570_c8_g1_i2	meanfemale	2.966121077	FC1
TRINITY_DN130176_c7_g4_i2	meanfemale	6.555190627	FC1
TRINITY_DN124708_c2_g1_i1	meanfemale	7.195869896	FC1
TRINITY_DN134491_c2_g1_i1	meanfemale	2.289590373	FC1
TRINITY_DN136525_c2_g1_i1	meanfemale	4.40144806	FC1
TRINITY_DN124247_c2_g2_i1	meanfemale	5.006804655	FC1
TRINITY_DN117639_c0_g2_i1	meanfemale	2.106090817	FC1
TRINITY_DN133703_c1_g4_i3	meanfemale	4.695589752	FC1
TRINITY_DN113341_c0_g1_i2	meanfemale	4.580189603	FC1
TRINITY_DN125707_c0_g1_i1	meanfemale	4.732840145	FC1
TRINITY_DN92997_c0_g1_i1	meanfemale	5.3689873	FC1
TRINITY_DN133873_c1_g1_i2	meanfemale	1.197668078	FC1
TRINITY_DN113530_c0_g1_i1	meanfemale	4.193301304	FC1
TRINITY_DN116684_c0_g2_i1	meanfemale	1.465613216	FC1
TRINITY_DN127805_c6_g1_i1	meanfemale	7.624763044	FC1
TRINITY_DN135645_c0_g1_i1	meanfemale	3.462316614	FC1
TRINITY_DN122146_c0_g6_i1	meanfemale	2.588498527	FC1
TRINITY_DN136257_c1_g4_i6	meanfemale	3.251329993	FC1
TRINITY_DN130930_c1_g1_i1	meanfemale	4.628154398	FC1
TRINITY_DN124416_c2_g1_i1	meanfemale	5.398191326	FC1
TRINITY_DN121090_c0_g1_i1	meanfemale	-0.802530302	FC1
TRINITY_DN133494_c5_g6_i3	meanfemale	5.501662905	FC1
TRINITY_DN120272_c0_g3_i2	meanfemale	3.406010048	FC1
TRINITY_DN126605_c1_g1_i1	meanfemale	-0.136999382	FC1
TRINITY_DN126761_c0_g1_i1	meanfemale	5.129959037	FC1
TRINITY_DN134913_c0_g3_i1	meanfemale	2.541442433	FC1
TRINITY_DN135397_c0_g2_i3	meanfemale	0.658253711	FC1
TRINITY_DN126817_c3_g2_i3	meanfemale	4.082396825	FC1
TRINITY_DN126357_c1_g2_i4	meanfemale	3.846292536	FC1
TRINITY_DN121367_c0_g2_i1	meanfemale	4.831974125	FC1
TRINITY_DN126202_c1_g1_i2	meanfemale	3.463550215	FC1
TRINITY_DN131142_c0_g4_i1	meanfemale	2.807054068	FC1
TRINITY_DN128037_c0_g2_i4	meanfemale	4.652130254	FC1
TRINITY_DN125944_c4_g3_i8	meanfemale	2.491468099	FC1
TRINITY_DN125659_c0_g1_i1	meanfemale	3.214849904	FC1
TRINITY_DN135710_c0_g1_i2	meanfemale	3.835436073	FC1
TRINITY_DN114951_c0_g1_i3	meanfemale	4.023873777	FC1
TRINITY_DN123167_c6_g2_i4	meanfemale	1.648449242	FC1
TRINITY_DN124339_c5_g2_i2	meanfemale	3.434141787	FC1
TRINITY_DN125320_c1_g5_i1	meanfemale	2.956284623	FC1
TRINITY_DN132717_c3_g1_i4	meanfemale	1.26491536	FC1
TRINITY_DN135357_c1_g1_i2	meanfemale	4.152574552	FC1
TRINITY_DN122717_c0_g1_i1	meanfemale	3.306763826	FC1
TRINITY_DN126314_c2_g1_i2	meanfemale	2.916467037	FC1
TRINITY_DN121481_c0_g2_i1	meanfemale	-0.005852947	FC1
TRINITY_DN135036_c1_g4_i1	meanfemale	2.030637742	FC1
TRINITY_DN133136_c6_g2_i1	meanfemale	2.15233028	FC1
TRINITY_DN119637_c0_g1_i1	meanfemale	1.252003837	FC1
TRINITY_DN128731_c4_g1_i1	meanfemale	4.635407107	FC1
TRINITY_DN126027_c6_g2_i1	meanfemale	3.44864376	FC1
TRINITY_DN100856_c0_g1_i1	meanfemale	3.873587931	FC1
TRINITY_DN134047_c0_g3_i1	meanfemale	2.666319369	FC1
TRINITY_DN129172_c0_g2_i2	meanfemale	3.288246111	FC1
TRINITY_DN121881_c0_g1_i1	meanfemale	4.679464882	FC1
TRINITY_DN125033_c0_g2_i2	meanfemale	4.486052066	FC1
TRINITY_DN114661_c0_g1_i2	meanfemale	3.970386241	FC1
TRINITY_DN132803_c2_g1_i12	meanfemale	4.311796928	FC1
TRINITY_DN130762_c4_g2_i2	meanfemale	3.717093088	FC1
TRINITY_DN124098_c0_g1_i2	meanfemale	3.618625912	FC1
TRINITY_DN115010_c0_g4_i2	meanfemale	5.008724231	FC1
TRINITY_DN127197_c12_g3_i1	meanfemale	4.342585596	FC1
TRINITY_DN115365_c0_g1_i1	meanfemale	4.038571256	FC1
TRINITY_DN121805_c0_g1_i2	meanfemale	4.668112003	FC1
TRINITY_DN125337_c3_g1_i1	meanfemale	5.256833195	FC1
TRINITY_DN130766_c0_g1_i1	meanfemale	1.120930072	FC1
TRINITY_DN125218_c0_g1_i2	meanfemale	2.045259939	FC1
TRINITY_DN27210_c0_g2_i1	meanfemale	5.542070405	FC1
TRINITY_DN119962_c0_g1_i5	meanfemale	1.678511291	FC1
TRINITY_DN130505_c1_g1_i3	meanfemale	3.230779453	FC1
TRINITY_DN118995_c0_g1_i2	meanfemale	4.548792782	FC1
TRINITY_DN124031_c2_g6_i1	meanfemale	1.523880303	FC1
TRINITY_DN134491_c2_g3_i1	meanfemale	2.939500293	FC1
TRINITY_DN132876_c2_g4_i1	meanfemale	7.498497195	FC1
TRINITY_DN130966_c6_g4_i1	meanfemale	6.166560056	FC1
TRINITY_DN123658_c4_g2_i1	meanfemale	3.29488546	FC1
TRINITY_DN107727_c0_g1_i1	meanfemale	5.15589546	FC1
TRINITY_DN126563_c2_g1_i1	meanfemale	1.674267984	FC1
TRINITY_DN133152_c0_g2_i1	meanfemale	3.351966573	FC1
TRINITY_DN124534_c3_g3_i1	meanfemale	1.316308512	FC1
TRINITY_DN102272_c0_g1_i1	meanfemale	3.979205079	FC1
TRINITY_DN3392_c0_g1_i1	meanfemale	4.375628305	FC1
TRINITY_DN125212_c0_g1_i7	meanfemale	2.576779935	FC1
TRINITY_DN127635_c1_g1_i2	meanfemale	4.443743998	FC1
TRINITY_DN130368_c5_g2_i1	meanfemale	3.459694448	FC1
TRINITY_DN127810_c6_g3_i2	meanfemale	1.631168464	FC1
TRINITY_DN119433_c0_g1_i1	meanfemale	5.029421711	FC1
TRINITY_DN125792_c1_g2_i4	meanfemale	4.672630047	FC1
TRINITY_DN132287_c0_g1_i1	meanfemale	4.423271388	FC1
TRINITY_DN131289_c0_g1_i1	meanfemale	4.328798562	FC1
TRINITY_DN118862_c0_g1_i1	meanfemale	2.853793851	FC1
TRINITY_DN120650_c0_g1_i1	meanfemale	4.085332525	FC1
TRINITY_DN128932_c0_g1_i1	meanfemale	4.043269181	FC1
TRINITY_DN128999_c1_g2_i3	meanfemale	3.001680102	FC1
TRINITY_DN123408_c0_g1_i6	meanfemale	3.669897231	FC1
TRINITY_DN67995_c0_g1_i1	meanfemale	7.038151822	FC1
TRINITY_DN121160_c1_g2_i1	meanfemale	6.508324586	FC1
TRINITY_DN121726_c0_g1_i1	meanfemale	4.21504873	FC1
TRINITY_DN115461_c0_g1_i2	meanfemale	6.869973508	FC1
TRINITY_DN131392_c0_g1_i2	meanfemale	1.958811544	FC1
TRINITY_DN123299_c0_g1_i4	meanfemale	3.869713342	FC1
TRINITY_DN116754_c0_g4_i2	meanfemale	4.155863016	FC1
TRINITY_DN104751_c0_g1_i2	meanfemale	4.449978677	FC1
TRINITY_DN132943_c0_g6_i1	meanfemale	0.909938142	FC1
TRINITY_DN119047_c0_g1_i1	meanfemale	4.976800714	FC1
TRINITY_DN127856_c7_g1_i1	meanfemale	2.415229491	FC1
TRINITY_DN132525_c0_g1_i2	meanfemale	0.379111152	FC1
TRINITY_DN118922_c2_g1_i8	meanfemale	3.823873852	FC1
TRINITY_DN131034_c4_g1_i1	meanfemale	2.591604005	FC1
TRINITY_DN130098_c0_g1_i16	meanfemale	1.459005625	FC1
TRINITY_DN135310_c4_g1_i3	meanfemale	3.804704508	FC1
TRINITY_DN127059_c1_g4_i2	meanfemale	5.201152288	FC1
TRINITY_DN135348_c0_g1_i1	meanfemale	3.605534925	FC1
TRINITY_DN124459_c0_g1_i1	meanfemale	4.281545792	FC1
TRINITY_DN101087_c0_g1_i1	meanfemale	4.786197068	FC1
TRINITY_DN128686_c3_g1_i1	meanfemale	6.525097791	FC1
TRINITY_DN115520_c0_g1_i2	meanfemale	4.155790215	FC1
TRINITY_DN129335_c9_g1_i1	meanfemale	4.291255816	FC1
TRINITY_DN124832_c11_g3_i2	meanfemale	4.450774601	FC1
TRINITY_DN126692_c6_g4_i1	meanfemale	5.01882651	FC1
TRINITY_DN179676_c0_g1_i1	meanfemale	5.79645999	FC1
TRINITY_DN116854_c0_g1_i3	meanfemale	4.433196733	FC1
TRINITY_DN115215_c1_g2_i1	meanfemale	4.192003393	FC1
TRINITY_DN132552_c1_g1_i4	meanfemale	2.016348839	FC1
TRINITY_DN125705_c0_g3_i1	meanfemale	1.529342794	FC1
TRINITY_DN127092_c0_g1_i5	meanfemale	1.849068239	FC1
TRINITY_DN130112_c8_g1_i3	meanfemale	4.476634896	FC1
TRINITY_DN111014_c0_g1_i2	meanfemale	4.50114834	FC1
TRINITY_DN125877_c0_g1_i2	meanfemale	5.147080913	FC1
TRINITY_DN130053_c1_g1_i6	meanfemale	3.008158789	FC1
TRINITY_DN128483_c5_g2_i2	meanfemale	5.238482696	FC1
TRINITY_DN130545_c1_g7_i1	meanfemale	2.902913294	FC1
TRINITY_DN136213_c2_g2_i1	meanfemale	3.277290823	FC1
TRINITY_DN112749_c0_g3_i7	meanfemale	4.35312793	FC1
TRINITY_DN132350_c1_g1_i1	meanfemale	2.414632824	FC1
TRINITY_DN134234_c4_g2_i1	meanfemale	2.824505407	FC1
TRINITY_DN127988_c3_g3_i1	meanfemale	5.126594248	FC1
TRINITY_DN132278_c0_g1_i3	meanfemale	7.418556743	FC1
TRINITY_DN133159_c0_g1_i1	meanfemale	3.046697134	FC1
TRINITY_DN132762_c3_g1_i5	meanfemale	2.707141846	FC1
TRINITY_DN117619_c0_g1_i1	meanfemale	5.167461131	FC1
TRINITY_DN84774_c0_g1_i1	meanfemale	3.385171866	FC1
TRINITY_DN121288_c0_g2_i2	meanfemale	3.403271767	FC1
TRINITY_DN129797_c1_g3_i1	meanfemale	3.151414745	FC1
TRINITY_DN120707_c0_g1_i4	meanfemale	4.040145073	FC1
TRINITY_DN134491_c2_g2_i1	meanfemale	1.133273072	FC1
TRINITY_DN116746_c0_g1_i1	meanfemale	6.481403768	FC1
TRINITY_DN119778_c1_g2_i2	meanfemale	4.129898392	FC1
TRINITY_DN119521_c1_g1_i5	meanfemale	3.337368084	FC1
TRINITY_DN121197_c0_g1_i2	meanfemale	4.199907472	FC1
TRINITY_DN128751_c0_g2_i1	meanfemale	6.29222047	FC1
TRINITY_DN118258_c0_g1_i2	meanfemale	3.461246235	FC1
TRINITY_DN127238_c1_g1_i1	meanfemale	5.476847205	FC1
TRINITY_DN110298_c0_g3_i1	meanfemale	5.636161931	FC1
TRINITY_DN118194_c0_g1_i3	meanfemale	4.175649081	FC1
TRINITY_DN122213_c2_g5_i1	meanfemale	3.752369266	FC1
TRINITY_DN113434_c0_g1_i1	meanfemale	4.182693671	FC1
TRINITY_DN135816_c2_g2_i1	meanfemale	3.406254342	FC1
TRINITY_DN125277_c0_g1_i1	meanfemale	3.783586654	FC1
TRINITY_DN124474_c0_g2_i2	meanfemale	3.61476774	FC1
TRINITY_DN128579_c0_g1_i4	meanfemale	4.628933276	FC1
TRINITY_DN122000_c1_g3_i2	meanfemale	2.565257593	FC1
TRINITY_DN127028_c1_g1_i1	meanfemale	2.178674219	FC1
TRINITY_DN122242_c0_g1_i1	meanfemale	3.451051318	FC1
TRINITY_DN126639_c0_g1_i1	meanfemale	3.616751229	FC1
TRINITY_DN110879_c0_g1_i2	meanfemale	3.036045838	FC1
TRINITY_DN131911_c1_g1_i1	meanfemale	4.716724127	FC1
TRINITY_DN121112_c0_g1_i1	meanfemale	5.282180229	FC1
TRINITY_DN130024_c2_g3_i1	meanfemale	4.362208531	FC1
TRINITY_DN123019_c0_g2_i4	meanfemale	4.699141393	FC1
TRINITY_DN125330_c7_g6_i2	meanfemale	4.415124635	FC1
TRINITY_DN207920_c0_g1_i1	meanfemale	2.973043749	FC1
TRINITY_DN115323_c1_g1_i1	meanfemale	4.573307779	FC1
TRINITY_DN122985_c0_g1_i4	meanfemale	4.630594471	FC1
TRINITY_DN132606_c3_g1_i3	meanfemale	2.629224575	FC1
TRINITY_DN133713_c0_g2_i2	meanfemale	3.606569808	FC1
TRINITY_DN135816_c2_g1_i1	meanfemale	4.729497231	FC1
TRINITY_DN135378_c2_g13_i2	meanfemale	1.968429302	FC1
TRINITY_DN135615_c0_g1_i2	meanfemale	4.06332045	FC1
TRINITY_DN110622_c0_g2_i1	meanfemale	4.629532006	FC1
TRINITY_DN184690_c0_g1_i1	meanfemale	4.713246312	FC1
TRINITY_DN129577_c7_g5_i1	meanfemale	3.973224045	FC1
TRINITY_DN125641_c0_g1_i1	meanfemale	4.153696598	FC1
TRINITY_DN115135_c0_g2_i1	meanfemale	2.123014772	FC1
TRINITY_DN72469_c0_g2_i1	meanfemale	6.422372656	FC1
TRINITY_DN130090_c8_g4_i5	meanfemale	2.616834917	FC1
TRINITY_DN120692_c0_g1_i2	meanfemale	4.734877156	FC1
TRINITY_DN124832_c9_g3_i2	meanfemale	5.509976509	FC1
TRINITY_DN129167_c6_g1_i1	meanfemale	3.05272459	FC1
TRINITY_DN132043_c0_g1_i2	meanfemale	2.163821219	FC1
TRINITY_DN134091_c4_g1_i1	meanfemale	2.950200127	FC1
TRINITY_DN124646_c0_g1_i1	meanfemale	2.504821429	FC1
TRINITY_DN18341_c0_g1_i1	meanfemale	2.507164209	FC1
TRINITY_DN126540_c1_g4_i1	meanfemale	3.056036785	FC1
TRINITY_DN135001_c1_g4_i3	meanfemale	2.131647178	FC1
TRINITY_DN135780_c1_g1_i6	meanfemale	4.083030621	FC1
TRINITY_DN124015_c2_g3_i1	meanfemale	3.81591904	FC1
TRINITY_DN134370_c0_g1_i6	meanfemale	2.158962311	FC1
TRINITY_DN129577_c7_g3_i1	meanfemale	3.098880489	FC1
TRINITY_DN127522_c1_g6_i2	meanfemale	5.820288095	FC1
TRINITY_DN122990_c0_g4_i2	meanfemale	3.41710695	FC1
TRINITY_DN179317_c0_g1_i1	meanfemale	3.871394137	FC1
TRINITY_DN130781_c6_g1_i1	meanfemale	1.591090184	FC1
TRINITY_DN122221_c0_g2_i1	meanfemale	3.044588664	FC1
TRINITY_DN132255_c5_g2_i1	meanfemale	2.812612706	FC1
TRINITY_DN135793_c1_g1_i5	meanfemale	5.477485146	FC1
TRINITY_DN113022_c0_g5_i1	meanfemale	5.013806564	FC1
TRINITY_DN117253_c1_g2_i3	meanfemale	4.23412568	FC1
TRINITY_DN135645_c1_g2_i1	meanfemale	2.490022076	FC1
TRINITY_DN127335_c2_g3_i2	meanfemale	4.491600082	FC1
TRINITY_DN135299_c1_g3_i1	meanfemale	4.580970582	FC1
TRINITY_DN132392_c0_g1_i1	meanfemale	1.820705441	FC1
TRINITY_DN100034_c0_g1_i1	meanfemale	5.138420024	FC1
TRINITY_DN43901_c0_g2_i1	meanfemale	5.263144691	FC1
TRINITY_DN128880_c4_g1_i2	meanfemale	3.06425933	FC1
TRINITY_DN134829_c5_g1_i1	meanfemale	2.744101662	FC1
TRINITY_DN131152_c2_g1_i2	meanfemale	5.355646716	FC1
TRINITY_DN127209_c2_g4_i3	meanfemale	2.431601272	FC1
TRINITY_DN125723_c1_g1_i5	meanfemale	4.204602388	FC1
TRINITY_DN131831_c0_g3_i2	meanfemale	5.047245558	FC1
TRINITY_DN125707_c1_g1_i1	meanfemale	5.054575231	FC1
TRINITY_DN134259_c10_g2_i3	meanfemale	3.87933991	FC1
TRINITY_DN126073_c0_g4_i10	meanfemale	4.774005173	FC1
TRINITY_DN124691_c2_g2_i5	meanfemale	5.123860566	FC1
TRINITY_DN131080_c0_g1_i2	meanfemale	3.803291664	FC1
TRINITY_DN123899_c0_g1_i2	meanfemale	2.308877201	FC1
TRINITY_DN130596_c3_g3_i1	meanfemale	4.537160197	FC1
TRINITY_DN111511_c0_g1_i1	meanfemale	1.456358892	FC1
TRINITY_DN129974_c1_g1_i1	meanfemale	0.573301067	FC1
TRINITY_DN127611_c0_g3_i1	meanfemale	4.494066856	FC1
TRINITY_DN133851_c2_g1_i1	meanfemale	6.065248225	FC1
TRINITY_DN120361_c0_g2_i1	meanfemale	3.031839588	FC1
TRINITY_DN119935_c0_g1_i3	meanfemale	4.587909447	FC1
TRINITY_DN125349_c2_g3_i3	meanfemale	4.593399547	FC1
TRINITY_DN119417_c0_g1_i1	meanfemale	4.157825255	FC1
TRINITY_DN134024_c1_g2_i1	meanfemale	2.337471078	FC1
TRINITY_DN127311_c0_g1_i1	meanfemale	4.30064592	FC1
TRINITY_DN126363_c6_g1_i1	meanfemale	3.636903098	FC1
TRINITY_DN122083_c0_g2_i2	meanfemale	3.412914635	FC1
TRINITY_DN118651_c0_g1_i1	meanfemale	6.004683534	FC1
TRINITY_DN122379_c0_g2_i1	meanfemale	4.71429782	FC1
TRINITY_DN131911_c1_g2_i2	meanfemale	5.131823959	FC1
TRINITY_DN123133_c0_g1_i1	meanfemale	3.879274681	FC1
TRINITY_DN125626_c0_g1_i1	meanfemale	3.284853345	FC1
TRINITY_DN125330_c7_g1_i1	meanfemale	5.34208159	FC1
TRINITY_DN132334_c4_g6_i1	meanfemale	3.106905924	FC1
TRINITY_DN134992_c0_g1_i1	meanfemale	4.741827161	FC1
TRINITY_DN91963_c0_g1_i2	meanfemale	4.086397287	FC1
TRINITY_DN107702_c1_g1_i2	meanfemale	4.75401128	FC1
TRINITY_DN127693_c2_g2_i1	meanfemale	2.168761677	FC1
TRINITY_DN125794_c0_g2_i2	meanfemale	3.042412721	FC1
TRINITY_DN119780_c1_g3_i5	meanfemale	4.727575511	FC1
TRINITY_DN121278_c0_g1_i1	meanfemale	2.524540412	FC1
TRINITY_DN121514_c8_g3_i1	meanfemale	2.841967696	FC1
TRINITY_DN122501_c0_g1_i2	meanfemale	2.834502613	FC1
TRINITY_DN134581_c1_g1_i1	meanfemale	1.992212066	FC1
TRINITY_DN123664_c0_g1_i1	meanfemale	0.458142481	FC1
TRINITY_DN115822_c1_g2_i2	meanfemale	0.643560318	FC1
TRINITY_DN126222_c0_g1_i1	meanfemale	2.998263083	FC1
TRINITY_DN107936_c0_g1_i2	meanfemale	6.295529974	FC1
TRINITY_DN127009_c1_g1_i3	meanfemale	1.990095746	FC1
TRINITY_DN123516_c0_g3_i4	meanfemale	4.088669342	FC1
TRINITY_DN124241_c0_g2_i2	meanfemale	5.88985139	FC1
TRINITY_DN123521_c1_g1_i2	meanfemale	0.857040263	FC1
TRINITY_DN127844_c2_g1_i2	meanfemale	5.326986755	FC1
TRINITY_DN126117_c0_g5_i1	meanfemale	3.94367876	FC1
TRINITY_DN128652_c2_g1_i3	meanfemale	4.537713662	FC1
TRINITY_DN120400_c0_g1_i2	meanfemale	4.586164834	FC1
TRINITY_DN110622_c0_g3_i4	meanfemale	4.16500921	FC1
TRINITY_DN124855_c0_g9_i1	meanfemale	3.541554564	FC1
TRINITY_DN127214_c0_g2_i1	meanfemale	3.284668965	FC1
TRINITY_DN126953_c1_g4_i1	meanfemale	3.690067476	FC1
TRINITY_DN135012_c0_g2_i1	meanfemale	4.177988799	FC1
TRINITY_DN134491_c2_g4_i1	meanfemale	2.181374774	FC1
TRINITY_DN133484_c4_g1_i1	meanfemale	4.291670916	FC1
TRINITY_DN118904_c0_g1_i1	meanfemale	1.803446969	FC1
TRINITY_DN134092_c1_g3_i3	meanfemale	3.22841343	FC1
TRINITY_DN127024_c2_g3_i1	meanfemale	3.197542059	FC1
TRINITY_DN133338_c1_g1_i1	meanfemale	4.431942137	FC1
TRINITY_DN119886_c0_g2_i5	meanfemale	4.153116702	FC1
TRINITY_DN134864_c1_g1_i1	meanfemale	4.033290811	FC1
TRINITY_DN134992_c0_g2_i5	meanfemale	6.454161391	FC1
TRINITY_DN133134_c3_g1_i3	meanfemale	3.942249567	FC1
TRINITY_DN114162_c0_g2_i5	meanfemale	3.386780201	FC1
TRINITY_DN126667_c5_g1_i1	meanfemale	1.235346801	FC1
TRINITY_DN132544_c0_g2_i1	meanfemale	4.957246404	FC1
TRINITY_DN136615_c4_g4_i1	meanfemale	5.763083008	FC1
TRINITY_DN122851_c0_g2_i1	meanfemale	3.314691758	FC1
TRINITY_DN133531_c8_g13_i6	meanfemale	6.061971073	FC1
TRINITY_DN132145_c0_g3_i20	meanfemale	1.062082851	FC1
TRINITY_DN126737_c1_g8_i8	meanfemale	5.238171479	FC1
TRINITY_DN129105_c1_g1_i2	meanfemale	1.200040435	FC1
TRINITY_DN133032_c0_g2_i1	meanfemale	2.906316435	FC1
TRINITY_DN125256_c0_g1_i1	meanfemale	2.219926975	FC1
TRINITY_DN122190_c1_g1_i1	meanfemale	3.205817589	FC1
TRINITY_DN135998_c1_g3_i1	meanfemale	1.940325825	FC1
TRINITY_DN122956_c3_g1_i1	meanfemale	3.504471157	FC1
TRINITY_DN120623_c0_g1_i1	meanfemale	3.334397716	FC1
TRINITY_DN126082_c1_g3_i1	meanfemale	3.760839108	FC1
TRINITY_DN114697_c0_g1_i1	meanfemale	2.85269515	FC1
TRINITY_DN126945_c0_g1_i2	meanfemale	4.650496991	FC1
TRINITY_DN134788_c3_g1_i3	meanfemale	3.641873136	FC1
TRINITY_DN125062_c0_g1_i2	meanfemale	3.304508118	FC1
TRINITY_DN127054_c1_g1_i10	meanfemale	3.803090487	FC1
TRINITY_DN135360_c8_g3_i3	meanfemale	2.079605456	FC1
TRINITY_DN114868_c0_g1_i1	meanfemale	5.540620209	FC1
TRINITY_DN123204_c5_g4_i1	meanfemale	2.868702575	FC1
TRINITY_DN129022_c6_g4_i1	meanfemale	3.605633767	FC1
TRINITY_DN108436_c0_g1_i2	meanfemale	4.482323533	FC1
TRINITY_DN125913_c3_g1_i2	meanfemale	5.145563584	FC1
TRINITY_DN122476_c2_g2_i3	meanfemale	5.578209068	FC1
TRINITY_DN123859_c0_g1_i3	meanfemale	4.752050222	FC1
TRINITY_DN96170_c0_g2_i2	meanfemale	4.091135564	FC1
TRINITY_DN127246_c0_g5_i3	meanfemale	2.952479905	FC1
TRINITY_DN99652_c0_g1_i3	meanfemale	5.194855143	FC1
TRINITY_DN132317_c2_g4_i4	meanfemale	5.043763951	FC1
TRINITY_DN123612_c2_g1_i1	meanfemale	4.14409524	FC1
TRINITY_DN120763_c0_g1_i1	meanfemale	5.064580986	FC1
TRINITY_DN128626_c2_g3_i7	meanfemale	1.829965137	FC1
TRINITY_DN118968_c0_g1_i1	meanfemale	4.164062367	FC1
TRINITY_DN129860_c0_g3_i1	meanfemale	5.016925205	FC1
TRINITY_DN123201_c0_g1_i2	meanfemale	4.844700108	FC1
TRINITY_DN128951_c3_g4_i7	meanfemale	2.932713288	FC1
TRINITY_DN83093_c0_g1_i1	meanfemale	2.362187798	FC1
TRINITY_DN120236_c2_g1_i2	meanfemale	4.627420678	FC1
TRINITY_DN115041_c0_g1_i2	meanfemale	4.666888156	FC1
TRINITY_DN113238_c0_g3_i1	meanfemale	3.926131352	FC1
TRINITY_DN133244_c2_g1_i3	meanfemale	3.507694897	FC1
TRINITY_DN100376_c0_g1_i1	meanfemale	3.266991472	FC1
TRINITY_DN103549_c0_g1_i1	meanfemale	6.362509798	FC1
TRINITY_DN123597_c3_g1_i3	meanfemale	2.526618652	FC1
TRINITY_DN132865_c2_g4_i12	meanfemale	3.767106715	FC1
TRINITY_DN122130_c0_g1_i3	meanfemale	8.582576905	FC1
TRINITY_DN115075_c0_g1_i1	meanfemale	4.192071018	FC1
TRINITY_DN110996_c0_g1_i1	meanfemale	3.007463727	FC1
TRINITY_DN111377_c0_g1_i1	meanfemale	-0.492188779	FC1
TRINITY_DN131905_c3_g3_i7	meanfemale	2.957519004	FC1
TRINITY_DN129503_c1_g1_i2	meanfemale	3.101668753	FC1
TRINITY_DN120954_c2_g6_i2	meanfemale	4.906858656	FC1
TRINITY_DN129929_c2_g2_i1	meanfemale	2.699938582	FC1
TRINITY_DN129441_c7_g1_i3	meanfemale	2.351225381	FC1
TRINITY_DN122654_c5_g1_i3	meanfemale	1.674295082	FC1
TRINITY_DN129765_c1_g6_i4	meanfemale	5.167256953	FC1
TRINITY_DN125212_c1_g3_i1	meanfemale	3.196566526	FC1
