gid	tau	tissue	stage
TRINITY_DN113732_c1_g1_i1	0.116560124	G23_mmean	Liver
TRINITY_DN121039_c2_g4_i15	0.301729946	Ovary_mean	Liver
TRINITY_DN52067_c0_g1_i1	0.256364367	Testis_mean	Liver
TRINITY_DN136634_c8_g12_i2	0.469942695	Brain_mmean	Liver
TRINITY_DN133772_c1_g1_i4	0.249763622	G23_fmean	Liver
TRINITY_DN132934_c0_g1_i2	0.256801575	G43_M_mean	Liver
TRINITY_DN128925_c5_g1_i1	0.154278448	Brain_mmean	Liver
TRINITY_DN113610_c0_g1_i1	0.473178913	Liver_fmean	Liver
TRINITY_DN132669_c0_g1_i1	0.404930599	Ovary_mean	Liver
TRINITY_DN124117_c6_g6_i1	0.363129366	Ovary_mean	Liver
TRINITY_DN135489_c0_g4_i3	0.052212868	Testis_mean	Liver
TRINITY_DN127250_c1_g3_i2	0.441825726	Liver_fmean	Liver
TRINITY_DN134419_c0_g3_i4	0.402562316	Ovary_mean	Liver
TRINITY_DN119263_c1_g1_i3	0.11907136	G23_fmean	Liver
TRINITY_DN128849_c0_g4_i3	0.298698536	Brain_fmean	Liver
TRINITY_DN134848_c3_g3_i1	0.3071892	Ovary_mean	Liver
TRINITY_DN130886_c0_g1_i3	0.341648687	Ovary_mean	Liver
TRINITY_DN135311_c1_g1_i4	0.486367006	Brain_fmean	Liver
TRINITY_DN124415_c0_g1_i4	0.163800698	G27_fmean	Liver
TRINITY_DN135570_c1_g2_i2	0.418253292	Liver_fmean	Liver
TRINITY_DN135547_c2_g1_i4	0.405974639	Brain_fmean	Liver
TRINITY_DN131801_c4_g4_i2	0.482866203	Brain_mmean	Liver
TRINITY_DN125118_c0_g1_i2	0.181028845	Brain_mmean	Liver
TRINITY_DN125488_c0_g2_i3	0.256994345	Brain_mmean	Liver
TRINITY_DN131234_c1_g1_i2	0.279946032	Ovary_mean	Liver
TRINITY_DN131490_c2_g3_i1	0.284072123	Testis_mean	Liver
TRINITY_DN124291_c0_g1_i1	0.306837672	G23_fmean	Liver
TRINITY_DN134721_c5_g1_i1	0.179981297	G46_F_mean	Liver
TRINITY_DN133594_c2_g2_i1	0.22691919	Brain_mmean	Liver
TRINITY_DN128900_c0_g2_i1	0.439780881	G27_mmean	Liver
TRINITY_DN131780_c5_g2_i5	0.115465273	G43_M_mean	Liver
TRINITY_DN129013_c2_g5_i1	0.189286302	G46_M_mean	Liver
TRINITY_DN124063_c2_g1_i2	0.275475437	G23_mmean	Liver
TRINITY_DN134100_c3_g1_i5	0.15537622	G27_mmean	Liver
TRINITY_DN134579_c9_g4_i8	0.38751761	Brain_fmean	Liver
TRINITY_DN126137_c6_g8_i3	0.463802522	Liver_fmean	Liver
TRINITY_DN120563_c1_g2_i1	0.25452084	Ovary_mean	Liver
TRINITY_DN117870_c0_g2_i1	0.153488167	G27_mmean	Liver
TRINITY_DN135511_c9_g3_i2	0.19571261	Ovary_mean	Liver
TRINITY_DN126515_c0_g1_i6	0.245357682	G23_fmean	Liver
TRINITY_DN132553_c1_g4_i2	0.467960666	Liver_mmean	Liver
TRINITY_DN129384_c0_g2_i2	0.639530912	Liver_fmean	Liver
TRINITY_DN109810_c0_g1_i1	0.217860969	Ovary_mean	Liver
TRINITY_DN132957_c0_g3_i2	0.230843406	Ovary_mean	Liver
TRINITY_DN120334_c0_g1_i4	0.532906146	Liver_fmean	Liver
TRINITY_DN129671_c1_g4_i1	0.273022416	Ovary_mean	Liver
TRINITY_DN126472_c2_g9_i2	0.276045252	Ovary_mean	Liver
TRINITY_DN132436_c0_g1_i3	0.221863503	Testis_mean	Liver
TRINITY_DN119093_c1_g1_i3	0.223810582	Brain_mmean	Liver
TRINITY_DN119822_c0_g1_i1	0.1674728	Liver_fmean	Liver
TRINITY_DN123049_c1_g1_i1	0.288982701	Ovary_mean	Liver
TRINITY_DN126176_c1_g1_i2	0.184493931	Liver_fmean	Liver
TRINITY_DN125343_c0_g8_i1	0.428373078	Ovary_mean	Liver
TRINITY_DN123415_c0_g1_i1	0.135358191	Brain_fmean	Liver
TRINITY_DN128286_c3_g2_i3	0.328775309	G27_mmean	Liver
TRINITY_DN91572_c0_g1_i1	0.080308276	G27_mmean	Liver
TRINITY_DN127846_c4_g4_i1	0.155375856	Liver_fmean	Liver
TRINITY_DN113314_c0_g4_i1	0.605420691	Liver_fmean	Liver
TRINITY_DN125132_c3_g1_i3	0.066883489	Testis_mean	Liver
TRINITY_DN38800_c0_g1_i1	0.197301843	Liver_fmean	Liver
TRINITY_DN129577_c7_g5_i1	0.362912131	Ovary_mean	Liver
TRINITY_DN125136_c4_g1_i2	0.299560475	Ovary_mean	Liver
TRINITY_DN118275_c1_g1_i1	0.288306645	Ovary_mean	Liver
TRINITY_DN125667_c5_g2_i2	0.480077603	Ovary_mean	Liver
TRINITY_DN126275_c0_g1_i5	0.232898383	G23_mmean	Liver
TRINITY_DN130807_c0_g3_i3	0.202088259	Ovary_mean	Liver
TRINITY_DN125213_c1_g1_i3	0.766693792	Liver_fmean	Liver
TRINITY_DN125819_c0_g7_i4	0.720788214	Liver_mmean	Liver
TRINITY_DN129568_c0_g2_i4	0.497036725	Brain_mmean	Liver
TRINITY_DN131378_c7_g4_i1	0.390460278	G43_M_mean	Liver
TRINITY_DN119457_c1_g1_i2	0.215474058	Ovary_mean	Liver
TRINITY_DN132955_c2_g4_i1	0.164047462	G23_mmean	Liver
TRINITY_DN121241_c1_g1_i1	0.385971905	Ovary_mean	Liver
TRINITY_DN128313_c5_g2_i1	0.621655909	Liver_fmean	Liver
TRINITY_DN130629_c1_g3_i5	0.442476281	Liver_mmean	Liver
TRINITY_DN134646_c3_g3_i1	0.556985955	Liver_fmean	Liver
TRINITY_DN132716_c1_g3_i9	0.226378838	Brain_mmean	Liver
TRINITY_DN107602_c0_g2_i1	0.828462876	Liver_fmean	Liver
TRINITY_DN126891_c7_g5_i5	0.239053119	Brain_mmean	Liver
TRINITY_DN132061_c1_g1_i1	0.172808653	G27_mmean	Liver
TRINITY_DN119574_c0_g1_i1	0.189994067	Brain_fmean	Liver
TRINITY_DN131264_c0_g1_i4	0.619737627	Liver_fmean	Liver
TRINITY_DN119544_c1_g1_i1	0.150778227	G23_fmean	Liver
TRINITY_DN134523_c0_g1_i3	0.343770504	Brain_fmean	Liver
TRINITY_DN132453_c0_g1_i1	0.085587578	Testis_mean	Liver
TRINITY_DN98377_c0_g1_i1	0.128132297	Ovary_mean	Liver
TRINITY_DN129827_c2_g1_i1	0.301867102	Ovary_mean	Liver
TRINITY_DN125027_c1_g8_i1	0.312684271	Ovary_mean	Liver
TRINITY_DN131465_c3_g1_i3	0.559281153	G23_fmean	Liver
TRINITY_DN131927_c6_g3_i1	0.20064324	G27_fmean	Liver
TRINITY_DN127846_c4_g3_i2	0.238390797	Liver_fmean	Liver
TRINITY_DN133118_c1_g1_i6	0.325183295	Brain_fmean	Liver
TRINITY_DN123090_c3_g1_i4	0.256474971	Brain_fmean	Liver
TRINITY_DN135580_c5_g2_i3	0.239282532	Brain_fmean	Liver
TRINITY_DN132408_c0_g1_i3	0.327622008	Ovary_mean	Liver
TRINITY_DN135406_c0_g2_i11	0.526472642	Liver_fmean	Liver
TRINITY_DN14020_c0_g1_i1	0.190181051	Testis_mean	Liver
TRINITY_DN121512_c0_g1_i1	0.315933212	Ovary_mean	Liver
TRINITY_DN131238_c1_g1_i4	0.258478963	Brain_fmean	Liver
TRINITY_DN115311_c0_g1_i1	0.452988761	Ovary_mean	Liver
TRINITY_DN130615_c4_g1_i2	0.194666505	G27_fmean	Liver
TRINITY_DN8189_c0_g1_i1	0.337045439	Liver_fmean	Liver
TRINITY_DN117470_c0_g1_i2	0.300123739	Brain_fmean	Liver
TRINITY_DN128643_c0_g1_i3	0.285885255	Brain_fmean	Liver
TRINITY_DN135885_c0_g1_i1	0.268510243	Brain_mmean	Liver
TRINITY_DN131144_c0_g8_i1	0.47542457	Liver_fmean	Liver
TRINITY_DN132752_c0_g1_i1	0.293945511	Ovary_mean	Liver
TRINITY_DN127429_c4_g2_i7	0.55533043	Brain_mmean	Liver
TRINITY_DN133851_c1_g1_i8	0.229886525	G23_mmean	Liver
TRINITY_DN124548_c2_g1_i2	0.192825801	Ovary_mean	Liver
TRINITY_DN134524_c2_g2_i1	0.314807861	Liver_mmean	Liver
TRINITY_DN133526_c0_g3_i4	0.466735976	G43_F_mean	Liver
TRINITY_DN130339_c2_g2_i1	0.354688791	G46_M_mean	Liver
TRINITY_DN119631_c0_g1_i1	0.195164884	G27_mmean	Liver
TRINITY_DN119509_c1_g3_i5	0.525073013	Ovary_mean	Liver
TRINITY_DN124018_c0_g1_i6	0.239702471	G43_M_mean	Liver
TRINITY_DN111114_c0_g1_i1	0.274889781	Liver_fmean	Liver
TRINITY_DN125326_c5_g1_i2	0.211801451	Brain_mmean	Liver
TRINITY_DN127950_c0_g1_i2	0.419197407	Ovary_mean	Liver
TRINITY_DN122590_c0_g1_i1	0.213687895	Brain_mmean	Liver
TRINITY_DN131266_c4_g4_i1	0.162542144	Brain_fmean	Liver
TRINITY_DN133764_c3_g1_i1	0.322042679	Brain_fmean	Liver
TRINITY_DN117492_c0_g1_i3	0.323228749	Ovary_mean	Liver
TRINITY_DN127028_c2_g2_i10	0.331271352	Liver_fmean	Liver
TRINITY_DN136635_c14_g3_i1	0.156115854	Brain_fmean	Liver
TRINITY_DN135752_c0_g6_i7	0.21185675	G43_M_mean	Liver
TRINITY_DN134646_c3_g1_i1	0.602162016	Liver_fmean	Liver
TRINITY_DN130872_c8_g5_i1	0.085238922	Testis_mean	Liver
TRINITY_DN126903_c0_g2_i3	0.312079415	Brain_mmean	Liver
TRINITY_DN130411_c6_g1_i3	0.271702104	Liver_mmean	Liver
TRINITY_DN133615_c4_g2_i1	0.403995848	Brain_mmean	Liver
TRINITY_DN126963_c1_g2_i3	0.476977752	Brain_mmean	Liver
TRINITY_DN118032_c0_g1_i1	0.74683264	Liver_mmean	Liver
TRINITY_DN119243_c0_g1_i3	0.445572255	Ovary_mean	Liver
TRINITY_DN124604_c0_g2_i2	0.40280838	Liver_fmean	Liver
TRINITY_DN123267_c1_g2_i1	0.302342242	Testis_mean	Liver
TRINITY_DN125953_c0_g1_i2	0.325054871	Testis_mean	Liver
TRINITY_DN129325_c2_g1_i1	0.465344357	Ovary_mean	Liver
TRINITY_DN127095_c9_g1_i3	0.299153525	Brain_fmean	Liver
TRINITY_DN126126_c1_g1_i2	0.214405393	Brain_fmean	Liver
TRINITY_DN134941_c5_g5_i1	0.418911501	Ovary_mean	Liver
TRINITY_DN124873_c0_g1_i3	0.380616273	Ovary_mean	Liver
TRINITY_DN130297_c5_g2_i2	0.561260993	Liver_fmean	Liver
TRINITY_DN133022_c0_g1_i7	0.329335138	Brain_mmean	Liver
TRINITY_DN121413_c0_g1_i2	0.234970622	Ovary_mean	Liver
TRINITY_DN119033_c0_g1_i2	0.285681838	Ovary_mean	Liver
TRINITY_DN131059_c5_g5_i2	0.667701938	Liver_fmean	Liver
TRINITY_DN120836_c0_g1_i1	0.320814057	Brain_mmean	Liver
TRINITY_DN102493_c0_g1_i1	0.203652497	Ovary_mean	Liver
TRINITY_DN123604_c0_g5_i1	0.554810516	Testis_mean	Liver
TRINITY_DN127548_c0_g6_i3	0.616262179	Liver_fmean	Liver
TRINITY_DN126118_c2_g2_i1	0.287351234	Brain_fmean	Liver
TRINITY_DN119720_c0_g1_i2	0.233812106	Brain_fmean	Liver
TRINITY_DN121614_c1_g1_i8	0.445427138	Brain_fmean	Liver
TRINITY_DN127988_c3_g3_i1	0.329330898	Ovary_mean	Liver
TRINITY_DN132545_c1_g2_i2	0.345801937	Brain_fmean	Liver
TRINITY_DN119052_c0_g1_i1	0.157627514	G23_fmean	Liver
TRINITY_DN120500_c0_g1_i2	0.142763276	G23_mmean	Liver
TRINITY_DN136498_c4_g1_i4	0.378628393	Brain_mmean	Liver
TRINITY_DN111603_c0_g2_i1	0.168631876	Brain_fmean	Liver
TRINITY_DN121517_c0_g1_i1	0.145788253	Brain_fmean	Liver
TRINITY_DN120876_c0_g1_i1	0.291266325	Liver_fmean	Liver
TRINITY_DN128701_c1_g3_i4	0.285861065	Liver_mmean	Liver
TRINITY_DN128356_c8_g1_i2	0.146003795	G46_F_mean	Liver
TRINITY_DN130259_c4_g1_i2	0.235177829	Brain_fmean	Liver
TRINITY_DN125138_c7_g4_i2	0.269126545	Ovary_mean	Liver
TRINITY_DN96776_c0_g3_i1	0.1844444	G46_F_mean	Liver
TRINITY_DN132175_c7_g1_i1	0.677060469	Liver_mmean	Liver
TRINITY_DN136103_c2_g2_i1	0.239945918	Brain_mmean	Liver
TRINITY_DN135280_c3_g3_i1	0.190507797	G23_fmean	Liver
TRINITY_DN121904_c1_g2_i5	0.172435206	Brain_mmean	Liver
TRINITY_DN128497_c1_g1_i1	0.344604619	Brain_mmean	Liver
TRINITY_DN81904_c0_g2_i1	0.096957126	Brain_mmean	Liver
TRINITY_DN133096_c6_g5_i1	0.682462361	Testis_mean	Liver
TRINITY_DN132733_c0_g3_i1	0.451458228	Liver_fmean	Liver
TRINITY_DN100638_c0_g2_i1	0.195032263	Ovary_mean	Liver
TRINITY_DN130925_c4_g2_i2	0.362070282	Ovary_mean	Liver
TRINITY_DN113182_c0_g1_i2	0.273907645	Testis_mean	Liver
TRINITY_DN126910_c7_g3_i1	0.262003276	Ovary_mean	Liver
TRINITY_DN132537_c1_g7_i2	0.082581756	G23_fmean	Liver
TRINITY_DN127163_c0_g1_i1	0.339958069	Testis_mean	Liver
TRINITY_DN130431_c0_g1_i4	0.329262048	Brain_mmean	Liver
TRINITY_DN124517_c0_g2_i1	0.152513132	Brain_fmean	Liver
TRINITY_DN110326_c1_g1_i1	0.217031568	Testis_mean	Liver
TRINITY_DN119646_c0_g1_i1	0.524753802	Brain_mmean	Liver
TRINITY_DN102078_c0_g1_i1	0.261237667	Ovary_mean	Liver
TRINITY_DN122180_c0_g1_i2	0.400063943	G23_mmean	Liver
TRINITY_DN124921_c5_g2_i7	0.130415161	Brain_mmean	Liver
TRINITY_DN130538_c0_g2_i1	0.276825656	Brain_fmean	Liver
TRINITY_DN132635_c2_g4_i2	0.404011311	Ovary_mean	Liver
TRINITY_DN134789_c0_g2_i6	0.499608119	G23_fmean	Liver
TRINITY_DN126100_c3_g1_i1	0.188356281	G23_fmean	Liver
TRINITY_DN115000_c0_g1_i1	0.651825628	Brain_fmean	Liver
TRINITY_DN124945_c0_g2_i1	0.093525955	G27_mmean	Liver
TRINITY_DN128219_c3_g5_i1	0.573563818	G43_F_mean	Liver
TRINITY_DN122303_c1_g2_i1	0.223257694	Ovary_mean	Liver
TRINITY_DN86319_c0_g1_i1	0.104447269	Brain_mmean	Liver
TRINITY_DN105400_c0_g1_i3	0.24982071	Ovary_mean	Liver
TRINITY_DN133277_c4_g3_i2	0.593773162	Liver_fmean	Liver
TRINITY_DN120966_c0_g1_i1	0.274274775	Brain_mmean	Liver
TRINITY_DN125073_c1_g1_i1	0.16775836	Brain_mmean	Liver
TRINITY_DN129612_c2_g2_i7	0.293052662	Brain_fmean	Liver
TRINITY_DN120616_c0_g1_i3	0.35796738	Ovary_mean	Liver
TRINITY_DN133869_c1_g5_i9	0.219994038	G31_mmean	Liver
TRINITY_DN128730_c2_g2_i3	0.23457705	Brain_mmean	Liver
TRINITY_DN129176_c3_g4_i1	0.347953209	Ovary_mean	Liver
TRINITY_DN135449_c8_g3_i1	0.354630814	G27_mmean	Liver
TRINITY_DN133493_c4_g7_i2	0.561962379	Liver_fmean	Liver
TRINITY_DN131492_c6_g1_i2	0.545930806	Ovary_mean	Liver
TRINITY_DN126823_c2_g1_i1	0.405572446	Ovary_mean	Liver
TRINITY_DN117330_c0_g1_i2	0.266649408	Brain_fmean	Liver
TRINITY_DN119110_c0_g1_i1	0.63265548	Liver_fmean	Liver
TRINITY_DN122495_c0_g1_i9	0.28970022	Brain_fmean	Liver
TRINITY_DN129961_c0_g2_i1	0.205044099	Brain_fmean	Liver
TRINITY_DN131874_c0_g4_i2	0.183833034	Brain_mmean	Liver
TRINITY_DN118234_c0_g1_i1	0.183539464	Brain_mmean	Liver
TRINITY_DN134190_c0_g3_i2	0.043569075	G31_mmean	Liver
TRINITY_DN129295_c0_g2_i3	0.202120726	Ovary_mean	Liver
TRINITY_DN134987_c2_g1_i2	0.290043832	Ovary_mean	Liver
TRINITY_DN131661_c1_g1_i1	0.199650828	Liver_fmean	Liver
TRINITY_DN118397_c0_g1_i6	0.595380144	Liver_fmean	Liver
TRINITY_DN120140_c2_g2_i1	0.351371828	Ovary_mean	Liver
TRINITY_DN131879_c4_g3_i4	0.301096392	Brain_fmean	Liver
TRINITY_DN130361_c4_g1_i1	0.157778316	G23_fmean	Liver
TRINITY_DN120954_c2_g6_i2	0.32108569	Ovary_mean	Liver
TRINITY_DN131771_c1_g1_i2	0.238982706	Testis_mean	Liver
TRINITY_DN122476_c2_g2_i3	0.251251024	Ovary_mean	Liver
TRINITY_DN122195_c3_g4_i1	0.393303162	G46_M_mean	Liver
TRINITY_DN129282_c0_g4_i3	0.329127122	Ovary_mean	Liver
TRINITY_DN123949_c1_g1_i2	0.291051471	Liver_mmean	Liver
TRINITY_DN133891_c3_g1_i4	0.26562789	Brain_mmean	Liver
TRINITY_DN135145_c0_g1_i6	0.334003441	Ovary_mean	Liver
TRINITY_DN126279_c0_g1_i16	0.222202425	Testis_mean	Liver
TRINITY_DN125222_c2_g1_i1	0.325919341	Ovary_mean	Liver
TRINITY_DN129062_c0_g1_i3	0.23911631	Testis_mean	Liver
TRINITY_DN131607_c2_g2_i8	0.45726981	Testis_mean	Liver
TRINITY_DN133599_c1_g4_i3	0.340400029	Brain_mmean	Liver
TRINITY_DN133821_c10_g4_i2	0.243533889	G27_mmean	Liver
TRINITY_DN119869_c0_g1_i1	0.247238454	Brain_fmean	Liver
TRINITY_DN125312_c0_g4_i1	0.5685109	Liver_fmean	Liver
TRINITY_DN123562_c0_g1_i3	0.302434353	G43_M_mean	Liver
TRINITY_DN114242_c0_g1_i3	0.09274978	Testis_mean	Liver
TRINITY_DN123714_c0_g1_i4	0.436510833	Ovary_mean	Liver
TRINITY_DN122199_c0_g1_i2	0.522784481	Ovary_mean	Liver
TRINITY_DN129233_c0_g2_i1	0.263819096	G43_F_mean	Liver
TRINITY_DN127448_c4_g1_i2	0.270619107	Brain_mmean	Liver
TRINITY_DN125668_c7_g1_i1	0.511288684	Liver_fmean	Liver
TRINITY_DN131992_c1_g1_i8	0.645999032	Liver_fmean	Liver
TRINITY_DN115880_c1_g1_i1	0.10717161	G43_F_mean	Liver
TRINITY_DN129588_c0_g1_i1	0.485033012	G27_mmean	Liver
TRINITY_DN124793_c7_g1_i1	0.261218382	Brain_fmean	Liver
TRINITY_DN135232_c0_g1_i2	0.686550757	G43_M_mean	Liver
TRINITY_DN135498_c3_g1_i1	0.275180665	G43_F_mean	Liver
TRINITY_DN118340_c0_g1_i2	0.25462063	Liver_fmean	Liver
TRINITY_DN112096_c1_g2_i2	0.237900994	Ovary_mean	Liver
TRINITY_DN134218_c2_g2_i1	0.642775488	Testis_mean	Liver
TRINITY_DN120825_c3_g3_i1	0.205128979	G23_fmean	Liver
TRINITY_DN135300_c3_g1_i2	0.56123733	Liver_mmean	Liver
TRINITY_DN115827_c0_g3_i1	0.268724867	Ovary_mean	Liver
TRINITY_DN115576_c0_g3_i1	0.224757421	Ovary_mean	Liver
TRINITY_DN134636_c1_g1_i2	0.401695107	Ovary_mean	Liver
TRINITY_DN128422_c5_g3_i2	0.320152112	Ovary_mean	Liver
TRINITY_DN108746_c0_g3_i1	0.401134168	Brain_mmean	Liver
TRINITY_DN129429_c1_g5_i3	0.482957068	Brain_fmean	Liver
TRINITY_DN127901_c1_g1_i7	0.707922593	Liver_fmean	Liver
TRINITY_DN130380_c0_g1_i1	0.408563577	Liver_mmean	Liver
TRINITY_DN122387_c0_g1_i2	0.390268591	Brain_fmean	Liver
TRINITY_DN126990_c0_g1_i2	0.215273944	Brain_fmean	Liver
TRINITY_DN113791_c0_g1_i2	0.201668481	Testis_mean	Liver
TRINITY_DN123842_c10_g2_i1	0.28453967	Brain_fmean	Liver
TRINITY_DN136676_c9_g1_i2	0.177317082	G23_fmean	Liver
TRINITY_DN131891_c0_g1_i2	0.391769021	G43_M_mean	Liver
TRINITY_DN113457_c0_g1_i1	0.225300975	Brain_mmean	Liver
TRINITY_DN136373_c2_g1_i3	0.064013101	G27_fmean	Liver
TRINITY_DN124153_c8_g3_i3	0.213678572	Ovary_mean	Liver
TRINITY_DN133291_c0_g1_i1	0.800132631	Ovary_mean	Liver
TRINITY_DN122538_c1_g1_i1	0.375008516	Ovary_mean	Liver
TRINITY_DN125545_c2_g6_i6	0.210296564	G23_fmean	Liver
TRINITY_DN134718_c1_g5_i5	0.427243861	Liver_fmean	Liver
TRINITY_DN128253_c0_g2_i1	0.215305375	G43_M_mean	Liver
TRINITY_DN133614_c2_g1_i2	0.187120946	Testis_mean	Liver
TRINITY_DN132261_c4_g3_i1	0.217005753	Brain_fmean	Liver
TRINITY_DN131310_c1_g1_i1	0.36152482	Brain_fmean	Liver
TRINITY_DN130857_c4_g1_i2	0.121572126	Ovary_mean	Liver
TRINITY_DN123088_c0_g1_i20	0.066878004	G23_mmean	Liver
TRINITY_DN133577_c1_g2_i1	0.550832369	Liver_fmean	Liver
TRINITY_DN134811_c3_g2_i3	0.18333141	G43_M_mean	Liver
TRINITY_DN130249_c0_g3_i1	0.373647621	Liver_fmean	Liver
TRINITY_DN134021_c1_g2_i4	0.417927828	Brain_mmean	Liver
TRINITY_DN122778_c1_g2_i1	0.274461117	Brain_fmean	Liver
TRINITY_DN132349_c0_g3_i1	0.632978933	Brain_mmean	Liver
TRINITY_DN134569_c1_g2_i6	0.543509609	Liver_fmean	Liver
TRINITY_DN132871_c2_g2_i2	0.394118991	Brain_mmean	Liver
TRINITY_DN119236_c0_g1_i1	0.317147897	Ovary_mean	Liver
TRINITY_DN120306_c0_g1_i1	0.113072724	Ovary_mean	Liver
TRINITY_DN130167_c0_g1_i1	0.291833527	Testis_mean	Liver
TRINITY_DN121590_c0_g2_i2	0.088801094	Brain_mmean	Liver
TRINITY_DN118658_c0_g1_i1	0.141832094	Brain_fmean	Liver
TRINITY_DN119913_c1_g1_i3	0.394827233	G43_M_mean	Liver
TRINITY_DN135517_c6_g2_i1	0.225786981	Ovary_mean	Liver
TRINITY_DN126783_c1_g8_i1	0.398881538	Liver_fmean	Liver
TRINITY_DN126898_c6_g1_i1	0.395380712	Ovary_mean	Liver
TRINITY_DN94325_c0_g3_i1	0.105649431	Ovary_mean	Liver
TRINITY_DN131831_c0_g3_i2	0.375990272	Ovary_mean	Liver
TRINITY_DN115046_c1_g1_i1	0.143763914	Testis_mean	Liver
TRINITY_DN129826_c0_g1_i4	0.25000476	G23_mmean	Liver
TRINITY_DN132355_c6_g1_i3	0.222705355	Ovary_mean	Liver
TRINITY_DN134987_c3_g1_i5	0.444803347	Brain_fmean	Liver
TRINITY_DN124442_c1_g1_i1	0.103322106	G23_fmean	Liver
TRINITY_DN14321_c0_g1_i1	0.119069146	G23_fmean	Liver
TRINITY_DN128611_c1_g1_i1	0.297033494	Liver_fmean	Liver
TRINITY_DN129043_c1_g2_i6	0.224514069	G23_mmean	Liver
TRINITY_DN133577_c2_g1_i17	0.71366689	Liver_fmean	Liver
TRINITY_DN124566_c0_g1_i2	0.250152499	Brain_fmean	Liver
TRINITY_DN119739_c0_g1_i1	0.416563448	Ovary_mean	Liver
TRINITY_DN124959_c1_g1_i1	0.396853493	Liver_fmean	Liver
TRINITY_DN131792_c1_g4_i4	0.303116405	Brain_fmean	Liver
TRINITY_DN106189_c0_g2_i1	0.583518706	Liver_fmean	Liver
TRINITY_DN133632_c2_g4_i3	0.845288542	Liver_fmean	Liver
TRINITY_DN129056_c4_g1_i1	0.261851806	Brain_fmean	Liver
TRINITY_DN136216_c4_g4_i3	0.157879629	G23_fmean	Liver
TRINITY_DN130473_c0_g1_i1	0.294198501	Brain_fmean	Liver
TRINITY_DN134861_c0_g2_i2	0.243411719	Liver_fmean	Liver
TRINITY_DN134144_c0_g1_i1	0.304617889	Ovary_mean	Liver
TRINITY_DN133493_c3_g2_i1	0.249070287	Brain_fmean	Liver
TRINITY_DN132034_c1_g4_i11	0.441068685	Brain_fmean	Liver
TRINITY_DN118131_c0_g3_i1	0.569531264	Liver_mmean	Liver
TRINITY_DN128285_c5_g2_i1	0.106592006	Brain_fmean	Liver
TRINITY_DN114975_c0_g1_i1	0.201930617	G23_fmean	Liver
TRINITY_DN116841_c0_g2_i3	0.587529423	G46_M_mean	Liver
TRINITY_DN109678_c0_g1_i4	0.376181827	Ovary_mean	Liver
TRINITY_DN119538_c0_g1_i1	0.217803556	Brain_fmean	Liver
TRINITY_DN87344_c0_g2_i1	0.346755998	Testis_mean	Liver
TRINITY_DN111732_c1_g3_i1	0.151500948	Ovary_mean	Liver
TRINITY_DN131202_c6_g5_i3	0.468588754	G27_mmean	Liver
TRINITY_DN131028_c1_g2_i3	0.196542414	G46_M_mean	Liver
TRINITY_DN135615_c0_g1_i2	0.569052235	Ovary_mean	Liver
TRINITY_DN127010_c3_g1_i4	0.227363834	Ovary_mean	Liver
TRINITY_DN125015_c5_g1_i1	0.320470676	Liver_mmean	Liver
TRINITY_DN138895_c0_g1_i1	0.167676623	Brain_fmean	Liver
TRINITY_DN103733_c0_g2_i1	0.102185588	G27_fmean	Liver
TRINITY_DN134832_c5_g1_i1	0.202125226	Ovary_mean	Liver
TRINITY_DN115427_c0_g2_i1	0.109306806	Brain_fmean	Liver
TRINITY_DN125509_c2_g4_i13	0.455138431	Brain_fmean	Liver
TRINITY_DN117602_c0_g2_i1	0.158365561	Ovary_mean	Liver
TRINITY_DN116000_c0_g2_i6	0.415214023	Brain_fmean	Liver
TRINITY_DN128021_c1_g2_i2	0.215401739	G46_F_mean	Liver
TRINITY_DN122561_c0_g1_i3	0.493588164	Liver_mmean	Liver
TRINITY_DN122077_c0_g1_i1	0.296799392	Brain_mmean	Liver
TRINITY_DN135080_c0_g1_i2	0.278162789	G27_mmean	Liver
TRINITY_DN134688_c1_g1_i1	0.342638113	Liver_fmean	Liver
TRINITY_DN135151_c3_g1_i2	0.228901691	Ovary_mean	Liver
TRINITY_DN105493_c0_g2_i1	0.253155183	Liver_mmean	Liver
TRINITY_DN126840_c0_g1_i2	0.378506926	Liver_mmean	Liver
TRINITY_DN209501_c0_g1_i1	0.293555338	Ovary_mean	Liver
TRINITY_DN133352_c2_g1_i3	0.307918176	Ovary_mean	Liver
TRINITY_DN133320_c3_g2_i3	0.272576618	Brain_mmean	Liver
TRINITY_DN135067_c6_g1_i6	0.18063876	Brain_fmean	Liver
TRINITY_DN132798_c5_g1_i2	0.377475842	Liver_fmean	Liver
TRINITY_DN113720_c2_g1_i7	0.211467413	Ovary_mean	Liver
TRINITY_DN130832_c0_g1_i2	0.570946861	Testis_mean	Liver
TRINITY_DN120224_c0_g1_i1	0.359559561	Brain_mmean	Liver
TRINITY_DN121944_c1_g4_i7	0.379726786	Ovary_mean	Liver
TRINITY_DN133404_c0_g2_i3	0.786675909	Ovary_mean	Liver
TRINITY_DN128592_c11_g2_i15	0.274913334	Brain_mmean	Liver
TRINITY_DN129546_c5_g6_i3	0.182493854	Brain_mmean	Liver
TRINITY_DN123752_c0_g4_i7	0.288156735	Ovary_mean	Liver
TRINITY_DN110445_c1_g1_i3	0.386274659	Brain_fmean	Liver
TRINITY_DN132123_c0_g1_i2	0.396423774	Liver_fmean	Liver
TRINITY_DN113145_c0_g1_i1	0.503173483	Liver_fmean	Liver
