gid	tau	tissue	stage	perc
TRINITY_DN124727_c0_g2_i2	0.586446658	Liver_fmean	G27	top90
TRINITY_DN128369_c6_g1_i1	0.229861209	Brain_mmean	G27	top90
TRINITY_DN116153_c1_g1_i1	0.223928447	Brain_mmean	G27	top90
TRINITY_DN135481_c0_g1_i3	0.60762136	Brain_mmean	G27	top90
TRINITY_DN124855_c0_g9_i1	0.460386356	Ovary_mean	G27	top90
TRINITY_DN118452_c0_g1_i2	0.111201112	Testis_mean	G27	top90
TRINITY_DN131628_c2_g1_i4	0.198688664	G43_M_mean	G27	top90
TRINITY_DN126370_c0_g3_i1	0.153073233	G46_F_mean	G27	top90
TRINITY_DN130039_c0_g1_i2	0.27752185	Ovary_mean	G27	top90
TRINITY_DN116397_c0_g1_i1	0.58690202	G23_mmean	G27	top90
TRINITY_DN100287_c0_g2_i1	0.243568285	G46_M_mean	G27	top90
TRINITY_DN121823_c0_g1_i2	0.623195697	Ovary_mean	G27	top90
TRINITY_DN129539_c6_g2_i1	0.400736923	Brain_mmean	G27	top90
TRINITY_DN125385_c0_g1_i4	0.329961394	Brain_mmean	G27	top90
TRINITY_DN124190_c0_g2_i1	0.698258831	Ovary_mean	G27	top90
TRINITY_DN131182_c1_g1_i2	0.592199266	Brain_fmean	G27	top90
TRINITY_DN126399_c1_g3_i1	0.191804589	Brain_mmean	G27	top90
TRINITY_DN134460_c0_g1_i5	0.494968998	Brain_fmean	G27	top90
TRINITY_DN130230_c0_g2_i1	0.537389149	G46_F_mean	G27	top90
TRINITY_DN124074_c0_g4_i2	0.679283177	Brain_fmean	G27	top90
TRINITY_DN134245_c0_g1_i1	0.709245743	Brain_fmean	G27	top90
TRINITY_DN123289_c3_g1_i1	0.412461422	Brain_fmean	G27	top90
TRINITY_DN124056_c10_g3_i1	0.70054138	Brain_mmean	G27	top90
TRINITY_DN130036_c2_g2_i6	0.132571865	G23_fmean	G27	top90
TRINITY_DN116312_c0_g1_i1	0.398764699	Ovary_mean	G27	top90
TRINITY_DN107396_c0_g1_i2	0.420752774	Brain_mmean	G27	top90
TRINITY_DN131637_c0_g1_i4	0.470233683	Brain_fmean	G27	top90
TRINITY_DN128455_c10_g3_i1	0.192248473	Liver_fmean	G27	top90
TRINITY_DN114028_c1_g2_i1	0.433811148	Ovary_mean	G27	top90
TRINITY_DN131047_c0_g1_i1	0.687424672	Brain_fmean	G27	top90
TRINITY_DN134710_c3_g2_i1	0.351219719	G43_F_mean	G27	top90
TRINITY_DN106937_c0_g1_i1	0.153349866	Testis_mean	G27	top90
TRINITY_DN129168_c1_g3_i1	0.228246209	G23_fmean	G27	top90
TRINITY_DN110399_c0_g1_i1	0.780438032	Brain_fmean	G27	top90
TRINITY_DN131569_c5_g1_i2	0.260324498	Ovary_mean	G27	top90
TRINITY_DN122676_c3_g2_i2	0.404384875	Ovary_mean	G27	top90
TRINITY_DN127013_c5_g2_i1	0.303503467	G23_fmean	G27	top90
TRINITY_DN124410_c0_g4_i3	0.701384883	Ovary_mean	G27	top90
TRINITY_DN128148_c0_g11_i1	0.594355828	G23_fmean	G27	top90
TRINITY_DN113505_c0_g1_i1	0.684220094	Brain_mmean	G27	top90
TRINITY_DN108144_c0_g2_i1	0.877555817	G23_mmean	G27	top90
TRINITY_DN122677_c3_g3_i2	0.692482748	Brain_fmean	G27	top90
TRINITY_DN83872_c0_g2_i1	0.382342321	Ovary_mean	G27	top90
TRINITY_DN113081_c0_g1_i1	0.450526376	G43_F_mean	G27	top90
TRINITY_DN8977_c0_g1_i1	0.713225047	G23_fmean	G27	top90
TRINITY_DN134022_c7_g1_i1	0.551184661	Brain_fmean	G27	top90
TRINITY_DN135749_c3_g3_i1	0.134126832	Testis_mean	G27	top90
TRINITY_DN118346_c0_g1_i1	0.478066919	Ovary_mean	G27	top90
TRINITY_DN123916_c1_g1_i2	0.340718745	Brain_mmean	G27	top90
TRINITY_DN133889_c1_g9_i1	0.652100524	G43_M_mean	G27	top90
TRINITY_DN128905_c8_g2_i1	0.63354892	Ovary_mean	G27	top90
TRINITY_DN134075_c5_g2_i1	0.393947071	Brain_mmean	G27	top90
TRINITY_DN76742_c0_g1_i1	0.451897994	Ovary_mean	G27	top90
TRINITY_DN136472_c0_g4_i2	0.481068145	Liver_fmean	G27	top90
TRINITY_DN120601_c0_g1_i1	0.736615062	G31_fmean	G27	top90
TRINITY_DN133319_c2_g1_i1	0.20371843	G43_F_mean	G27	top90
TRINITY_DN118250_c0_g1_i2	0.379443728	G23_fmean	G27	top90
TRINITY_DN132057_c3_g1_i9	0.246634217	Brain_mmean	G27	top90
TRINITY_DN132758_c1_g6_i4	0.543784658	G46_M_mean	G27	top90
TRINITY_DN132123_c0_g2_i1	0.206545719	Brain_fmean	G27	top90
TRINITY_DN119138_c2_g2_i1	0.279592407	G43_M_mean	G27	top90
TRINITY_DN154465_c0_g1_i1	0.685670981	G31_mmean	G27	top90
TRINITY_DN97583_c0_g2_i2	0.568632028	Liver_fmean	G27	top90
TRINITY_DN133747_c3_g1_i1	0.269839549	G23_fmean	G27	top90
TRINITY_DN127636_c6_g3_i2	0.067263073	Testis_mean	G27	top90
TRINITY_DN128303_c0_g2_i10	0.767123463	Brain_fmean	G27	top90
TRINITY_DN122745_c0_g1_i1	0.346322152	Brain_fmean	G27	top90
TRINITY_DN96229_c0_g1_i1	0.196867282	Ovary_mean	G27	top90
TRINITY_DN126460_c0_g2_i1	0.815645993	G46_M_mean	G27	top90
TRINITY_DN116200_c1_g3_i1	0.635392792	G43_M_mean	G27	top90
TRINITY_DN132937_c1_g1_i3	0.785050876	Brain_mmean	G27	top90
TRINITY_DN131924_c0_g1_i1	0.567429148	Ovary_mean	G27	top90
TRINITY_DN131755_c7_g1_i1	0.475800699	Ovary_mean	G27	top90
TRINITY_DN135807_c3_g1_i4	0.327748391	G46_M_mean	G27	top90
TRINITY_DN124109_c0_g2_i3	0.333715341	Ovary_mean	G27	top90
TRINITY_DN129577_c7_g3_i1	0.364085311	Ovary_mean	G27	top90
TRINITY_DN126390_c3_g2_i2	0.783046571	Liver_fmean	G27	top90
TRINITY_DN130230_c1_g6_i1	0.377422943	Brain_mmean	G27	top90
TRINITY_DN127147_c0_g1_i2	0.665716262	G23_fmean	G27	top90
TRINITY_DN112430_c0_g1_i1	0.303593062	Ovary_mean	G27	top90
TRINITY_DN124267_c8_g1_i2	0.600102174	Liver_fmean	G27	top90
TRINITY_DN135288_c5_g2_i1	0.440261152	Ovary_mean	G27	top90
TRINITY_DN117580_c0_g1_i2	0.559615013	Ovary_mean	G27	top90
TRINITY_DN96464_c0_g1_i1	0.490410932	G43_M_mean	G27	top90
TRINITY_DN130976_c0_g2_i8	0.540823774	Liver_fmean	G27	top90
TRINITY_DN123353_c0_g2_i3	0.441588681	Brain_mmean	G27	top90
TRINITY_DN126511_c4_g3_i1	0.155098223	Ovary_mean	G27	top90
TRINITY_DN128200_c1_g1_i5	0.232109134	Brain_mmean	G27	top90
TRINITY_DN120272_c0_g3_i2	0.579969703	Ovary_mean	G27	top90
TRINITY_DN131627_c0_g1_i1	0.337392902	Ovary_mean	G27	top90
TRINITY_DN129219_c4_g1_i1	0.526287966	Ovary_mean	G27	top90
TRINITY_DN127083_c1_g4_i1	0.441326346	Brain_mmean	G27	top90
TRINITY_DN133364_c2_g4_i1	0.714022593	Ovary_mean	G27	top90
TRINITY_DN117709_c0_g2_i1	0.59801897	G43_F_mean	G27	top90
TRINITY_DN127615_c0_g1_i1	0.365794619	G43_M_mean	G27	top90
TRINITY_DN118408_c0_g2_i1	0.167430025	Brain_fmean	G27	top90
TRINITY_DN129729_c0_g3_i1	0.385580573	Ovary_mean	G27	top90
TRINITY_DN136212_c1_g6_i1	0.640378295	G31_mmean	G27	top90
TRINITY_DN131863_c2_g1_i1	0.350990089	Ovary_mean	G27	top90
TRINITY_DN129458_c1_g2_i2	0.438163637	G43_M_mean	G27	top90
TRINITY_DN128391_c2_g4_i2	0.355819966	G23_fmean	G27	top90
TRINITY_DN127877_c1_g4_i1	0.40175373	G23_fmean	G27	top90
TRINITY_DN123646_c0_g3_i1	0.827094921	Brain_fmean	G27	top90
TRINITY_DN127997_c0_g4_i3	0.409596339	G27_mmean	G27	top90
TRINITY_DN128298_c1_g1_i3	0.127587915	Brain_fmean	G27	top90
TRINITY_DN133895_c0_g1_i1	0.862877867	G27_mmean	G27	top90
TRINITY_DN128329_c3_g2_i2	0.398811539	G23_mmean	G27	top90
TRINITY_DN126645_c8_g1_i2	0.287401801	Brain_mmean	G27	top90
TRINITY_DN136507_c0_g1_i4	0.263013729	G31_mmean	G27	top90
TRINITY_DN128663_c1_g1_i1	0.432585946	Liver_fmean	G27	top90
TRINITY_DN131849_c2_g1_i2	0.340260724	Brain_mmean	G27	top90
TRINITY_DN124608_c0_g1_i1	0.249040913	Ovary_mean	G27	top90
TRINITY_DN126941_c0_g1_i5	0.352118149	Brain_mmean	G27	top90
TRINITY_DN124336_c0_g2_i1	0.767449527	Ovary_mean	G27	top90
TRINITY_DN130825_c2_g3_i1	0.715836543	Brain_mmean	G27	top90
TRINITY_DN118182_c0_g1_i1	0.598477474	G43_M_mean	G27	top90
TRINITY_DN127345_c0_g1_i2	0.583249241	Ovary_mean	G27	top90
TRINITY_DN128714_c1_g1_i1	0.664105551	G31_mmean	G27	top90
TRINITY_DN126278_c3_g6_i2	0.245800493	Brain_fmean	G27	top90
TRINITY_DN132243_c0_g2_i1	0.389997276	Ovary_mean	G27	top90
TRINITY_DN127768_c1_g1_i1	0.607598026	G23_mmean	G27	top90
TRINITY_DN122491_c2_g1_i1	0.638222577	Brain_fmean	G27	top90
TRINITY_DN130083_c1_g2_i1	0.263757589	Ovary_mean	G27	top90
TRINITY_DN123202_c0_g1_i2	0.52673013	Liver_fmean	G27	top90
TRINITY_DN127691_c1_g1_i1	0.374970502	Ovary_mean	G27	top90
TRINITY_DN134226_c0_g2_i2	0.209435755	Brain_fmean	G27	top90
TRINITY_DN125659_c0_g1_i1	0.411811394	Ovary_mean	G27	top90
TRINITY_DN130404_c1_g1_i1	0.445371097	Ovary_mean	G27	top90
TRINITY_DN131564_c3_g1_i1	0.413324894	Brain_fmean	G27	top90
TRINITY_DN122820_c0_g1_i1	0.660715822	Brain_mmean	G27	top90
TRINITY_DN132613_c1_g2_i2	0.264822548	Testis_mean	G27	top90
TRINITY_DN119655_c0_g1_i2	0.403320668	Ovary_mean	G27	top90
TRINITY_DN125476_c1_g2_i1	0.37580526	Ovary_mean	G27	top90
TRINITY_DN127293_c1_g1_i1	0.274015938	Ovary_mean	G27	top90
TRINITY_DN130471_c0_g1_i1	0.605318633	Ovary_mean	G27	top90
TRINITY_DN120809_c0_g2_i4	0.569619313	Brain_mmean	G27	top90
TRINITY_DN131949_c1_g2_i3	0.582505683	Brain_mmean	G27	top90
TRINITY_DN123617_c0_g1_i1	0.330235995	Ovary_mean	G27	top90
TRINITY_DN128276_c0_g1_i2	0.570764518	Ovary_mean	G27	top90
TRINITY_DN132874_c0_g1_i1	0.19963959	Ovary_mean	G27	top90
TRINITY_DN131310_c2_g2_i1	0.68653511	Brain_fmean	G27	top90
TRINITY_DN124612_c2_g1_i7	0.672038134	Brain_fmean	G27	top90
TRINITY_DN132988_c1_g1_i2	0.40163286	Ovary_mean	G27	top90
TRINITY_DN131091_c6_g1_i2	0.333230104	Liver_fmean	G27	top90
TRINITY_DN96802_c0_g1_i1	0.779452657	Ovary_mean	G27	top90
TRINITY_DN135250_c0_g1_i1	0.235012825	Ovary_mean	G27	top90
TRINITY_DN134521_c1_g12_i3	0.186290711	G46_M_mean	G27	top90
TRINITY_DN135116_c3_g2_i1	0.218370143	Liver_fmean	G27	top90
TRINITY_DN133273_c2_g1_i1	0.292530501	Ovary_mean	G27	top90
TRINITY_DN134522_c5_g1_i1	0.284824994	G43_F_mean	G27	top90
TRINITY_DN98143_c0_g1_i1	0.315757751	G43_M_mean	G27	top90
TRINITY_DN216650_c0_g1_i1	0.681434173	G23_fmean	G27	top90
TRINITY_DN130269_c0_g2_i1	0.23714126	Brain_mmean	G27	top90
TRINITY_DN128677_c1_g5_i5	0.588566168	Liver_fmean	G27	top90
TRINITY_DN129514_c0_g1_i1	0.379802748	Brain_mmean	G27	top90
TRINITY_DN132950_c0_g2_i1	0.446604384	Brain_mmean	G27	top90
TRINITY_DN128768_c2_g2_i3	0.182446244	Brain_mmean	G27	top90
TRINITY_DN133391_c2_g3_i1	0.602051926	G23_mmean	G27	top90
TRINITY_DN129782_c5_g1_i2	0.454173448	Ovary_mean	G27	top90
TRINITY_DN102067_c0_g2_i1	0.462382496	Testis_mean	G27	top90
TRINITY_DN133467_c4_g1_i2	0.267398311	Ovary_mean	G27	top90
TRINITY_DN118492_c0_g1_i1	0.126415766	G23_fmean	G27	top90
TRINITY_DN123427_c1_g1_i1	0.727692693	Testis_mean	G27	top90
TRINITY_DN134779_c6_g3_i1	0.535841311	Liver_fmean	G27	top90
TRINITY_DN135609_c7_g3_i1	0.589770336	Ovary_mean	G27	top90
TRINITY_DN121224_c2_g1_i1	0.801842433	Brain_mmean	G27	top90
TRINITY_DN132133_c0_g2_i1	0.383897076	G43_F_mean	G27	top90
TRINITY_DN129523_c0_g2_i1	0.339838638	Ovary_mean	G27	top90
TRINITY_DN132501_c6_g2_i2	0.231380898	Brain_fmean	G27	top90
TRINITY_DN135096_c3_g2_i1	0.615417013	Testis_mean	G27	top90
TRINITY_DN136445_c16_g1_i1	0.468584551	Liver_fmean	G27	top90
TRINITY_DN122338_c1_g1_i5	0.072771991	G27_fmean	G27	top90
TRINITY_DN48970_c0_g2_i1	0.683287266	G43_M_mean	G27	top90
TRINITY_DN129448_c0_g2_i2	0.630319563	Testis_mean	G27	top90
TRINITY_DN119313_c0_g1_i1	0.412137263	G43_M_mean	G27	top90
TRINITY_DN129700_c0_g1_i1	0.387014291	Brain_fmean	G27	top90
TRINITY_DN117777_c1_g1_i1	0.364957096	G43_M_mean	G27	top90
TRINITY_DN126441_c2_g2_i1	0.433058897	Brain_mmean	G27	top90
TRINITY_DN103964_c0_g1_i1	0.368462874	G43_F_mean	G27	top90
TRINITY_DN126642_c1_g2_i2	0.684181559	Brain_fmean	G27	top90
TRINITY_DN118679_c0_g3_i1	0.245770505	Testis_mean	G27	top90
TRINITY_DN135976_c1_g1_i1	0.09507515	Liver_fmean	G27	top90
TRINITY_DN126500_c0_g7_i1	0.406251914	G23_mmean	G27	top90
TRINITY_DN125831_c0_g1_i1	0.8010229	Brain_mmean	G27	top90
TRINITY_DN133783_c0_g2_i1	0.326686578	G23_fmean	G27	top90
TRINITY_DN131206_c0_g1_i1	0.542026564	Brain_fmean	G27	top90
TRINITY_DN214148_c0_g1_i1	0.517587736	G23_mmean	G27	top90
TRINITY_DN119070_c0_g1_i1	0.699594321	G43_F_mean	G27	top90
TRINITY_DN125055_c5_g3_i2	0.514197984	G27_mmean	G27	top90
TRINITY_DN116288_c1_g1_i1	0.432469144	Brain_fmean	G27	top90
TRINITY_DN125647_c0_g1_i9	0.585334073	Liver_fmean	G27	top90
TRINITY_DN93065_c0_g1_i1	0.452958051	Ovary_mean	G27	top90
TRINITY_DN131251_c3_g5_i12	0.199552974	G23_fmean	G27	top90
TRINITY_DN129188_c3_g1_i1	0.240732212	Ovary_mean	G27	top90
TRINITY_DN115003_c0_g1_i1	0.384284502	G23_fmean	G27	top90
TRINITY_DN130704_c4_g1_i1	0.50945965	G27_fmean	G27	top90
TRINITY_DN131119_c2_g1_i1	0.319554461	Ovary_mean	G27	top90
TRINITY_DN130263_c4_g1_i2	0.114699702	Brain_mmean	G27	top90
TRINITY_DN119726_c0_g1_i1	0.459665218	Testis_mean	G27	top90
TRINITY_DN135071_c1_g2_i2	0.249559552	Testis_mean	G27	top90
TRINITY_DN110650_c0_g1_i1	0.074032324	Testis_mean	G27	top90
TRINITY_DN126919_c0_g4_i1	0.518210386	G27_mmean	G27	top90
TRINITY_DN200488_c0_g1_i1	0.178508176	Brain_fmean	G27	top90
TRINITY_DN129483_c3_g2_i2	0.708966388	Brain_fmean	G27	top90
TRINITY_DN122207_c0_g1_i1	0.264046278	G23_fmean	G27	top90
TRINITY_DN74364_c0_g1_i1	0.174905627	G43_M_mean	G27	top90
TRINITY_DN117688_c1_g3_i1	0.48993391	Brain_mmean	G27	top90
TRINITY_DN125620_c8_g1_i1	0.265961775	Liver_fmean	G27	top90
TRINITY_DN133713_c0_g2_i2	0.573216303	Ovary_mean	G27	top90
TRINITY_DN122990_c0_g4_i2	0.455122654	Brain_fmean	G27	top90
TRINITY_DN128809_c2_g2_i1	0.392941159	Brain_fmean	G27	top90
TRINITY_DN135442_c5_g1_i1	0.776578723	Brain_fmean	G27	top90
TRINITY_DN119304_c0_g1_i2	0.249993973	G43_M_mean	G27	top90
TRINITY_DN135197_c0_g2_i1	0.410489838	Ovary_mean	G27	top90
TRINITY_DN135280_c2_g2_i1	0.2129015	Brain_mmean	G27	top90
TRINITY_DN129910_c0_g1_i2	0.419005837	Brain_fmean	G27	top90
TRINITY_DN113356_c0_g2_i1	0.349739064	Ovary_mean	G27	top90
TRINITY_DN134612_c3_g4_i1	0.466589362	G46_M_mean	G27	top90
TRINITY_DN118893_c3_g1_i3	0.750036841	Brain_fmean	G27	top90
TRINITY_DN121802_c5_g4_i3	0.285840274	Brain_mmean	G27	top90
TRINITY_DN133181_c6_g2_i1	0.336739785	Liver_fmean	G27	top90
TRINITY_DN130867_c0_g1_i2	0.780246026	Ovary_mean	G27	top90
TRINITY_DN127989_c1_g1_i5	0.450276082	Brain_mmean	G27	top90
TRINITY_DN135283_c2_g3_i1	0.290659282	G27_mmean	G27	top90
TRINITY_DN134916_c1_g5_i2	0.402280009	Brain_mmean	G27	top90
TRINITY_DN165505_c0_g1_i1	0.956493866	G27_mmean	G27	top90
TRINITY_DN128468_c0_g1_i5	0.169130589	Brain_mmean	G27	top90
TRINITY_DN121300_c0_g2_i5	0.442900329	Brain_fmean	G27	top90
TRINITY_DN131346_c3_g3_i2	0.181877754	Liver_fmean	G27	top90
TRINITY_DN122475_c2_g1_i2	0.511350418	Ovary_mean	G27	top90
TRINITY_DN112115_c0_g1_i1	0.833901463	Brain_fmean	G27	top90
TRINITY_DN119104_c0_g1_i1	0.184790619	G23_fmean	G27	top90
TRINITY_DN112022_c0_g2_i2	0.317108366	Ovary_mean	G27	top90
TRINITY_DN135524_c0_g2_i1	0.720646559	Brain_mmean	G27	top90
TRINITY_DN153359_c0_g1_i1	0.40987762	Liver_fmean	G27	top90
TRINITY_DN126680_c0_g2_i1	0.571442277	Brain_fmean	G27	top90
TRINITY_DN128360_c2_g2_i1	0.32556455	G43_F_mean	G27	top90
TRINITY_DN134120_c0_g4_i12	0.407323263	Brain_fmean	G27	top90
TRINITY_DN119470_c0_g1_i1	0.345583571	G43_M_mean	G27	top90
TRINITY_DN132769_c0_g3_i5	0.566355027	Brain_fmean	G27	top90
TRINITY_DN134020_c1_g1_i34	0.576180165	Brain_fmean	G27	top90
TRINITY_DN66234_c0_g1_i1	0.226918184	Ovary_mean	G27	top90
TRINITY_DN113958_c0_g1_i1	0.483399356	Ovary_mean	G27	top90
TRINITY_DN133589_c0_g1_i1	0.220088496	Ovary_mean	G27	top90
TRINITY_DN122042_c0_g1_i1	0.101062835	G46_F_mean	G27	top90
TRINITY_DN119444_c0_g2_i4	0.220515133	G23_fmean	G27	top90
TRINITY_DN125676_c1_g1_i1	0.348196384	Brain_fmean	G27	top90
TRINITY_DN126396_c1_g1_i6	0.275813741	Brain_fmean	G27	top90
TRINITY_DN132960_c3_g1_i1	0.266167808	G43_M_mean	G27	top90
TRINITY_DN109500_c0_g4_i1	0.747286192	G23_fmean	G27	top90
TRINITY_DN88273_c0_g2_i1	0.220601439	Brain_fmean	G27	top90
TRINITY_DN110023_c0_g1_i1	0.346840551	Brain_fmean	G27	top90
TRINITY_DN136342_c1_g1_i3	0.319917852	Brain_fmean	G27	top90
TRINITY_DN131552_c3_g1_i1	0.464472206	Ovary_mean	G27	top90
TRINITY_DN135392_c0_g1_i1	0.251089428	Brain_fmean	G27	top90
TRINITY_DN125985_c0_g1_i3	0.468703225	Ovary_mean	G27	top90
TRINITY_DN124402_c1_g1_i4	0.21928098	Brain_fmean	G27	top90
TRINITY_DN160370_c0_g1_i1	0.20548804	Brain_fmean	G27	top90
TRINITY_DN135644_c1_g2_i4	0.474696965	Brain_fmean	G27	top90
TRINITY_DN124819_c0_g1_i3	0.67919532	Testis_mean	G27	top90
TRINITY_DN115616_c0_g1_i1	0.357344647	Brain_mmean	G27	top90
TRINITY_DN130158_c6_g2_i1	0.504607037	Brain_fmean	G27	top90
TRINITY_DN128439_c3_g4_i2	0.449155723	Brain_fmean	G27	top90
TRINITY_DN131077_c0_g9_i1	0.501924951	Liver_mmean	G27	top90
TRINITY_DN121839_c0_g3_i3	0.622011448	G46_M_mean	G27	top90
TRINITY_DN131539_c6_g1_i1	0.449260901	G23_mmean	G27	top90
TRINITY_DN121160_c1_g2_i1	0.263911931	G23_mmean	G27	top90
TRINITY_DN106706_c0_g1_i4	0.25862767	Testis_mean	G27	top90
TRINITY_DN125093_c0_g5_i1	0.407845954	G43_M_mean	G27	top90
TRINITY_DN135213_c4_g2_i1	0.228375285	Testis_mean	G27	top90
TRINITY_DN132219_c3_g1_i1	0.141345019	Brain_mmean	G27	top90
TRINITY_DN129281_c3_g1_i4	0.634075177	Brain_mmean	G27	top90
TRINITY_DN128590_c0_g2_i1	0.325185824	Brain_mmean	G27	top90
TRINITY_DN126916_c1_g5_i1	0.30205361	G46_M_mean	G27	top90
TRINITY_DN130633_c3_g2_i2	0.142272883	Brain_fmean	G27	top90
TRINITY_DN86388_c0_g1_i1	0.253355186	Brain_mmean	G27	top90
TRINITY_DN124705_c0_g3_i1	0.442333141	G23_mmean	G27	top90
TRINITY_DN129806_c2_g2_i1	0.331520182	G43_F_mean	G27	top90
TRINITY_DN130923_c0_g1_i5	0.515807457	Testis_mean	G27	top90
TRINITY_DN131362_c1_g9_i1	0.351257953	G23_fmean	G27	top90
TRINITY_DN103714_c0_g1_i2	0.199844038	Liver_mmean	G27	top90
TRINITY_DN126084_c7_g2_i1	0.232685006	Ovary_mean	G27	top90
TRINITY_DN132713_c1_g2_i6	0.907056195	G31_fmean	G27	top90
TRINITY_DN120763_c0_g1_i1	0.381067117	Ovary_mean	G27	top90
TRINITY_DN128627_c4_g1_i1	0.789413474	Brain_fmean	G27	top90
TRINITY_DN117538_c0_g1_i1	0.466782972	Brain_fmean	G27	top90
TRINITY_DN121074_c1_g1_i1	0.173667828	Testis_mean	G27	top90
TRINITY_DN127150_c5_g1_i2	0.160583266	G43_F_mean	G27	top90
TRINITY_DN124832_c10_g1_i1	0.270165878	G23_fmean	G27	top90
TRINITY_DN119230_c0_g1_i2	0.806019248	Brain_fmean	G27	top90
TRINITY_DN131305_c6_g6_i1	0.258599251	G43_F_mean	G27	top90
TRINITY_DN130981_c0_g3_i1	0.679451263	Testis_mean	G27	top90
TRINITY_DN130672_c2_g2_i1	0.68077075	Brain_mmean	G27	top90
TRINITY_DN130035_c0_g1_i1	0.497121654	Testis_mean	G27	top90
TRINITY_DN112598_c0_g2_i1	0.646958829	Ovary_mean	G27	top90
TRINITY_DN127243_c3_g1_i2	0.20198827	G31_mmean	G27	top90
TRINITY_DN112089_c0_g1_i1	0.349267347	Brain_mmean	G27	top90
TRINITY_DN134937_c4_g12_i1	0.621009009	G27_mmean	G27	top90
TRINITY_DN128385_c0_g2_i8	0.333476131	Liver_fmean	G27	top90
TRINITY_DN107750_c0_g1_i2	0.319493951	G43_F_mean	G27	top90
TRINITY_DN131889_c0_g5_i8	0.255112872	G46_F_mean	G27	top90
TRINITY_DN136593_c4_g4_i1	0.563213596	Brain_fmean	G27	top90
TRINITY_DN113997_c0_g1_i1	0.582736139	G27_fmean	G27	top90
TRINITY_DN125354_c0_g1_i2	0.286917817	Ovary_mean	G27	top90
TRINITY_DN134252_c0_g1_i1	0.311436813	Ovary_mean	G27	top90
TRINITY_DN128032_c6_g1_i1	0.402308467	G23_mmean	G27	top90
TRINITY_DN133600_c0_g2_i1	0.568264141	Brain_mmean	G27	top90
TRINITY_DN120139_c1_g3_i1	0.803643097	G31_mmean	G27	top90
TRINITY_DN117274_c0_g1_i1	0.269705821	Brain_mmean	G27	top90
TRINITY_DN134529_c3_g1_i2	0.369979242	G27_fmean	G27	top90
TRINITY_DN116737_c1_g1_i2	0.33596883	Ovary_mean	G27	top90
TRINITY_DN133921_c11_g2_i2	0.752336459	Brain_fmean	G27	top90
TRINITY_DN127927_c0_g2_i1	0.491963924	Testis_mean	G27	top90
TRINITY_DN132693_c0_g4_i2	0.491722512	Brain_mmean	G27	top90
TRINITY_DN135751_c6_g7_i1	0.49021026	Ovary_mean	G27	top90
TRINITY_DN129765_c1_g6_i4	0.442573127	Ovary_mean	G27	top90
TRINITY_DN123471_c1_g1_i1	0.288241693	G43_F_mean	G27	top90
TRINITY_DN131848_c0_g1_i3	0.37322811	G23_fmean	G27	top90
TRINITY_DN101558_c0_g1_i1	0.434258624	Ovary_mean	G27	top90
TRINITY_DN136448_c0_g6_i1	0.518067053	Brain_fmean	G27	top90
TRINITY_DN129165_c4_g1_i2	0.433421166	Brain_mmean	G27	top90
TRINITY_DN115336_c1_g1_i1	0.424140448	G27_fmean	G27	top90
TRINITY_DN120835_c1_g4_i8	0.353555064	Brain_mmean	G27	top90
TRINITY_DN134566_c3_g2_i5	0.478613159	Brain_fmean	G27	top90
TRINITY_DN67442_c0_g2_i1	0.599601085	G27_fmean	G27	top90
TRINITY_DN2374_c0_g1_i1	0.50669664	Ovary_mean	G27	top90
TRINITY_DN134307_c0_g2_i2	0.062545306	Testis_mean	G27	top90
TRINITY_DN124160_c8_g1_i2	0.532803039	G43_M_mean	G27	top90
TRINITY_DN126910_c4_g1_i1	0.461190575	Ovary_mean	G27	top90
TRINITY_DN114144_c0_g1_i1	0.52087107	G46_M_mean	G27	top90
TRINITY_DN125532_c4_g2_i1	0.512202731	G31_mmean	G27	top90
TRINITY_DN136466_c8_g1_i2	0.46479788	Liver_mmean	G27	top90
TRINITY_DN132140_c14_g3_i1	0.209828213	G43_M_mean	G27	top90
TRINITY_DN123092_c0_g2_i1	0.582462391	Brain_mmean	G27	top90
TRINITY_DN132180_c9_g6_i1	0.534100986	G43_M_mean	G27	top90
TRINITY_DN133337_c5_g1_i2	0.513728582	G46_M_mean	G27	top90
TRINITY_DN125619_c0_g1_i4	0.420800166	Ovary_mean	G27	top90
TRINITY_DN115295_c0_g2_i1	0.22580345	G23_fmean	G27	top90
TRINITY_DN126653_c0_g2_i1	0.631376731	Ovary_mean	G27	top90
TRINITY_DN125730_c1_g2_i1	0.554822781	Testis_mean	G27	top90
TRINITY_DN127614_c0_g1_i2	0.754228475	G27_mmean	G27	top90
TRINITY_DN126011_c0_g1_i2	0.482740206	Ovary_mean	G27	top90
TRINITY_DN135884_c0_g1_i3	0.728545121	Brain_fmean	G27	top90
TRINITY_DN130738_c0_g1_i10	0.197462926	G43_M_mean	G27	top90
TRINITY_DN133357_c2_g4_i1	0.582509486	G31_fmean	G27	top90
TRINITY_DN135650_c1_g2_i1	0.418835298	Brain_mmean	G27	top90
TRINITY_DN135574_c5_g2_i1	0.174949628	Brain_fmean	G27	top90
TRINITY_DN129242_c0_g1_i4	0.416616536	Ovary_mean	G27	top90
TRINITY_DN136184_c3_g1_i2	0.343430045	Ovary_mean	G27	top90
TRINITY_DN133674_c2_g1_i3	0.264075782	Brain_mmean	G27	top90
TRINITY_DN94462_c0_g2_i1	0.820698008	G23_fmean	G27	top90
